Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
08/09/17,7:00:17,31.42,7.65,-46.2,42,188,211,5319,94,0.09,0,14.666,77.6,5.71,141,1.7,250.7,,,,,,,,,16.99182,81.77224
08/09/17,7:00:27,31.42,7.65,-46.6,41.9,188,211,5319,94,8.68E-02,0,14.666,77.5,5.7,142,1.5,253.7,,,,,,,,,16.99182,81.77224
08/09/17,7:00:37,31.42,7.69,-48.7,41.7,188,211,5319,94,8.68E-02,0,14.667,77.9,5.74,140,1.7,250.8,,,,,,,,,16.99183,81.77224
08/09/17,7:00:47,31.42,7.75,-51.7,40.6,188,211,5319,94,8.69E-02,0,14.669,73.9,5.44,142,1.6,251.9,,,,,,,,,16.99183,81.77224
08/09/17,7:00:57,31.41,7.74,-51.2,42.5,188,211,5319,94,8.68E-02,0,14.668,74.5,5.48,140,1.7,250,,,,,,,,,16.99183,81.77224
08/09/17,7:01:07,31.41,7.73,-50.5,45.1,188,211,5319,94,8.68E-02,0,14.669,75,5.52,142,1.7,250.7,,,,,,,,,16.99183,81.77224
08/09/17,7:01:17,31.41,7.76,-52.5,43.7,188,211,5319,94,8.69E-02,0,14.668,77.1,5.67,132,1.7,250.9,,,,,,,,,16.99183,81.77224
08/09/17,7:01:27,31.42,7.8,-54.1,43.7,188,211,5319,94,8.68E-02,0,14.669,77.3,5.69,140,1.7,250.8,,,,,,,,,16.99184,81.77227
08/09/17,7:01:37,31.41,7.82,-55.4,43.8,188,211,5319,94,0.09,0,14.668,75.2,5.53,141,1.7,250.6,,,,,,,,,16.99184,81.77224
08/09/17,7:01:47,31.41,7.82,-55.3,44.7,188,211,5319,94,8.70E-02,0,14.668,77.7,5.72,134,1.6,252.2,,,,,,,,,16.99184,81.77224
08/09/17,7:01:57,31.41,7.84,-56.3,45,188,211,5319,94,0.09,0,14.668,77.2,5.68,135,1.7,250.6,,,,,,,,,16.99184,81.77224
08/09/17,7:02:07,31.42,7.86,-57.5,44.6,189,212,5291,94,8.72E-02,0,14.668,75.2,5.54,140,1.6,252,,,,,,,,,16.99184,81.77227
08/09/17,7:02:17,31.42,7.82,-55.4,47.2,189,212,5291,94,8.72E-02,0,14.669,76.5,5.63,138,1.6,251.6,,,,,,,,,16.99184,81.77227
08/09/17,7:02:27,31.42,7.85,-57.3,46.1,189,212,5291,95,8.75E-02,0,14.669,75.7,5.57,139,1.7,250.2,,,,,,,,,16.99186,81.77224
08/09/17,7:02:37,31.42,7.79,-53.9,50.4,189,212,5291,94,8.72E-02,0,14.667,76.8,5.65,139,1.6,252.2,,,,,,,,,16.99188,81.77224
08/09/17,7:02:47,31.41,7.77,-52.5,52.2,188,211,5319,94,8.69E-02,0,14.668,80.9,5.96,133,1.6,251.6,,,,,,,,,16.992,81.77218
08/09/17,7:02:57,31.41,7.79,-53.7,51.3,188,211,5319,94,8.67E-02,0,14.668,82.3,6.05,132,1.6,253,,,,,,,,,16.99214,81.77205
08/09/17,7:03:07,31.42,7.8,-54.1,51,189,212,5291,94,8.72E-02,0,14.666,82.2,6.05,132,1.6,253.1,,,,,,,,,16.99225,81.77198
08/09/17,7:03:17,31.41,7.8,-54.3,51.2,189,212,5291,94,0.09,0,14.666,82.6,6.08,131,1.6,251.7,,,,,,,,,16.99239,81.77186
08/09/17,7:03:27,31.41,7.8,-54.1,51.5,189,213,5291,95,0.09,0,14.667,82,6.04,132,1.7,251.4,,,,,,,,,16.99251,81.77176
08/09/17,7:03:37,31.41,7.8,-54.3,52,189,213,5291,95,8.75E-02,0,14.668,81.4,5.99,135,1.7,251.2,,,,,,,,,16.99264,81.77164
08/09/17,7:03:47,31.41,7.8,-54.2,52.2,189,212,5291,94,8.72E-02,0,14.666,81.9,6.03,138,1.7,251.1,,,,,,,,,16.99277,81.77155
08/09/17,7:03:57,31.4,7.81,-55.1,52,187,210,5348,94,8.65E-02,0,14.667,83.4,6.14,134,1.7,250.9,,,,,,,,,16.9929,81.77144
08/09/17,7:04:07,31.4,7.82,-55.2,52.5,188,211,5319,94,8.68E-02,0,14.667,83.4,6.14,132,1.7,250.7,,,,,,,,,16.99301,81.77138
08/09/17,7:04:17,31.4,7.81,-54.9,53.1,190,213,5263,95,8.77E-02,0,14.667,82.5,6.07,129,1.7,250.6,,,,,,,,,16.99317,81.77128
08/09/17,7:04:27,31.4,7.81,-55.1,53.5,190,214,5263,95,8.80E-02,0,14.668,81.5,6,127,1.7,250.5,,,,,,,,,16.99332,81.7712
08/09/17,7:04:37,31.4,7.81,-54.9,53.5,188,211,5319,94,8.71E-02,0,14.668,82.3,6.06,133,1.7,250.6,,,,,,,,,16.99344,81.77114
08/09/17,7:04:47,31.4,7.82,-55.2,54,188,211,5319,94,8.70E-02,0,14.67,82.7,6.09,137,1.7,250.4,,,,,,,,,16.99361,81.77105
08/09/17,7:04:57,31.41,7.82,-55.6,54.2,188,211,5319,94,8.70E-02,0,14.669,82.8,6.09,142,1.7,250.5,,,,,,,,,16.99374,81.77098
08/09/17,7:05:07,31.39,7.82,-55.3,54.8,189,212,5291,95,8.74E-02,0,14.67,83.1,6.12,129,1.7,250.3,,,,,,,,,16.99389,81.77088
08/09/17,7:05:17,31.39,7.81,-55.1,55.2,189,212,5291,95,8.74E-02,0,14.669,81.7,6.01,134,1.7,250.3,,,,,,,,,16.99405,81.77077
08/09/17,7:05:27,31.39,7.81,-54.9,55.6,188,211,5319,94,8.71E-02,0,14.67,82.7,6.09,139,1.7,250.2,,,,,,,,,16.99418,81.77069
08/09/17,7:05:37,31.39,7.82,-55.3,55.5,189,212,5291,94,8.73E-02,0,14.67,82.1,6.04,135,1.7,250.2,,,,,,,,,16.99432,81.77055
08/09/17,7:05:47,31.39,7.82,-55.2,56.5,190,213,5263,95,8.79E-02,0,14.67,81.6,6.01,132,1.7,250.1,,,,,,,,,16.99446,81.77044
08/09/17,7:05:57,31.39,7.82,-55.4,56.3,191,214,5236,96,8.83E-02,0,14.671,81.4,6,132,1.7,250.1,,,,,,,,,16.99457,81.77036
08/09/17,7:06:07,31.39,7.81,-54.9,56.9,190,213,5263,95,8.76E-02,0,14.668,80.7,5.94,142,1.7,250.1,,,,,,,,,16.99476,81.77023
08/09/17,7:06:17,31.39,7.8,-54.6,57.4,191,214,5236,96,8.84E-02,0,14.667,80.4,5.92,136,1.7,250.1,,,,,,,,,16.9949,81.77014
08/09/17,7:06:27,31.39,7.8,-54.6,57.4,189,212,5291,94,8.72E-02,0,14.666,81.6,6,137,1.7,250.1,,,,,,,,,16.99503,81.77007
08/09/17,7:06:37,31.39,7.8,-54.6,58.3,192,216,5208,96,8.89E-02,0,14.668,79.9,5.89,133,1.7,250.1,,,,,,,,,16.99518,81.76997
08/09/17,7:06:47,31.39,7.8,-54.5,58.6,192,215,5208,96,8.88E-02,0,14.668,79.5,5.85,142,1.7,250,,,,,,,,,16.99533,81.7699
08/09/17,7:06:57,31.37,7.8,-54.4,58.9,191,214,5236,96,0.09,0,14.669,79.8,5.88,145,1.7,249.9,,,,,,,,,16.99546,81.7698
08/09/17,7:07:07,31.38,7.8,-54.5,59,191,214,5236,96,8.84E-02,0,14.667,80,5.89,137,1.7,250,,,,,,,,,16.9956,81.76971
08/09/17,7:07:17,31.38,7.79,-53.7,59.2,193,216,5181,96,8.92E-02,0,14.668,79.4,5.85,140,1.7,250,,,,,,,,,16.99576,81.76961
08/09/17,7:07:27,31.38,7.79,-53.6,59.4,194,217,5155,97,8.96E-02,0,14.668,80.4,5.92,144,1.8,249.9,,,,,,,,,16.99592,81.76949
08/09/17,7:07:37,31.37,7.78,-53.4,57.5,196,220,5102,98,9.08E-02,0,14.668,80.4,5.92,142,1.7,249.9,,,,,,,,,16.99603,81.76942
08/09/17,7:07:47,31.37,7.75,-51.8,56,197,221,5076,99,9.13E-02,0,14.668,79.2,5.84,142,1.7,249.9,,,,,,,,,16.99619,81.76931
08/09/17,7:07:57,31.36,7.76,-52.1,53.4,195,218,5128,97,9.01E-02,0,14.668,80.3,5.91,144,1.7,249.9,,,,,,,,,16.99634,81.76925
08/09/17,7:08:07,31.36,7.76,-52.3,51.3,195,219,5128,98,9.03E-02,0,14.666,81.1,5.98,146,1.7,249.9,,,,,,,,,16.99649,81.76918
08/09/17,7:08:17,31.36,7.76,-52.4,50.1,196,220,5102,98,9.06E-02,0,14.667,81.3,5.99,148,1.8,249.9,,,,,,,,,16.99661,81.7691
08/09/17,7:08:27,31.36,7.76,-52.1,48.6,194,218,5155,97,8.99E-02,0,14.667,81.7,6.02,146,1.7,249.9,,,,,,,,,16.99681,81.76902
08/09/17,7:08:37,31.36,7.77,-52.5,47.8,195,219,5128,98,0.09,0,14.669,82,6.04,143,1.7,249.9,,,,,,,,,16.99696,81.76895
08/09/17,7:08:47,31.36,7.77,-52.9,47.2,195,219,5128,98,9.03E-02,0,14.669,81.8,6.03,150,1.7,249.9,,,,,,,,,16.99711,81.76888
08/09/17,7:08:57,31.36,7.76,-52.3,46.9,197,221,5076,98,9.11E-02,0,14.668,81.5,6,150,1.8,249.7,,,,,,,,,16.99722,81.76888
08/09/17,7:09:07,31.36,7.76,-52.5,45.8,197,221,5076,99,9.13E-02,0,14.667,81,5.97,150,1.8,249.8,,,,,,,,,16.99732,81.76878
08/09/17,7:09:17,31.36,7.75,-51.8,45.5,197,220,5076,98,9.10E-02,0,14.662,80.2,5.9,145,1.8,249.7,,,,,,,,,16.99744,81.76864
08/09/17,7:09:27,31.36,7.75,-51.5,44.8,199,223,5025,99,9.19E-02,0,14.666,80.4,5.92,141,1.8,249.7,,,,,,,,,16.99764,81.76858
08/09/17,7:09:37,31.37,7.75,-51.9,43,196,219,5102,98,9.05E-02,0,14.666,80.4,5.92,139,1.8,249.8,,,,,,,,,16.9978,81.76845
08/09/17,7:09:47,31.38,7.78,-53.5,43.1,194,217,5155,97,8.95E-02,0,14.666,81.7,6.02,134,1.8,249.7,,,,,,,,,16.99797,81.76837
08/09/17,7:09:57,31.38,7.8,-54.4,44,193,216,5181,96,8.92E-02,0,14.666,82.1,6.04,136,1.8,249.6,,,,,,,,,16.99813,81.7683
08/09/17,7:10:07,31.37,7.8,-54.1,44.2,192,215,5208,96,8.88E-02,0,14.666,81.5,6,151,1.8,249.6,,,,,,,,,16.9983,81.76827
08/09/17,7:10:17,31.36,7.81,-54.9,44.4,192,215,5208,96,8.86E-02,0,14.666,82.1,6.04,150,1.8,249.5,,,,,,,,,16.99851,81.76822
08/09/17,7:10:27,31.37,7.82,-55.4,45.2,192,215,5208,96,8.86E-02,0,14.668,82.5,6.08,145,1.8,249.5,,,,,,,,,16.99868,81.76819
08/09/17,7:10:37,31.37,7.82,-55.4,45.5,192,216,5208,96,8.90E-02,0,14.666,82.2,6.06,136,1.8,249.5,,,,,,,,,16.99886,81.76814
08/09/17,7:10:47,31.37,7.83,-55.9,46.1,192,216,5208,96,8.89E-02,0,14.668,82.6,6.08,137,1.8,249.4,,,,,,,,,16.99907,81.76808
08/09/17,7:10:57,31.36,7.83,-56,46.5,191,214,5236,96,8.84E-02,0,14.667,82.8,6.1,146,1.8,249.4,,,,,,,,,16.99922,81.76802
08/09/17,7:11:07,31.36,7.84,-56.6,46.6,191,214,5236,96,8.84E-02,0,14.672,83.5,6.15,144,1.8,249.3,,,,,,,,,16.99938,81.76796
08/09/17,7:11:17,31.36,7.84,-56.4,47.4,191,214,5236,95,8.83E-02,0,14.668,83.4,6.15,143,1.8,249.2,,,,,,,,,16.99958,81.7679
08/09/17,7:11:27,31.37,7.84,-56.6,48.2,192,215,5208,96,8.88E-02,0,14.667,83.3,6.13,142,1.8,249.2,,,,,,,,,16.99971,81.76785
08/09/17,7:11:37,31.37,7.84,-56.4,48.6,192,215,5208,96,8.87E-02,0,14.666,83,6.11,137,1.8,249.2,,,,,,,,,16.99987,81.7678
08/09/17,7:11:47,31.33,7.84,-56.6,48.8,190,213,5263,95,8.79E-02,0,14.666,83.5,6.16,155,1.8,249.1,,,,,,,,,17.00008,81.76771
08/09/17,7:11:57,31.33,7.85,-57.1,49,191,214,5236,95,8.81E-02,0,14.668,83.7,6.17,155,1.8,249.1,,,,,,,,,17.00025,81.76763
08/09/17,7:12:07,31.33,7.85,-56.9,49.7,192,215,5208,96,8.86E-02,0,14.668,83.6,6.16,154,1.8,249.1,,,,,,,,,17.00041,81.76755
08/09/17,7:12:17,31.33,7.85,-57.1,50.1,193,216,5181,96,8.91E-02,0,14.666,83.4,6.15,160,1.8,249.1,,,,,,,,,17.00056,81.76748
08/09/17,7:12:27,31.33,7.85,-56.9,50.7,193,216,5181,97,0.09,0,14.668,83.4,6.15,161,1.8,249,,,,,,,,,17.0007,81.76742
08/09/17,7:12:37,31.37,7.83,-56.2,51.5,194,217,5155,97,0.09,0,14.669,83,6.11,148,1.8,249,,,,,,,,,17.00087,81.76736
08/09/17,7:12:47,31.34,7.85,-57.1,51.4,195,218,5128,97,9.00E-02,0,14.669,83,6.12,152,1.8,248.9,,,,,,,,,17.00108,81.76732
08/09/17,7:12:57,31.34,7.83,-56.2,52.1,196,220,5102,98,9.07E-02,0,14.668,82.5,6.08,161,1.8,248.9,,,,,,,,,17.00123,81.76725
08/09/17,7:13:07,31.34,7.84,-56.6,52.3,195,219,5128,98,9.04E-02,0,14.667,82.7,6.09,157,1.8,249,,,,,,,,,17.00139,81.7672
08/09/17,7:13:17,31.35,7.84,-56.4,53.1,195,219,5128,98,9.03E-02,0,14.667,82.5,6.08,152,1.8,249,,,,,,,,,17.00154,81.76715
08/09/17,7:13:27,31.36,7.85,-56.8,53.3,195,218,5128,97,9.01E-02,0,14.671,82.5,6.08,148,1.8,249,,,,,,,,,17.00172,81.76708
08/09/17,7:13:37,31.36,7.84,-56.6,53.5,194,218,5155,97,8.98E-02,0,14.667,82.4,6.07,140,1.8,249,,,,,,,,,17.00193,81.76702
08/09/17,7:13:47,31.38,7.84,-56.2,53.9,195,218,5128,97,0.09,0,14.666,82.3,6.06,138,1.8,248.9,,,,,,,,,17.00208,81.76696
08/09/17,7:13:57,31.37,7.84,-56.7,54.2,195,219,5128,98,0.09,0,14.667,81.6,6.01,149,1.8,248.9,,,,,,,,,17.00228,81.7669
08/09/17,7:14:07,31.36,7.83,-55.8,54.5,198,222,5051,99,9.17E-02,0,14.666,81.4,6,138,1.8,248.8,,,,,,,,,17.00245,81.76685
08/09/17,7:14:17,31.34,7.82,-55.2,55.7,200,224,5000,100,9.24E-02,0,14.664,80.8,5.95,145,1.8,248.9,,,,,,,,,17.00258,81.76682
08/09/17,7:14:27,31.33,7.81,-54.8,56.2,201,226,4975,101,9.32E-02,0,14.668,80.9,5.96,156,1.8,248.9,,,,,,,,,17.00279,81.76675
08/09/17,7:14:37,31.33,7.82,-55.5,56.4,201,226,4975,101,9.32E-02,0,14.667,81,5.97,158,1.8,248.9,,,,,,,,,17.00295,81.76669
08/09/17,7:14:47,31.32,7.83,-55.7,56.3,200,224,5000,100,9.24E-02,0,14.665,80.8,5.96,158,1.8,248.9,,,,,,,,,17.00307,81.76664
08/09/17,7:14:57,31.32,7.82,-55.4,56.9,200,224,5000,100,9.25E-02,0,14.668,81,5.97,157,1.8,248.9,,,,,,,,,17.00332,81.76658
08/09/17,7:15:07,31.32,7.82,-55.4,56.9,201,225,4975,101,9.32E-02,0,14.666,81.1,5.97,161,1.8,249,,,,,,,,,17.0035,81.76656
08/09/17,7:15:17,31.32,7.82,-55.5,57.6,202,226,4950,101,9.35E-02,0,14.666,81.4,6,160,1.8,248.9,,,,,,,,,17.00372,81.76652
08/09/17,7:15:27,31.36,7.8,-54.6,58.2,204,228,4902,102,9.43E-02,0,14.67,79.3,5.84,143,1.8,248.9,,,,,,,,,17.00388,81.76648
08/09/17,7:15:37,31.37,7.8,-54.2,58.4,204,229,4902,102,9.47E-02,0,14.669,79.6,5.86,139,1.8,248.8,,,,,,,,,17.0041,81.76643
08/09/17,7:15:47,31.38,7.8,-54.1,59.1,206,231,4854,103,9.55E-02,0,14.669,79.6,5.86,130,1.8,248.9,,,,,,,,,17.00429,81.76643
08/09/17,7:15:57,31.37,7.77,-52.9,60.2,213,239,4695,107,9.89E-02,0,14.667,78.8,5.8,131,1.8,248.8,,,,,,,,,17.00435,81.76643
08/09/17,7:16:07,31.38,7.77,-52.6,60.6,218,244,4587,109,0.1,0,14.667,76.9,5.66,127,1.8,248.9,,,,,,,,,17.00435,81.76643
08/09/17,7:16:17,31.37,7.77,-53,60.9,218,244,4587,109,0.1,0,14.668,76.2,5.61,126,1.8,248.9,,,,,,,,,17.00435,81.76643
08/09/17,7:16:27,31.37,7.75,-51.9,61.7,225,253,4444,113,0.1,0,14.667,74.6,5.49,126,1.8,249,,,,,,,,,17.00435,81.76643
