Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
10/12/18,6:42:26,26.59,7.93,-66.6,150,216,223,4630,108,0.1,0,14.752,82.9,6.68,11.5,,,,,,,,,,,16.99542,81.76957
10/12/18,6:42:36,26.59,7.94,-66.8,149.7,215,222,4651,108,0.1,0,14.751,82.5,6.65,11.6,,,,,,,,,,,16.99542,81.76957
10/12/18,6:42:46,26.59,7.94,-67.3,149.8,215,221,4651,107,0.1,0,14.75,81.4,6.55,11.2,,,,,,,,,,,16.99542,81.76957
10/12/18,6:42:56,26.6,7.94,-66.9,150.1,215,221,4651,107,0.1,0,14.752,82.4,6.63,11.5,,,,,,,,,,,16.99542,81.76957
10/12/18,6:43:06,26.6,7.94,-67.3,150.1,216,222,4630,108,0.1,0,14.752,83,6.68,11.3,,,,,,,,,,,16.99542,81.76956
10/12/18,6:43:16,26.61,7.95,-67.8,150.1,216,222,4630,108,0.1,0,14.752,83.3,6.71,11.1,,,,,,,,,,,16.99542,81.76956
10/12/18,6:43:26,26.62,7.96,-68.2,150.2,217,224,4608,109,0.1,0,14.752,84,6.76,11.5,,,,,,,,,,,16.99542,81.76956
10/12/18,6:43:36,26.62,7.96,-68.5,150.4,219,226,4566,110,0.1,0,14.752,83.6,6.73,11.4,,,,,,,,,,,16.99541,81.76954
10/12/18,6:43:46,26.62,7.98,-69,150.1,219,226,4566,110,0.1,0,14.75,83.3,6.7,11.4,,,,,,,,,,,16.99541,81.76952
10/12/18,6:43:56,26.62,7.97,-68.8,150.8,225,232,4444,112,0.11,0,14.75,85,6.84,11.3,,,,,,,,,,,16.99544,81.76948
10/12/18,6:44:06,26.59,8.07,-74.3,150.3,222,229,4505,111,0.1,0,14.752,92.3,7.43,9.7,,,,,,,,,,,16.99557,81.76939
10/12/18,6:44:16,26.61,8.15,-78.7,149.8,222,229,4505,111,0.1,0,14.752,94.8,7.63,9,,,,,,,,,,,16.99571,81.76931
10/12/18,6:44:26,26.62,8.18,-80.3,149.6,220,227,4545,110,0.1,0,14.752,96,7.73,9.1,,,,,,,,,,,16.99585,81.76923
10/12/18,6:44:36,26.62,8.22,-82.3,149.4,221,227,4525,110,0.1,0,14.752,97.8,7.87,9,,,,,,,,,,,16.99598,81.76909
10/12/18,6:44:46,26.63,8.25,-84.2,149.2,220,226,4545,110,0.1,0,14.751,99.2,7.99,8.5,,,,,,,,,,,16.99611,81.76898
10/12/18,6:44:56,26.63,8.26,-84.9,149.2,219,226,4566,110,0.1,0,14.75,100.1,8.06,9,,,,,,,,,,,16.99626,81.76888
10/12/18,6:45:06,26.64,8.26,-84.6,149.2,219,226,4566,110,0.1,0,14.752,100.3,8.07,8.8,,,,,,,,,,,16.99641,81.76878
10/12/18,6:45:16,26.63,8.28,-85.6,149.1,219,226,4566,110,0.1,0,14.751,101.1,8.14,8.4,,,,,,,,,,,16.99656,81.7687
10/12/18,6:45:26,26.64,8.27,-85.5,149.1,219,226,4566,109,0.1,0,14.751,101.3,8.15,8.8,,,,,,,,,,,16.99672,81.76862
10/12/18,6:45:36,26.64,8.27,-85,149.3,219,226,4566,109,0.1,0,14.752,101.2,8.14,9.2,,,,,,,,,,,16.9969,81.76858
10/12/18,6:45:46,26.64,8.24,-83.4,149.4,219,226,4566,110,0.1,0,14.751,100.6,8.09,9.5,,,,,,,,,,,16.99703,81.76851
10/12/18,6:45:56,26.64,8.27,-85.3,149.4,219,226,4566,110,0.1,0,14.754,101.9,8.2,9.2,,,,,,,,,,,16.99716,81.7684
10/12/18,6:46:06,26.64,8.28,-85.8,149.3,219,226,4566,110,0.1,0,14.75,102.1,8.21,10.7,,,,,,,,,,,16.99728,81.76837
10/12/18,6:46:16,26.63,8.28,-85.6,149.2,219,226,4566,110,0.1,0,14.75,102.1,8.22,8.8,,,,,,,,,,,16.99743,81.76836
10/12/18,6:46:26,26.63,8.29,-86.3,149.1,219,226,4566,110,0.1,0,14.75,102.5,8.25,8.3,,,,,,,,,,,16.9976,81.76828
10/12/18,6:46:36,26.63,8.3,-86.7,149.1,218,225,4587,109,0.1,0,14.749,102.7,8.26,7.4,,,,,,,,,,,16.99775,81.76819
10/12/18,6:46:46,26.63,8.29,-86.6,149.3,217,224,4608,109,0.1,0,14.751,102.7,8.27,8.1,,,,,,,,,,,16.9979,81.76808
10/12/18,6:46:56,26.63,8.29,-86.3,149.3,218,225,4587,109,0.1,0,14.75,102.5,8.24,8.1,,,,,,,,,,,16.99805,81.76799
10/12/18,6:47:06,26.63,8.29,-86.4,149.4,217,224,4608,109,0.1,0,14.749,102.6,8.26,7.9,,,,,,,,,,,16.9982,81.76786
10/12/18,6:47:16,26.62,8.29,-86.4,149.7,211,217,4739,105,9.85E-02,0,14.751,102.6,8.26,9.2,,,,,,,,,,,16.99836,81.76776
10/12/18,6:47:26,26.6,8.3,-86.6,149.7,201,207,4975,101,9.40E-02,0,14.75,102.4,8.25,9.6,,,,,,,,,,,16.9986,81.76763
10/12/18,6:47:36,26.58,8.3,-87.1,149.7,199,205,5025,99,9.28E-02,0,14.75,103.2,8.31,9.5,,,,,,,,,,,16.99877,81.76753
10/12/18,6:47:46,26.58,8.31,-87.6,149.7,200,206,5000,100,9.36E-02,0,14.75,103.5,8.33,7.9,,,,,,,,,,,16.99906,81.76737
10/12/18,6:47:56,26.58,8.31,-87.6,149.8,200,206,5000,100,9.35E-02,0,14.749,103.7,8.35,7,,,,,1047.2,317.6,68.8,,,,16.99925,81.76725
10/12/18,6:48:06,26.58,8.31,-87.6,149.9,199,205,5025,99,9.29E-02,0,14.75,103.9,8.37,6.9,,,,,1078,303.84,49.6,,,,16.9995,81.7671
10/12/18,6:48:16,26.58,8.31,-87.7,149.8,199,206,5025,100,9.32E-02,0,14.748,103.9,8.36,7.9,,,,,1070.8,304.44,52.56,,,,16.99973,81.76701
10/12/18,6:48:26,26.59,8.32,-87.9,150,199,206,5025,100,9.32E-02,0,14.748,104,8.38,6.9,,,,,1042.8,302.68,48.16,,,,16.99996,81.76689
10/12/18,6:48:36,26.59,8.32,-87.9,150.1,199,205,5025,99,9.28E-02,0,14.748,104.1,8.38,7.1,,,,,1050.8,303,50.36,,,,17.0002,81.76677
10/12/18,6:48:46,26.6,8.32,-88.1,150.1,201,207,4975,101,9.41E-02,0,14.75,104.2,8.39,7.1,,,,,1056.8,301.24,48,,,,17.00043,81.76669
10/12/18,6:48:56,26.6,8.32,-88.2,150.2,202,208,4950,101,9.42E-02,0,14.747,104.3,8.4,7.2,,,,,1015.2,305.92,52.96,,,,17.00066,81.76658
10/12/18,6:49:06,26.61,8.32,-88.1,150.3,204,210,4902,102,9.54E-02,0,14.748,104.2,8.39,8.2,,,,,1173.2,299.96,47.12,,,,17.00089,81.76648
10/12/18,6:49:16,26.61,8.33,-88.3,150.4,202,208,4950,101,9.43E-02,0,14.748,104.2,8.39,7.7,,,,,827.6,298.12,52.28,,,,17.00112,81.76638
10/12/18,6:49:26,26.61,8.33,-88.3,150.5,202,208,4950,101,9.45E-02,0,14.749,104.2,8.39,9.7,,,,,909.2,274.16,45.4,,,,17.00133,81.76632
10/12/18,6:49:36,26.61,8.32,-88.3,150.6,203,209,4926,102,9.49E-02,0,14.748,104.2,8.39,9.3,,,,,904,273.64,50.36,,,,17.00157,81.76623
10/12/18,6:49:46,26.6,8.32,-88.1,150.7,203,209,4926,101,9.49E-02,0,14.745,104,8.37,8.4,,,,,916.8,272.52,49.16,,,,17.00183,81.76612
10/12/18,6:49:56,26.61,8.32,-88,150.8,203,209,4926,101,9.48E-02,0,14.745,103.9,8.36,7.3,,,,,932.8,269.76,48.56,,,,17.00206,81.76602
10/12/18,6:50:06,26.61,8.32,-87.8,150.8,204,210,4902,102,9.52E-02,0,14.744,103.7,8.34,7.7,,,,,925.6,262.16,47.56,,,,17.0023,81.76595
10/12/18,6:50:16,26.61,8.31,-87.6,150.9,203,209,4926,101,9.48E-02,0,14.746,103.6,8.33,7.6,,,,,977.2,263.44,45.2,,,,17.00252,81.76586
10/12/18,6:50:26,26.62,8.32,-87.8,151,202,209,4950,101,9.46E-02,0,14.747,103.6,8.34,10,,,,,929.6,264.56,47.8,,,,17.00274,81.76576
10/12/18,6:50:36,26.62,8.32,-87.8,151,203,210,4926,102,9.51E-02,0,14.746,103.6,8.34,8.2,,,,,946,269.84,44,,,,17.00296,81.76565
10/12/18,6:50:46,26.61,8.32,-87.8,151.2,202,208,4950,101,9.42E-02,0,14.746,103.8,8.36,7.5,,,,,944.8,269.56,47.72,,,,17.00318,81.76552
10/12/18,6:50:56,26.61,8.32,-88.1,151.3,201,207,4975,100,9.39E-02,0,14.747,104,8.38,8.9,,,,,920.8,265.84,45.12,,,,17.0034,81.76539
10/12/18,6:51:06,26.61,8.32,-88.1,151.5,200,206,5000,100,9.32E-02,0,14.745,104.2,8.39,7.1,,,,,907.2,272.68,49.44,,,,17.00362,81.76528
10/12/18,6:51:16,26.6,8.32,-88.2,151.4,199,205,5025,99,9.28E-02,0,14.746,104.3,8.39,7,,,,,931.6,270.48,51.84,,,,17.00384,81.76518
10/12/18,6:51:26,26.58,8.33,-88.3,151.5,199,205,5025,99,9.28E-02,0,14.746,104.3,8.4,7.7,,,,,920.4,276.44,46.64,,,,17.00406,81.76509
10/12/18,6:51:36,26.58,8.32,-88.2,151.8,199,205,5025,100,9.30E-02,0,14.743,104.4,8.41,7.2,,,,,912.4,280.4,45.64,,,,17.00426,81.765
