Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
31/07/17,9:02:50,30.65,8.46,-124.3,-56.4,181,201,5525,91,0.08,0,14.665,92.6,6.86,10.2,1.9,251.2,0.54,-23.9,,,,,,,16.99918,81.7679
31/07/17,9:03:00,30.64,8.48,-125,-55.9,182,201,5495,91,0.08,0,14.666,92.7,6.87,10.4,1.9,251.3,0.06,-66.7,,,,,,,16.99933,81.76784
31/07/17,9:03:10,30.64,8.49,-125.8,-56.3,182,201,5495,91,0.08,0,14.667,92.7,6.87,10.4,1.9,251,0.06,-67.8,,,,,,,16.99946,81.76779
31/07/17,9:03:20,30.63,8.51,-126.6,-56.9,181,201,5525,91,0.08,0,14.668,92.7,6.87,10.4,1.7,254.4,0.06,-67.1,,,,,,,16.99961,81.76772
31/07/17,9:03:30,30.63,8.5,-126.4,-57.5,182,201,5495,91,0.08,0,14.667,92.6,6.86,10.1,1.7,253.5,0.06,-67.8,,,,,,,16.99975,81.76765
31/07/17,9:03:40,30.64,8.51,-126.6,-57.6,182,201,5495,91,0.08,0,14.667,92.5,6.86,10.2,1.7,253.7,0.06,-68.3,,,,,,,16.99988,81.76763
31/07/17,9:03:50,30.65,8.51,-126.6,-58.6,182,201,5495,91,0.08,0,14.668,92.7,6.87,10.4,1.6,255.5,0.06,-69.2,,,,,,,17.00002,81.76757
31/07/17,9:04:00,30.64,8.51,-126.8,-58.7,182,201,5495,91,0.08,0,14.669,92.6,6.86,10.2,1.6,255.3,0.06,-69.8,,,,,,,17.00016,81.76753
31/07/17,9:04:10,30.67,8.51,-126.8,-57.7,179,199,5587,90,0.08,0,14.666,93.1,6.9,10.4,1.6,255.8,0.06,-70.3,,,,,,,17.00029,81.76748
31/07/17,9:04:20,30.67,8.51,-126.8,-58.1,180,200,5556,90,0.08,0,14.67,93.3,6.91,10.3,1.6,256.1,0.06,-70,,,,,,,17.00041,81.7674
31/07/17,9:04:30,30.66,8.5,-126.4,-58.7,180,199,5556,90,0.08,0,14.67,93.6,6.94,10.2,1.6,256,0.06,-69.1,,,,,,,17.00053,81.76736
31/07/17,9:04:40,30.66,8.5,-126.4,-59.3,179,198,5587,90,0.08,0,14.669,93.7,6.94,10.3,1.6,256.2,0.06,-70.3,,,,,,,17.00071,81.76728
31/07/17,9:04:50,30.63,8.51,-126.5,-59.2,179,199,5587,90,0.08,0,14.672,93.8,6.95,10,1.6,256.3,0.06,-70.6,,,,,,,17.00089,81.7672
31/07/17,9:05:00,30.65,8.48,-125.4,-61,180,199,5556,90,0.08,0,14.672,93.7,6.95,10.2,1.6,256.2,0.06,-70.5,,,,,,,17.00107,81.76715
31/07/17,9:05:10,30.63,8.48,-125.1,-65.1,181,200,5525,91,0.08,0,14.672,93.5,6.93,10,1.6,256,0.06,-70.5,,,,,,,17.00118,81.76708
31/07/17,9:05:20,30.65,8.46,-124.1,-69.8,182,202,5495,91,0.08,0,14.672,93.3,6.91,10.2,1.6,256.1,0.06,-70.3,,,,,,,17.00137,81.76698
