Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
18/05/17,15:36:24,33.54,8.99,-165.1,263.5,115,134,8700,58,0.05,0,14.512,86.4,6.07,1.8,,,,,,,,,,,16.9967,81.76851
18/05/17,15:36:34,33.53,8.97,-164,264.3,116,135,8620,58,5.26E-02,0,14.512,86.1,6.05,1.9,,,,,,,,,,,16.9967,81.76851
18/05/17,15:36:44,33.52,8.97,-163.9,262.2,116,135,8620,58,5.27E-02,0,14.513,84.5,5.94,1.9,,,,,,,,,,,16.9967,81.76851
18/05/17,15:36:54,33.52,8.95,-162.7,262.4,117,135,8550,58,5.28E-02,0,14.513,85,5.97,2,,,,,,,,,,,16.99673,81.76849
18/05/17,15:37:04,33.51,8.93,-162,261.6,117,136,8550,58,5.29E-02,0,14.513,84.4,5.93,2,,,,,,,,,,,16.99673,81.76849
18/05/17,15:37:14,33.52,8.94,-162.2,259.4,116,135,8620,58,5.24E-02,0,14.515,85.8,6.03,1.9,,,,,,,,,,,16.99674,81.76849
18/05/17,15:37:24,33.56,8.97,-163.8,258.1,114,133,8770,57,5.18E-02,0,14.516,87.4,6.14,1.9,,,,,,,,,,,16.99674,81.76847
18/05/17,15:37:34,33.57,8.97,-163.9,256.5,114,133,8770,57,5.17E-02,0,14.513,87,6.11,1.6,,,,,,,,,,,16.99675,81.76847
18/05/17,15:37:44,33.56,8.93,-161.8,257.1,114,133,8770,57,5.17E-02,0,14.513,87.5,6.15,2.1,,,,,,,,,,,16.99674,81.76847
18/05/17,15:37:54,33.57,8.95,-162.9,255.1,114,132,8770,57,5.15E-02,0,14.516,88.2,6.19,1.6,,,,,,,,,,,16.99674,81.76845
18/05/17,15:38:04,33.59,8.94,-162.4,254,114,132,8770,57,0.05,0,14.516,88.5,6.21,1.6,,,,,,,,,,,16.99675,81.76845
