Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
29/03/18,7:24:20,,7.93,-61.1,153.3,66,72,15150,33,2.91E-02,0,14.718,92.7,6.98,3.7,1.35,262.7,,,,,,,,,16.99013,81.77051
29/03/18,7:24:30,,7.96,-62.7,152.1,66,72,15150,33,2.92E-02,0,14.718,93.3,7.03,3.8,1.35,262.7,,,,,,,,,16.99013,81.7705
29/03/18,7:24:40,,7.99,-64.1,151,65,72,15380,33,2.89E-02,0,14.718,93.3,7.03,3.8,1.35,263.3,,,,,,,,,16.99013,81.77048
29/03/18,7:24:50,,7.97,-63.1,152.2,65,71,15380,32,2.87E-02,0,14.717,94,7.09,3.4,1.34,263.4,,,,,,,,,16.99013,81.77046
29/03/18,7:25:00,,7.98,-64,151.3,65,71,15380,32,2.87E-02,0,14.72,95,7.16,3.4,1.34,263.4,,,,,,,,,16.99012,81.77044
29/03/18,7:25:10,,7.94,-61.7,154.6,65,71,15380,32,2.87E-02,0,14.717,96,7.23,3.5,1.35,263,,,,,,,,,16.99013,81.77044
29/03/18,7:25:20,,7.98,-63.5,153.3,65,72,15380,33,2.88E-02,0,14.717,96.6,7.28,3.4,1.35,262.8,,,,,,,,,16.99013,81.77042
29/03/18,7:25:30,,8,-65,153,65,72,15380,33,2.88E-02,0,14.718,96.9,7.3,3.5,1.32,265.3,,,,,,,,,16.99013,81.77042
29/03/18,7:25:40,,7.99,-64.5,154.4,65,72,15380,33,2.90E-02,0,14.717,97.5,7.35,3.4,1.33,264.3,,,,,,,,,16.99013,81.77039
29/03/18,7:25:50,,8.03,-66.6,153.6,65,72,15380,33,2.90E-02,0,14.718,97.3,7.33,3.4,1.33,264.2,,,,,,,,,16.99012,81.77039
29/03/18,7:26:00,,8.02,-65.9,154.3,66,73,15150,33,0.03,0,14.718,98.4,7.42,3.4,1.37,261.9,,,,,,,,,16.99012,81.77039
29/03/18,7:26:10,,8.04,-66.9,153.7,66,72,15150,33,2.91E-02,0,14.718,98.3,7.41,3.3,1.36,262.4,,,,,,,,,16.99012,81.77039
29/03/18,7:26:20,,8.01,-65.6,155.9,65,72,15380,33,2.90E-02,0,14.717,98.7,7.44,3.2,1.34,263.8,,,,,,,,,16.99013,81.77036
29/03/18,7:26:30,,7.93,-61.1,161.2,66,72,15150,33,2.91E-02,0,14.718,100.4,7.57,3.2,1.33,264.4,,,,,,,,,16.9902,81.77023
29/03/18,7:26:40,,7.98,-63.7,159.2,64,71,15630,32,2.85E-02,0,14.716,101.7,7.67,4.8,1.33,264.7,,,,,,,,,16.99035,81.77013
29/03/18,7:26:50,,8.04,-67,157.8,63,70,15870,32,2.80E-02,0,14.719,102.7,7.74,4.5,1.33,264.4,,,,,,,,,16.99052,81.77005
