Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
16/10/19,10:54:12,28.52,7.45,-29.3,-285.7,1109,1184,902,555,0.55,0,14.393,6.2,0.47,29.5,,,,,1598.4,2162,201.16,,,,28.59151,77.2716
16/10/19,10:54:22,28.54,7.45,-29.1,-285.3,1112,1187,899,556,0.55,0,14.393,6.3,0.47,29.7,,,,,1562.8,2145.2,193.2,,,,28.59151,77.2716
16/10/19,10:54:32,28.36,7.42,-27.5,-285.7,1094,1164,914,547,0.54,0,14.392,5.8,0.44,28.6,,,,,1475.2,2145.2,194.6,,,,28.59151,77.2716
16/10/19,10:54:42,28.5,7.42,-27.7,-288.5,1163,1241,860,582,0.57,0,14.393,21.8,1.65,29.3,,,,,1533.2,2144.4,191.24,,,,28.59151,77.2716
16/10/19,10:54:52,28.17,7.42,-27.3,-290.6,1163,1234,860,582,0.57,0,14.393,14.4,1.1,29.3,,,,,1536,2151.2,192.68,,,,28.59151,77.2716
16/10/19,10:55:02,28.32,7.42,-27.7,-292.8,1179,1254,848,590,0.58,0,14.395,12.2,0.93,28.8,,,,,1435.6,2165.2,189.08,,,,28.59167,77.2709
16/10/19,10:55:12,28.56,7.43,-28.1,-294,1188,1269,842,594,0.59,0,14.392,12.7,0.96,29,,,,,1402.4,2157.6,197.68,,,,28.59175,77.27067
16/10/19,10:55:22,28.86,7.44,-28.7,-295.4,1202,1291,832,601,0.59,0,14.394,12.4,0.93,28.9,,,,,1416.8,2180.8,188.2,,,,28.59182,77.27042
16/10/19,10:55:32,28.61,7.43,-28.2,-296.3,1197,1279,835,598,0.59,0,14.396,12.3,0.93,29,,,,,1457.2,2158.4,190.92,,,,28.59187,77.27019
16/10/19,10:55:42,28.77,7.43,-28.4,-297.6,1195,1281,837,598,0.59,0,14.394,12.5,0.94,29,,,,,1402,2170.8,192.96,,,,28.59194,77.26994
16/10/19,10:55:52,28.84,7.44,-28.5,-298.5,1200,1288,833,600,0.59,0,14.393,12.3,0.93,29.7,,,,,1401.6,2171.2,193.52,,,,28.59203,77.26973
16/10/19,10:56:02,28.99,7.44,-28.7,-299.4,1205,1296,830,602,0.59,0,14.394,11.4,0.86,29.2,,,,,1447.2,2168.8,194.08,,,,28.59211,77.26952
16/10/19,10:56:12,28.93,7.44,-28.8,-300.1,1211,1302,826,606,0.6,0,14.395,11.3,0.85,29.1,,,,,1440.8,2173.6,196.92,,,,28.59222,77.26931
16/10/19,10:56:22,28.96,7.44,-28.9,-301,1213,1304,824,606,0.6,0,14.395,11.5,0.86,29.1,,,,,1418.8,2168.4,195.04,,,,28.59231,77.2691
16/10/19,10:56:32,29.1,7.45,-29.1,-302.1,1218,1313,821,609,0.6,0,14.395,11,0.82,29.1,,,,,1706,2135.6,192.48,,,,28.59241,77.26891
16/10/19,10:56:42,29.22,7.45,-29.2,-303.1,1218,1316,821,609,0.6,0,14.396,11.3,0.84,29.3,,,,,2238.8,2130,193.04,,,,28.59251,77.26868
16/10/19,10:56:52,29.27,7.45,-29.4,-304.3,1218,1317,821,609,0.6,0,14.398,11.5,0.86,29.2,,,,,1856,2189.2,189.56,,,,28.59261,77.26847
16/10/19,10:57:02,29.22,7.45,-29.2,-305,1219,1316,820,609,0.6,0,14.393,11.4,0.85,29.3,,,,,1554,2199.6,195.92,,,,28.59269,77.26831
16/10/19,10:57:12,29.32,7.45,-29.5,-305.7,1219,1319,820,609,0.6,0,14.394,10.8,0.81,29.5,,,,,1431.6,2197.2,195.24,,,,28.59278,77.26802
16/10/19,10:57:22,29.43,7.45,-29.3,-306.5,1216,1319,822,608,0.6,0,14.395,11,0.82,29.2,,,,,1905.6,2118.8,193,,,,28.59278,77.26796
16/10/19,10:57:32,29.45,7.45,-29.4,-307.6,1212,1315,825,606,0.6,0,14.396,10.8,0.81,29.3,,,,,1601.6,2143.2,193.24,,,,28.59278,77.26796
16/10/19,10:57:42,29.38,7.45,-29.2,-308.5,1213,1314,824,606,0.6,0,14.397,10.8,0.8,29.2,,,,,2410.8,2064.4,193.12,,,,28.59301,77.26737
16/10/19,10:57:52,29.38,7.45,-29.2,-309.2,1212,1313,825,606,0.6,0,14.396,10.5,0.78,29.2,,,,,2433.6,2137.6,191.6,,,,28.59313,77.26717
16/10/19,10:58:02,29.41,7.45,-29.2,-310,1213,1314,824,606,0.6,0,14.398,10.5,0.78,29.1,,,,,1790.8,2114.8,192.72,,,,28.59327,77.26694
16/10/19,10:58:12,29.41,7.45,-29.1,-310.8,1211,1313,826,606,0.6,0,14.398,10.5,0.78,28.9,,,,,1926.8,2110.4,191.56,,,,28.59343,77.26675
16/10/19,10:58:22,29.43,7.45,-29.1,-311.4,1212,1314,825,606,0.6,0,14.398,10.4,0.78,28.9,,,,,2458,2053.6,181.52,,,,28.5936,77.26658
16/10/19,10:58:32,29.43,7.45,-29.3,-312.2,1214,1316,824,607,0.6,0,14.396,10.5,0.78,29.1,,,,,2342.8,2111.2,189.56,,,,28.59377,77.26644
16/10/19,10:58:42,29.44,7.45,-29.3,-313,1216,1319,822,608,0.6,0,14.4,10.4,0.78,29.2,,,,,2230.4,2109.2,189.12,,,,28.59395,77.26629
16/10/19,10:58:52,29.44,7.45,-29.5,-313.9,1217,1320,822,609,0.6,0,14.398,10.1,0.75,29.2,,,,,2093.2,2126,190.64,,,,28.59412,77.26616
16/10/19,10:59:02,29.49,7.45,-29.5,-314.1,1217,1321,822,608,0.6,0,14.397,10,0.74,29,,,,,2068.8,2073.6,187.16,,,,28.59428,77.266
16/10/19,10:59:12,29.51,7.45,-29.5,-314.8,1216,1320,822,608,0.6,0,14.399,10.1,0.75,29,,,,,2118,2103.6,183.4,,,,28.59447,77.26584
16/10/19,10:59:22,29.48,7.45,-29.4,-315.5,1214,1318,824,607,0.6,0,14.398,10.2,0.76,29,,,,,2712.8,2107.2,193.88,,,,28.59463,77.26571
16/10/19,10:59:32,29.43,7.45,-29.3,-316.2,1219,1322,820,610,0.6,0,14.398,10.3,0.77,28.9,,,,,2667.6,2115.6,193.08,,,,28.59479,77.26559
16/10/19,10:59:42,29.46,7.41,-27.1,-316.7,1222,1325,818,611,0.6,0,14.4,10.2,0.76,32,,,,,2471.2,2086,186.16,,,,28.59497,77.26545
16/10/19,10:59:52,29.45,7.45,-29.4,-318.2,1218,1321,821,609,0.6,0,14.401,10,0.74,31.3,,,,,2850.4,2130.4,187.84,,,,28.59513,77.26534
16/10/19,11:00:02,29.54,7.46,-30.1,-319.2,1229,1335,814,614,0.61,0,14.402,9.9,0.74,29.7,,,,,2313.6,2103.6,192.08,,,,28.59531,77.26522
16/10/19,11:00:12,29.5,7.46,-30.1,-319.3,1240,1346,806,620,0.61,0,14.403,10,0.74,29.5,,,,,2313.6,2103.6,192.08,,,,28.59542,77.26511
16/10/19,11:00:22,29.51,7.46,-30.2,-319.5,1240,1346,806,620,0.61,0,14.403,9.9,0.74,29.4,,,,,2740.8,2106,182.28,,,,28.59551,77.26502
16/10/19,11:00:32,29.57,7.47,-30.3,-320,1239,1347,807,620,0.61,0,14.403,9.8,0.73,29.3,,,,,2740.8,2106,182.28,,,,28.59553,77.26497
16/10/19,11:00:42,29.68,7.47,-30.4,-320.1,1219,1327,820,609,0.6,0,14.403,9.6,0.71,29.3,,,,,2297.2,2108,184.08,,,,28.59553,77.26497
16/10/19,11:00:52,29.76,7.47,-30.3,-320.6,1221,1332,819,611,0.6,0,14.404,9,0.67,31.1,,,,,2414.8,2108.8,186.08,,,,28.59553,77.26497
16/10/19,11:01:02,29.74,7.46,-30.2,-320.7,1220,1330,820,610,0.6,0,14.405,9.1,0.67,30.2,,,,,2414.8,2108.8,186.08,,,,28.59553,77.26497
16/10/19,11:01:12,29.61,7.48,-31,-320.7,1231,1339,812,616,0.61,0,14.405,9.5,0.71,37.7,,,,,2201.6,2104.4,182.56,,,,28.59623,77.26459
16/10/19,11:01:22,29.39,7.46,-30,-320.2,1234,1337,810,617,0.61,0,14.405,9,0.67,29.6,,,,,2201.6,2104.4,182.56,,,,28.59623,77.26459
16/10/19,11:01:32,29.17,7.45,-29.3,-320.8,1233,1331,811,617,0.61,0,14.407,9.1,0.68,30.3,,,,,2178.4,2065.2,188.76,,,,28.59665,77.26442
16/10/19,11:01:42,29.08,7.45,-29.3,-321.6,1231,1326,812,615,0.61,0,14.406,9.7,0.73,34,,,,,2178.4,2065.2,188.76,,,,28.59689,77.26431
16/10/19,11:01:52,28.92,7.44,-28.8,-321.4,1226,1317,816,613,0.6,0,14.407,9.8,0.74,30.5,,,,,2349.2,2103.6,196.08,,,,28.59716,77.26424
16/10/19,11:02:02,28.71,7.43,-28.4,-321.4,1223,1310,818,612,0.6,0,14.407,10,0.76,29.5,,,,,2408,2092,184.44,,,,28.59737,77.26414
16/10/19,11:02:12,28.72,7.44,-28.6,-321.4,1224,1311,817,612,0.6,0,14.408,10.1,0.76,29.2,,,,,2508.4,2058.8,182.16,,,,28.59756,77.26404
16/10/19,11:02:22,28.83,7.44,-28.6,-321.5,1224,1313,817,612,0.6,0,14.407,10.1,0.76,29.3,,,,,2462.4,2069.6,183.52,,,,28.59776,77.26395
16/10/19,11:02:32,28.79,7.44,-28.6,-321.6,1222,1311,818,611,0.6,0,14.407,10.2,0.77,29.4,,,,,2392.8,2109.6,186.56,,,,28.59794,77.26388
16/10/19,11:02:42,28.79,7.44,-28.6,-321.7,1221,1309,819,611,0.6,0,14.406,10.3,0.77,29.7,,,,,2406,2090.4,187.16,,,,28.59817,77.26384
16/10/19,11:02:52,28.72,7.44,-28.6,-321.8,1222,1309,818,611,0.6,0,14.408,10.3,0.78,29.4,,,,,2210.8,2067.2,184.04,,,,28.59839,77.2638
16/10/19,11:03:02,28.55,7.43,-28.3,-321.7,1220,1303,820,610,0.6,0,14.411,10.3,0.78,29.9,,,,,2385.2,2106.8,190.12,,,,28.59861,77.26378
16/10/19,11:03:12,28.43,7.43,-28.2,-321.7,1219,1299,820,610,0.6,0,14.41,10.4,0.79,29.4,,,,,2394.4,2103.2,185.8,,,,28.59881,77.26378
16/10/19,11:03:22,28.51,7.44,-28.5,-321.2,1221,1303,819,611,0.6,0,14.412,10.2,0.77,29.7,,,,,2210.8,1925.2,172.32,,,,28.59903,77.26376
16/10/19,11:03:32,28.45,7.43,-28.2,-320.7,1220,1300,820,610,0.6,0,14.411,10.2,0.77,29.6,,,,,2232.8,1934.8,173.36,,,,28.5991,77.26372
16/10/19,11:03:42,28.41,7.43,-28.1,-320.7,1219,1298,820,610,0.6,0,14.411,10.2,0.77,29.8,,,,,2496,2093.6,186.92,,,,28.59945,77.26363
16/10/19,11:03:52,28.33,7.43,-28.2,-320.9,1220,1297,820,610,0.6,0,14.411,10.3,0.79,29.4,,,,,2668,2083.2,180.52,,,,28.59965,77.26353
16/10/19,11:04:02,28.27,7.43,-28,-320.9,1218,1293,821,609,0.6,0,14.414,10.5,0.8,35.2,,,,,2306.8,2127.6,183.16,,,,28.59983,77.26346
16/10/19,11:04:12,28.17,7.43,-27.9,-320.8,1219,1292,820,609,0.6,0,14.412,10.5,0.8,29.8,,,,,2559.2,2015.6,180.8,,,,28.60002,77.26336
16/10/19,11:04:22,28.13,7.43,-27.8,-320.8,1218,1290,821,609,0.6,0,14.414,10.4,0.8,29.7,,,,,2477.2,1810,162.36,,,,28.60017,77.26326
16/10/19,11:04:32,28.05,7.42,-27.6,-321.2,1218,1288,821,609,0.6,0,14.412,10.5,0.81,29.9,,,,,3128,2018.4,175.8,,,,28.60034,77.26319
16/10/19,11:04:42,28.04,7.42,-27.6,-321.7,1218,1289,821,609,0.6,0,14.413,10.6,0.81,30.1,,,,,2527.2,2057.6,175.04,,,,28.60048,77.26315
16/10/19,11:04:52,28.06,7.42,-27.6,-321.8,1218,1289,821,609,0.6,0,14.414,10.5,0.8,29.9,,,,,1749.6,1713.6,159.92,,,,28.60055,77.2631
16/10/19,11:05:02,28.02,7.42,-27.6,-322,1217,1287,822,609,0.6,0,14.414,10.6,0.81,31,,,,,1646.4,1775.6,167.08,,,,28.60068,77.26298
16/10/19,11:05:12,28.1,7.43,-28,-322.4,1216,1287,822,608,0.6,0,14.42,10.4,0.8,29.8,,,,,1601.2,1874.8,173.88,,,,28.60076,77.26296
16/10/19,11:05:22,29.03,7.46,-29.9,-323.5,1219,1312,820,609,0.6,0,14.419,9.8,0.74,30.3,,,,,1641.6,2020.8,167.8,,,,28.60093,77.26274
16/10/19,11:05:32,28.89,7.45,-29.1,-322.9,1212,1301,825,606,0.6,0,14.42,9.8,0.74,29.3,,,,,1826.8,2137.6,179.76,,,,28.60111,77.26258
16/10/19,11:05:42,28.79,7.44,-28.8,-322.9,1210,1297,826,605,0.6,0,14.42,10,0.75,29.6,,,,,1627.6,2010,181.76,,,,28.60128,77.26242
16/10/19,11:05:52,28.76,7.44,-28.8,-323.3,1217,1304,822,608,0.6,0,14.421,9.9,0.75,29.3,,,,,1652,2050.8,172.56,,,,28.60149,77.26224
16/10/19,11:06:02,28.79,7.44,-28.7,-323.2,1214,1301,824,607,0.6,0,14.421,9.9,0.74,29.4,,,,,1601.2,2062.8,177.28,,,,28.60167,77.26208
16/10/19,11:06:12,29.12,7.45,-29.2,-323.6,1215,1311,823,608,0.6,0,14.418,9.7,0.73,29.7,,,,,1588.8,2029.2,170.04,,,,28.60186,77.26191
