Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
11/09/18,15:18:02,30.14,7.37,-39.8,-179.9,725,795,1379,362,0.35,0,14.256,14.9,1.08,288,,,,,,,,,,,28.66473,77.23887
11/09/18,15:18:12,30.09,7.38,-40.3,-175.6,667,731,1499,333,0.32,0,14.257,15.9,1.16,312,,,,,,,,,,,28.66484,77.23887
11/09/18,15:18:22,29.99,7.39,-40.9,-163.7,562,616,1779,281,0.27,0,14.259,20.3,1.49,407,,,,,,,,,,,28.66499,77.23885
11/09/18,15:18:32,29.95,7.42,-42.6,-151.8,449,492,2227,225,0.21,0,14.256,22.7,1.66,398,,,,,,,,,,,28.66513,77.23882
11/09/18,15:18:42,29.87,7.44,-43.3,-136.7,322,352,3106,161,0.15,0,14.258,27.1,1.99,370,,,,,,,,,,,28.66524,77.23877
11/09/18,15:18:52,29.86,7.46,-44.7,-123.4,306,334,3268,153,0.14,0,14.259,28.8,2.11,410,,,,,,,,,,,28.66537,77.23869
11/09/18,15:19:02,29.85,7.49,-46,-112.6,297,324,3367,148,0.14,0,14.259,29.2,2.14,420,,,,,,,,,,,28.6655,77.23864
11/09/18,15:19:12,29.84,7.51,-47.1,-103.5,283,310,3534,142,0.13,0,14.259,29.6,2.18,425,,,,,,,,,,,28.66563,77.23862
11/09/18,15:19:22,29.83,7.53,-48.2,-95.4,264,289,3788,132,0.12,0,14.257,30.3,2.22,454,,,,,,,,,,,28.6658,77.23858
11/09/18,15:19:32,29.82,7.55,-49.2,-88.4,257,281,3891,129,0.12,0,14.258,30.8,2.26,464,,,,,,,,,,,28.66594,77.23852
11/09/18,15:19:42,29.82,7.57,-50.3,-82.2,260,283,3846,130,0.12,0,14.256,31,2.28,464,,,,,,,,,,,28.66594,77.23852
11/09/18,15:19:52,29.82,7.59,-51.1,-76.7,253,276,3953,127,0.12,0,14.256,31.3,2.3,467,,,,,,,,,,,28.66594,77.23852
11/09/18,15:20:02,29.81,7.61,-52,-71.9,246,269,4065,123,0.11,0,14.256,31.6,2.32,457,,,,,,,,,,,28.66594,77.23852
11/09/18,15:20:12,29.81,7.62,-52.6,-67.3,241,263,4149,120,0.11,0,14.256,31.9,2.34,472,,,,,,,,,,,28.66594,77.23852
11/09/18,15:20:22,29.81,7.63,-53.1,-63.5,239,261,4184,119,0.11,0,14.255,32.1,2.36,463,,,,,,,,,,,28.66662,77.23805
11/09/18,15:20:32,29.81,7.64,-53.9,-59.9,242,264,4132,121,0.11,0,14.256,32.2,2.37,461,,,,,,,,,,,28.66674,77.23794
11/09/18,15:20:42,29.82,7.66,-54.6,-56.4,246,269,4065,123,0.11,0,14.257,32.2,2.36,470,,,,,,,,,,,28.66686,77.23782
11/09/18,15:20:52,29.82,7.66,-54.9,-53.4,242,264,4132,121,0.11,0,14.259,32.3,2.37,457,,,,,,,,,,,28.66697,77.23772
11/09/18,15:21:02,29.81,7.67,-55.4,-50.8,241,263,4149,120,0.11,0,14.257,32.5,2.39,473,,,,,,,,,,,28.66708,77.23761
11/09/18,15:21:12,29.81,7.68,-55.8,-48.1,239,261,4184,120,0.11,0,14.259,32.6,2.4,464,,,,,,,,,,,28.66719,77.23747
11/09/18,15:21:22,29.81,7.69,-56.2,-45.7,236,257,4237,118,0.11,0,14.261,32.8,2.41,463,,,,,,,,,,,28.66733,77.23736
11/09/18,15:21:32,29.81,7.69,-56.4,-43.6,236,258,4237,118,0.11,0,14.257,32.9,2.41,468,,,,,,,,,,,28.66745,77.23726
11/09/18,15:21:42,29.81,7.7,-56.9,-41.6,240,262,4167,120,0.11,0,14.258,32.9,2.42,464,,,,,,,,,,,28.66756,77.23711
11/09/18,15:21:52,29.81,7.71,-57.2,-39.9,244,266,4098,122,0.11,0,14.258,32.9,2.41,470,,,,,,,,,,,28.66765,77.237
