Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a (mg per m3),CDOM (ppb),Tryptophan (ppb),GPS Lat.,GPS Long.
12/11/18,11:11:39,20.5,7.65,-56.9,-170.6,982,899,1018,491,0.49,0,14.374,3.8,0.34,54.5,200,94.7,,,,,,,,,28.66595,77.2384
12/11/18,11:11:49,20.51,7.64,-56.5,-169.4,978,895,1022,489,0.48,0,14.374,3.8,0.34,49.6,200,94.8,,,,,,,,,28.66604,77.23832
12/11/18,11:11:59,20.51,7.64,-56.4,-168.6,985,901,1015,493,0.49,0,14.375,3.8,0.34,53,200,94.7,,,,,,,,,28.66611,77.23828
12/11/18,11:12:09,20.49,7.63,-56.2,-167.7,983,899,1017,491,0.49,0,14.374,3.8,0.34,52,200,94.7,,,,,,,,,28.66611,77.23828
12/11/18,11:12:19,20.49,7.63,-56,-166.8,991,907,1009,496,0.49,0,14.373,3.8,0.34,54.2,200,94.6,,,,,,,,,28.66611,77.23828
12/11/18,11:12:29,20.51,7.62,-55.6,-165.8,1018,931,982,509,0.5,0,14.376,3.8,0.34,58.3,200,94.3,,,,,,,,,28.66611,77.23828
12/11/18,11:12:39,20.54,7.62,-55.8,-165.5,1049,960,953,524,0.52,0,14.375,3.8,0.33,59.8,200,94,,,,,,,,,28.66611,77.23828
12/11/18,11:12:49,20.57,7.63,-56.1,-165.4,1065,976,939,533,0.53,0,14.373,3.8,0.33,59.5,200,93.7,,,,,,,,,28.66611,77.23828
12/11/18,11:12:59,20.59,7.61,-55,-163.8,1084,993,923,542,0.54,0,14.375,3.8,0.33,63.5,200,93.4,,,,,,,,,28.66628,77.23755
12/11/18,11:13:09,20.63,7.62,-55.9,-164.4,1108,1016,903,554,0.55,0,14.375,3.8,0.33,60.9,200,93.1,,,,,,,,,28.66628,77.23742
12/11/18,11:13:19,20.7,7.62,-55.7,-164,1175,1079,851,587,0.59,0,14.375,3.8,0.33,72.6,200,92.4,,,,,,,,,28.66628,77.23732
12/11/18,11:13:29,20.77,7.58,-53.6,-161.9,1211,1114,826,606,0.6,0,14.375,3.7,0.33,73.8,200,91.4,,,,,,,,,28.6663,77.2372
12/11/18,11:13:39,20.75,7.58,-53.8,-162.4,1190,1094,840,595,0.59,0,14.376,3.7,0.32,72.2,200,91.3,,,,,,,,,28.66638,77.23715
12/11/18,11:13:49,20.69,7.63,-56.3,-164.7,1122,1030,891,561,0.56,0,14.378,3.7,0.32,65.3,200,91.5,,,,,,,,,28.6665,77.23711
12/11/18,11:13:59,20.68,7.64,-56.5,-164.6,1106,1015,904,553,0.55,0,14.376,3.7,0.32,60.7,200,91.5,,,,,,,,,28.66661,77.23706
12/11/18,11:14:09,20.63,7.64,-56.5,-164.1,1078,989,928,539,0.54,0,14.377,3.7,0.32,58.3,200,91.7,,,,,,,,,28.66671,77.23706
12/11/18,11:14:19,20.59,7.63,-56.3,-163.4,1079,989,927,540,0.54,0,14.378,3.7,0.32,59.5,200,91.7,,,,,,,,,28.66682,77.23704
12/11/18,11:14:29,20.57,7.63,-56.3,-163,1068,978,936,534,0.53,0,14.379,3.7,0.32,63.3,200,91.7,,,,,,,,,28.66692,77.23702
12/11/18,11:14:39,20.58,7.63,-56.4,-162.8,1058,969,945,529,0.53,0,14.376,3.7,0.32,64.6,200,91.6,,,,,,,,,28.66702,77.23702
12/11/18,11:14:49,20.58,7.64,-56.6,-162.7,1055,966,948,527,0.52,0,14.376,3.7,0.32,63.8,200,91.6,,,,,,,,,28.66716,77.23702
12/11/18,11:14:59,20.56,7.64,-56.6,-162.2,1029,942,972,514,0.51,0,14.378,3.7,0.33,61.8,200,91.7,,,,,,,,,28.66727,77.237
12/11/18,11:15:09,20.52,7.64,-56.5,-161.3,1020,933,980,510,0.51,0,14.378,3.8,0.34,67.5,200,91.8,,,,,,,,,28.66739,77.23698
12/11/18,11:15:19,20.51,7.64,-56.7,-160.8,991,906,1009,495,0.49,0,14.379,3.9,0.35,59.4,200,92,,,,,,,,,28.66747,77.23698
12/11/18,11:15:29,20.47,7.64,-56.5,-159.3,976,892,1025,488,0.48,0,14.38,4.8,0.42,58.7,200,92.2,,,,,,,,,28.66759,77.23698
12/11/18,11:15:39,20.53,7.63,-55.9,-157.8,1027,940,974,513,0.51,0,14.381,4.5,0.39,62.3,200,92.1,,,,,,,,,28.66759,77.23698
12/11/18,11:15:49,20.58,7.62,-55.9,-157.3,1050,962,952,525,0.52,0,14.382,4,0.35,58.9,200,91.8,,,,,,,,,28.66759,77.23698
12/11/18,11:15:59,20.49,7.63,-56.2,-156.5,992,907,1008,496,0.49,0,14.383,5.3,0.46,58,200,92,,,,,,,,,28.66759,77.23698
12/11/18,11:16:09,20.49,7.63,-56.1,-155.1,989,905,1011,495,0.49,0,14.385,5.3,0.47,55.7,200,92,,,,,,,,,28.66759,77.23698
12/11/18,11:16:19,20.49,7.63,-56,-154,984,899,1016,492,0.49,0,14.386,5.1,0.45,57.7,200,91.9,,,,,,,,,28.66808,77.23661
12/11/18,11:16:29,20.45,7.63,-56.2,-152.4,930,850,1075,465,0.46,0,14.385,7.2,0.63,49.4,200,92.3,,,,,,,,,28.66815,77.23654
12/11/18,11:16:39,20.5,7.62,-55.7,-150.4,987,903,1013,494,0.49,0,14.384,6.3,0.56,54.4,200,92,,,,,,,,,28.66822,77.23644
12/11/18,11:16:49,20.48,7.63,-56,-149.3,970,886,1031,485,0.48,0,14.386,7.1,0.62,51.1,200,92.1,,,,,,,,,28.66827,77.23633
12/11/18,11:16:59,20.56,7.62,-55.8,-148.8,1054,965,949,527,0.52,0,14.385,5,0.44,61.1,200,91.6,,,,,,,,,28.66836,77.23622
12/11/18,11:17:09,20.59,7.63,-55.9,-149.1,1070,980,935,535,0.53,0,14.385,4.3,0.38,64.7,200,91,,,,,,,,,28.66843,77.23612
12/11/18,11:17:19,20.58,7.63,-55.9,-149.3,1033,946,968,516,0.51,0,14.386,4.1,0.36,60.1,200,91.3,,,,,,,,,28.66851,77.23602
12/11/18,11:17:29,20.59,7.62,-55.9,-148.9,1082,992,924,541,0.54,0,14.386,4.1,0.36,69.7,200,90.9,,,,,,,,,28.66859,77.23592
12/11/18,11:17:39,20.64,7.62,-55.9,-149.1,1138,1044,879,569,0.57,0,14.387,3.9,0.34,77.5,200,90.3,,,,,,,,,28.66867,77.23581
12/11/18,11:17:49,20.64,7.63,-56,-149.5,1108,1016,903,554,0.55,0,14.386,3.9,0.34,71.1,200,90.2,,,,,,,,,28.66874,77.23572
12/11/18,11:17:59,20.62,7.59,-54.2,-147.7,1116,1023,896,558,0.56,0,14.388,3.8,0.33,66.3,200,90,,,,,,,,,28.66882,77.23563
12/11/18,11:18:09,20.64,7.61,-55.3,-148.9,1133,1039,883,567,0.56,0,14.387,3.8,0.33,81.7,200,89.8,,,,,,,,,28.66894,77.23562
12/11/18,11:18:19,20.63,7.63,-56.1,-149.8,1125,1032,889,562,0.56,0,14.388,3.7,0.33,77.4,200,89.6,,,,,,,,,28.66905,77.23562
12/11/18,11:18:29,20.66,7.63,-56.1,-149.9,1124,1031,890,562,0.56,0,14.39,3.7,0.32,81.1,200,89.2,,,,,,,,,28.66916,77.23563
12/11/18,11:18:39,20.57,7.63,-55.9,-149.6,1055,966,948,527,0.52,0,14.389,3.8,0.33,73.5,200,89.4,,,,,,,,,28.66929,77.23565
12/11/18,11:18:49,20.56,7.64,-56.5,-149.5,1029,942,972,515,0.51,0,14.389,3.9,0.34,71.1,200,89.7,,,,,,,,,28.66929,77.23565
12/11/18,11:18:59,20.54,7.64,-56.5,-149,1036,949,965,518,0.51,0,14.39,4,0.36,73.5,200,90,,,,,,,,,28.66929,77.23565
12/11/18,11:19:09,20.47,7.64,-56.6,-146.7,916,837,1092,458,0.45,0,14.387,9.4,0.83,47.9,200,90.7,,,,,,,,,28.66929,77.23565
12/11/18,11:19:19,20.46,7.64,-56.6,-143.6,924,844,1082,462,0.46,0,14.387,11.4,1,48.8,200,91,,,,,,,,,28.66972,77.23569
12/11/18,11:19:29,20.46,7.64,-56.6,-141.2,920,841,1087,460,0.45,0,14.389,11.7,1.02,49.9,200,91.2,,,,,,,,,28.66982,77.23569
12/11/18,11:19:39,20.44,7.64,-56.7,-139,909,830,1100,454,0.45,0,14.39,13.5,1.18,52,200,91.4,,,,,,,,,28.66995,77.23569
12/11/18,11:19:49,20.46,7.64,-56.7,-136.9,912,834,1096,456,0.45,0,14.388,13.2,1.16,51.7,200,91.5,,,,,,,,,28.67004,77.23569
12/11/18,11:19:59,20.47,7.64,-56.5,-134.8,916,837,1092,458,0.45,0,14.39,13.6,1.2,50.1,200,91.4,,,,,,,,,28.67016,77.23569
12/11/18,11:20:09,20.46,7.64,-56.5,-132.8,908,829,1101,454,0.45,0,14.39,14.3,1.26,55.3,200,91.4,,,,,,,,,28.67028,77.23569
12/11/18,11:20:19,20.45,7.64,-56.4,-130.8,905,827,1105,453,0.45,0,14.391,15,1.32,54.3,200,91.4,,,,,,,,,28.67038,77.23569
12/11/18,11:20:29,20.46,7.63,-56.4,-128.9,917,838,1091,458,0.45,0,14.391,15,1.32,54.7,200,91.4,,,,,,,,,28.6705,77.23569
12/11/18,11:20:39,20.49,7.63,-56.2,-127.7,948,867,1055,474,0.47,0,14.391,12.8,1.13,56.2,200,91.1,,,,,,,,,28.67062,77.23566
12/11/18,11:20:49,20.48,7.63,-56.3,-126.6,938,858,1066,469,0.46,0,14.391,13.1,1.15,56.2,200,91.3,,,,,,,,,28.67074,77.23565
12/11/18,11:20:59,20.47,7.63,-56.1,-125.1,913,835,1095,457,0.45,0,14.39,14.7,1.29,57,200,91.4,,,,,,,,,28.67083,77.23563
12/11/18,11:21:09,20.51,7.62,-55.9,-124,967,884,1034,483,0.48,0,14.39,11.7,1.03,60.7,200,91.1,,,,,,,,,28.67093,77.23558
12/11/18,11:21:19,20.52,7.63,-55.9,-123.4,980,896,1020,490,0.48,0,14.389,10.9,0.96,64.4,200,91,,,,,,,,,28.67103,77.23551
12/11/18,11:21:29,20.56,7.61,-55.2,-122.6,1030,943,971,515,0.51,0,14.39,8.7,0.76,72.2,200,91.2,,,,,,,,,28.67107,77.23548
12/11/18,11:21:39,20.75,7.61,-55.3,-123.9,1210,1112,826,605,0.6,0,14.391,6.4,0.56,83,200,89.8,,,,,,,,,28.67107,77.23548
12/11/18,11:21:49,20.81,7.6,-54.5,-125.2,1243,1144,805,622,0.62,0,14.392,5.4,0.47,94.5,200,88.4,,,,,,,,,28.67107,77.23548
12/11/18,11:21:59,20.82,7.61,-55.4,-128.3,1252,1153,799,626,0.63,0,14.392,4.7,0.41,92.7,200,87.4,,,,,,,,,28.67107,77.23548
12/11/18,11:22:09,20.82,7.62,-55.8,-130.6,1251,1152,799,626,0.63,0,14.392,4.3,0.37,95.5,200,86.7,,,1260,1632,184.9,,,,28.67143,77.23524
12/11/18,11:22:19,20.83,7.62,-55.9,-132.4,1248,1149,801,624,0.62,0,14.391,4.1,0.35,92.4,200,86.2,,,1355.6,1622.8,185.4,,,,28.67155,77.23528
12/11/18,11:22:29,20.83,7.63,-55.9,-133.8,1242,1144,805,621,0.62,0,14.39,3.9,0.34,90.2,200,85.7,,,1388.8,1622,183.1,,,,28.67162,77.23531
12/11/18,11:22:39,20.82,7.63,-56,-135.1,1236,1138,809,618,0.62,0,14.391,3.8,0.33,87.8,200,85.4,,,1389.6,1625.6,195.9,,,,28.67172,77.23535
12/11/18,11:22:49,20.82,7.63,-56,-136.2,1235,1137,810,617,0.62,0,14.39,3.7,0.33,87.2,200,85.1,,,1396.4,1603.6,182.1,,,,28.67182,77.23539
12/11/18,11:22:59,20.81,7.63,-56.2,-137.2,1219,1122,820,610,0.61,0,14.391,3.7,0.32,87.3,200,84.8,,,1410.8,1611.2,183.9,,,,28.67193,77.23541
12/11/18,11:23:09,20.78,7.63,-56.4,-137.9,1203,1106,831,601,0.6,0,14.39,3.6,0.32,83,200,84.6,,,1330.8,1624,182.6,,,,28.67202,77.23544
12/11/18,11:23:19,20.74,7.64,-56.5,-138.3,1180,1084,847,590,0.59,0,14.39,3.6,0.31,82.6,200,84.3,,,1446.4,1579.2,179.2,,,,28.67212,77.23547
12/11/18,11:23:29,20.72,7.64,-56.7,-138.8,1154,1060,867,577,0.57,0,14.39,3.5,0.31,75.5,200,84.1,,,1468.8,1573.2,176.4,,,,28.67221,77.2355
12/11/18,11:23:39,20.69,7.64,-56.9,-139.1,1105,1014,905,552,0.55,0,14.392,3.5,0.31,71.4,200,84.3,,,1310,1581.2,179.3,,,,28.6723,77.23553
12/11/18,11:23:49,20.66,7.64,-56.8,-139.1,1073,985,932,537,0.53,0,14.392,3.5,0.31,66.5,200,84.7,,,1440,1578.8,179.2,,,,28.67239,77.23557
12/11/18,11:23:59,20.62,7.64,-56.9,-138.5,1042,955,960,521,0.52,0,14.389,3.9,0.34,61.8,200,85.1,,,1474.8,1587.6,184.8,,,,28.67249,77.23558
12/11/18,11:24:09,20.59,7.65,-57,-138,1008,923,992,504,0.5,0,14.391,4.4,0.39,58.5,200,85.3,,,1517.2,1592,185.6,,,,28.67258,77.23558
12/11/18,11:24:19,20.61,7.64,-56.9,-137.1,1027,942,974,514,0.51,0,14.391,4.6,0.41,58.5,200,85.1,,,1368,1578.4,185.1,,,,28.67268,77.23557
12/11/18,11:24:29,20.59,7.65,-57.1,-137,1032,945,969,516,0.51,0,14.391,4.3,0.37,64.5,200,85.1,,,1358.4,1575.2,184.1,,,,28.67277,77.23556
12/11/18,11:24:39,20.59,7.65,-57,-136.5,1037,950,964,519,0.51,0,14.389,4.6,0.41,64.9,200,85.1,,,1394.4,1572.4,183.8,,,,28.67287,77.23556
12/11/18,11:24:49,20.59,7.65,-57,-136.1,1028,942,973,514,0.51,0,14.391,4.5,0.4,66.8,200,85.2,,,1418,1564,182.6,,,,28.67295,77.23556
12/11/18,11:24:59,20.59,7.64,-56.9,-135.4,1013,928,987,507,0.5,0,14.391,4.7,0.41,65.7,200,85.3,,,1448,1567.2,186.5,,,,28.67295,77.23556
12/11/18,11:25:09,20.59,7.64,-56.9,-134.8,1012,927,988,506,0.5,0,14.393,4.9,0.43,64.9,200,85.2,,,1450.4,1566.8,184.9,,,,28.67295,77.23556
12/11/18,11:25:19,20.61,7.64,-56.5,-134,1040,953,962,520,0.52,0,14.393,4.7,0.41,62.9,200,85.2,,,1429.2,1580.4,180.2,,,,28.67295,77.23556
12/11/18,11:25:29,20.63,7.64,-56.7,-134,1037,951,964,519,0.51,0,14.393,4.2,0.37,61,200,85.2,,,1348,1581.2,184.2,,,,28.67295,77.23556
12/11/18,11:25:39,20.61,7.64,-56.7,-133.8,1040,953,962,520,0.52,0,14.392,4,0.35,66.6,200,85.2,,,1391.2,1572.4,182.8,,,,28.6735,77.23551
12/11/18,11:25:49,20.61,7.65,-57,-133.8,1021,936,979,511,0.51,0,14.391,4.1,0.36,60.7,200,85.2,,,1385.2,1594,182.4,,,,28.67363,77.23551
12/11/18,11:25:59,20.62,7.64,-56.9,-133.6,1037,950,964,518,0.51,0,14.39,3.8,0.34,58.9,200,85,,,1439.6,1600.4,186.8,,,,28.67372,77.23551
12/11/18,11:26:09,20.6,7.64,-56.7,-133,1005,921,995,502,0.5,0,14.392,4.9,0.43,60.2,200,85.2,,,1390.8,1602,182.2,,,,28.67382,77.23551
12/11/18,11:26:19,20.6,7.64,-56.6,-132,1013,928,987,506,0.5,0,14.393,5.5,0.48,58.9,200,85.3,,,1414.8,1610.4,183.7,,,,28.67393,77.23551
12/11/18,11:26:29,20.61,7.64,-56.6,-131.3,1021,936,979,510,0.51,0,14.394,6,0.52,57,200,85.2,,,1304.8,1629.2,187.8,,,,28.67403,77.2355
12/11/18,11:26:39,20.59,7.64,-56.8,-130.7,982,900,1018,491,0.49,0,14.395,6.8,0.59,59.9,200,85.5,,,1302,1616,182.6,,,,28.67413,77.2355
12/11/18,11:26:49,20.58,7.64,-56.7,-129.2,953,873,1049,477,0.47,0,14.394,10,0.88,54.4,200,85.8,,,1365.6,1614.4,184.7,,,,28.67424,77.23548
12/11/18,11:26:59,20.57,7.64,-56.8,-127.6,946,867,1057,473,0.47,0,14.393,10.7,0.94,56.3,200,86,,,1361.2,1622.4,183.8,,,,28.67434,77.23547
12/11/18,11:27:09,20.6,7.64,-56.6,-125.9,913,837,1095,457,0.45,0,14.393,12.9,1.13,49.1,200,86.4,,,1345.2,1633.6,192.8,,,,28.67444,77.23547
12/11/18,11:27:19,20.6,7.64,-56.5,-124.2,921,844,1086,460,0.45,0,14.395,13.1,1.15,49.4,200,86.6,,,1346.4,1622,190.8,,,,28.67455,77.23544
12/11/18,11:27:29,20.6,7.63,-56.3,-122.3,927,850,1079,464,0.46,0,14.394,15.1,1.32,53.3,200,86.9,,,1364.8,1619.2,186.8,,,,28.67465,77.23541
12/11/18,11:27:39,20.6,7.63,-56.3,-120.9,949,869,1054,474,0.47,0,14.395,13.9,1.22,55.6,200,87.1,,,1431.6,1618.4,184.8,,,,28.67474,77.23539
12/11/18,11:27:49,20.63,7.63,-56.3,-119.2,902,827,1109,451,0.45,0,14.396,16.9,1.48,50.5,200,87.7,,,1398,1622,186.1,,,,28.67484,77.23535
12/11/18,11:27:59,20.63,7.63,-56.1,-117.2,901,826,1110,451,0.44,0,14.394,18.4,1.61,52.2,200,88,,,1428.4,1610.4,187.3,,,,28.67493,77.23535
12/11/18,11:28:09,20.64,7.62,-55.8,-115.1,907,832,1103,453,0.45,0,14.393,19.7,1.72,50.3,200,88.3,,,1338,1614.4,193.64,,,,28.67493,77.23535
12/11/18,11:28:19,20.62,7.62,-55.9,-113.5,896,822,1116,448,0.44,0,14.393,19.6,1.72,53.1,200,88.3,,,1134.4,1730.4,187.08,,,,28.67514,77.23524
12/11/18,11:28:29,20.64,7.62,-55.8,-112,883,810,1133,441,0.44,0,14.395,19.9,1.74,50,200,88.4,,,894.4,1705.6,189.12,,,,28.67524,77.2352
12/11/18,11:28:39,20.64,7.62,-55.6,-110.3,892,818,1121,446,0.44,0,14.396,19.2,1.68,50.8,200,88.3,,,844.8,1704,192.52,,,,28.67532,77.23514
12/11/18,11:28:49,20.63,7.62,-55.5,-109.5,984,902,1016,492,0.49,0,14.396,15.6,1.37,60,200,87.6,,,838.8,1691.6,187.52,,,,28.6754,77.23505
12/11/18,11:28:59,20.66,7.62,-55.5,-109.8,1053,966,950,526,0.52,0,14.394,10.3,0.9,67.6,200,86.7,,,858.4,1663.2,184.64,,,,28.67546,77.23496
12/11/18,11:29:09,20.67,7.62,-55.8,-110.8,1077,988,929,538,0.53,0,14.395,8,0.7,73.9,200,86,,,881.6,1652,187.44,,,,28.67553,77.23488
12/11/18,11:29:19,20.7,7.62,-55.7,-111.7,1102,1012,907,551,0.55,0,14.394,6.9,0.6,73.6,200,85.3,,,915.6,1681.6,187.96,,,,28.67559,77.2348
12/11/18,11:29:29,20.71,7.63,-56,-112.9,1112,1022,899,556,0.55,0,14.393,5.9,0.52,75.5,200,84.8,,,950.4,1676,188.52,,,,28.67566,77.23472
12/11/18,11:29:39,20.72,7.63,-56,-113.8,1129,1037,886,564,0.56,0,14.394,5.2,0.45,78.8,200,84.3,,,1042.4,1696.8,189.8,,,,28.67574,77.23466
12/11/18,11:29:49,20.74,7.62,-55.8,-114.6,1141,1049,876,571,0.57,0,14.397,4.6,0.4,73.6,200,83.9,,,1101.6,1733.2,196.92,,,,28.6758,77.23461
12/11/18,11:29:59,20.74,7.62,-55.8,-115.5,1152,1059,868,576,0.57,0,14.395,4.2,0.37,79.8,200,83.5,,,1187.2,1725.6,193.04,,,,28.67589,77.23452
12/11/18,11:30:09,20.75,7.63,-56,-116.7,1163,1069,860,581,0.58,0,14.397,4,0.35,80.2,200,83.1,,,1292,1684,191.52,,,,28.67596,77.23444
12/11/18,11:30:19,20.77,7.63,-56,-117.7,1188,1092,842,594,0.59,0,14.396,3.9,0.34,82.5,200,82.7,,,1297.2,1665.6,190.52,,,,28.67602,77.23439
12/11/18,11:30:29,20.78,7.63,-56.2,-118.9,1204,1107,831,602,0.6,0,14.397,3.8,0.33,88.1,200,82.3,,,1320.8,1669.2,187,,,,28.6761,77.23429
12/11/18,11:30:39,20.79,7.63,-56.3,-120.2,1221,1124,819,611,0.61,0,14.398,3.7,0.32,90.7,200,82,,,1342.4,1641.6,185.92,,,,28.67617,77.23422
12/11/18,11:30:49,20.8,7.64,-56.7,-121.7,1228,1130,814,614,0.61,0,14.397,3.7,0.32,90.6,200,82.5,,,1370.8,1603.2,182.4,,,,28.67621,77.23416
12/11/18,11:30:59,20.82,7.64,-56.7,-122.8,1236,1138,809,618,0.62,0,14.396,3.6,0.32,87.4,200,83.1,,,1320,1686.4,188.64,,,,28.67623,77.23414
12/11/18,11:31:09,20.82,7.64,-56.9,-124,1242,1143,805,621,0.62,0,14.397,3.6,0.31,89.5,200,82.9,,,1382,1614,177.96,,,,28.67625,77.2341
12/11/18,11:31:19,20.84,7.64,-56.8,-124.9,1247,1148,802,623,0.62,0,14.395,3.6,0.31,90,200,83,,,1382.8,1619.2,189.16,,,,28.67625,77.2341
12/11/18,11:31:29,20.83,7.65,-57,-126.1,1243,1144,805,621,0.62,0,14.397,3.5,0.3,90.8,200,83.4,,,1378,1614.4,184.6,,,,28.67625,77.2341
12/11/18,11:31:39,20.81,7.67,-57.9,-127.8,1235,1137,810,617,0.62,0,14.396,3.5,0.3,87.8,200,83.7,,,1270.8,1643.2,187.44,,,,28.67625,77.2341
12/11/18,11:31:49,20.8,7.65,-57.1,-127.8,1220,1123,820,610,0.61,0,14.396,3.4,0.3,96,200,83.2,,,1361.6,1637.2,193.12,,,,28.67631,77.23416
12/11/18,11:31:59,20.79,7.64,-56.5,-127.8,1208,1111,828,604,0.6,0,14.396,3.4,0.3,87.7,200,82.4,,,1320,1644.8,189.72,,,,28.67638,77.2342
12/11/18,11:32:09,20.79,7.64,-56.6,-128.5,1179,1085,848,590,0.59,0,14.399,3.4,0.3,85.6,200,82.6,,,1328.8,1653.6,190.96,,,,28.67645,77.2342
12/11/18,11:32:19,20.77,7.66,-57.4,-129.8,1162,1068,861,581,0.58,0,14.399,3.4,0.3,83.4,200,83.1,,,1279.6,1662,190.48,,,,28.6765,77.2342
12/11/18,11:32:29,20.78,7.65,-57.2,-129.9,1154,1061,867,577,0.57,0,14.396,3.3,0.29,79.3,200,83.3,,,1322.4,1655.2,188.8,,,,28.67654,77.2342
12/11/18,11:32:39,20.78,7.64,-56.6,-129.7,1149,1057,870,574,0.57,0,14.399,3.3,0.29,78.4,200,82.9,,,1357.6,1634.8,187.32,,,,28.6766,77.2342
12/11/18,11:32:49,20.77,7.63,-56,-129.4,1140,1048,877,570,0.57,0,14.4,3.3,0.29,81.4,200,82.4,,,1362.8,1637.6,188.6,,,,28.67668,77.23414
12/11/18,11:32:59,20.77,7.64,-56.5,-130.1,1139,1047,878,569,0.57,0,14.4,3.3,0.29,84.6,200,82.2,,,1502.8,1612,191.76,,,,28.67675,77.23414
12/11/18,11:33:09,20.76,7.64,-56.4,-130.2,1134,1043,882,567,0.56,0,14.398,3.3,0.29,78.4,200,82,,,1454.8,1598.4,183.12,,,,28.67682,77.23414
12/11/18,11:33:19,20.73,7.64,-56.5,-130.4,1119,1028,894,560,0.56,0,14.398,3.3,0.29,84.8,200,81.8,,,1463.2,1591.6,188.2,,,,28.6769,77.23414
12/11/18,11:33:29,20.72,7.64,-56.5,-130.5,1103,1013,907,552,0.55,0,14.399,3.3,0.29,79.8,200,81.6,,,1482,1563.6,184.24,,,,28.67699,77.23414
