Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
17/02/19,10:25:59,17.02,7.14,-46.4,-178.3,1032,875,969,516,0.51,0,14.39,0,0,65.4,,,,,520,1979.2,237.48,,,,28.62761,77.25357
17/02/19,10:26:09,17.02,7.14,-46.4,-178.3,1032,875,969,516,0.51,0,14.39,0,0,64.9,,,,,506.56,2014,241.24,,,,28.62761,77.25357
17/02/19,10:26:19,16.99,7.15,-46.8,-178.9,1031,874,970,516,0.51,0,14.39,0,0,68.6,,,,,514.04,2027.2,251.24,,,,28.62764,77.2536
17/02/19,10:26:29,16.99,7.15,-47,-179.3,1031,875,970,516,0.51,0,14.391,0,0,65.5,,,,,517.12,2008.4,241.16,,,,28.62768,77.25362
17/02/19,10:26:39,16.99,7.15,-47.1,-179.7,1031,875,970,516,0.51,0,14.392,0,0,64.7,,,,,512.28,2021.2,248.48,,,,28.62768,77.25364
17/02/19,10:26:49,16.98,7.15,-47,-179.8,1031,874,970,516,0.51,0,14.389,0,0,64.3,,,,,515.2,2037.6,239.76,,,,28.62766,77.25364
17/02/19,10:26:59,16.99,7.15,-47,-180.1,1032,875,969,516,0.51,0,14.391,0,0,67.8,,,,,499.32,2051.2,243.84,,,,28.62764,77.25368
17/02/19,10:27:09,16.99,7.15,-47,-180.3,1032,875,969,516,0.51,0,14.393,0,0,66.3,,,,,492.28,2034.8,236.32,,,,28.62761,77.25376
17/02/19,10:27:19,16.98,7.15,-47,-180.5,1032,875,969,516,0.51,0,14.393,0,0,65.5,,,,,520.88,2086,234.64,,,,28.62763,77.25384
17/02/19,10:27:29,17,7.15,-47.1,-180.7,1032,875,969,516,0.51,0,14.393,0,0,65.1,,,,,512.56,2024.8,241.4,,,,28.62764,77.25393
17/02/19,10:27:39,17.01,7.15,-47,-180.9,1033,876,968,517,0.51,0,14.393,0,0,69,,,,,619.6,2030.8,236.56,,,,28.62767,77.25402
17/02/19,10:27:49,17.02,7.15,-47,-181.1,1034,878,967,517,0.52,0,14.393,0,0,68.8,,,,,546.8,2036,234.28,,,,28.62764,77.25408
17/02/19,10:27:59,17.01,7.15,-47.1,-181.2,1034,877,967,517,0.52,0,14.393,0,0,65.9,,,,,559.2,2032,234.68,,,,28.62762,77.25414
17/02/19,10:28:09,17.01,7.15,-46.9,-181.3,1034,877,967,517,0.51,0,14.395,0,0,67.1,,,,,544.8,2031.2,241.6,,,,28.62759,77.25419
17/02/19,10:28:19,17.01,7.16,-47.2,-181.7,1035,878,966,517,0.52,0,14.394,0,0,64.9,,,,,518,2031.2,242.12,,,,28.62752,77.25419
17/02/19,10:28:29,17.02,7.16,-47.3,-182,1038,880,963,519,0.52,0,14.395,0,0,66.5,,,,,544.4,2030.8,235.12,,,,28.62743,77.25423
17/02/19,10:28:39,17.02,7.16,-47.5,-182.3,1037,880,964,519,0.52,0,14.394,0,0,66.8,,,,,542,2043.6,242.68,,,,28.62733,77.25425
17/02/19,10:28:49,17.01,7.16,-47.6,-182.5,1036,879,965,518,0.52,0,14.393,0,0,66.1,,,,,547.6,2037.6,234.28,,,,28.62725,77.25428
17/02/19,10:28:59,17.01,7.17,-47.7,-182.8,1036,879,965,518,0.52,0,14.392,0,0,63.7,,,,,547.6,2026.8,242.08,,,,28.62718,77.25429
17/02/19,10:29:09,17.01,7.17,-47.9,-183.1,1037,880,964,518,0.52,0,14.39,0,0,64,,,,,560,2027.2,235.44,,,,28.62712,77.25432
17/02/19,10:29:19,17.01,7.17,-48,-183.3,1037,880,964,518,0.52,0,14.392,0,0,63.3,,,,,540.4,2039.2,238.04,,,,28.62708,77.25432
17/02/19,10:29:29,17.01,7.18,-48.2,-183.5,1037,880,964,518,0.52,0,14.392,0,0,63.5,,,,,541.6,2025.6,238.92,,,,28.62701,77.25432
17/02/19,10:29:39,17.02,7.18,-48.3,-183.8,1037,880,964,518,0.52,0,14.391,0,0,64.9,,,,,538.4,2029.6,238.36,,,,28.62694,77.25429
