Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
12/02/20,10:16:22,16.86,7.46,-27.5,-129.6,1395,1179,717,698,0.7,0,14.339,0,0,200,,,,,,,,,,,28.66475,77.23872
12/02/20,10:16:32,16.82,7.49,-29,-132.7,1380,1165,725,690,0.7,0,14.34,0,0,170,,,,,,,,,,,28.66475,77.23872
12/02/20,10:16:42,16.73,7.51,-30.3,-133.3,1377,1160,726,688,0.69,0,14.341,0,0,124,,,,,,,,,,,28.66475,77.23872
12/02/20,10:16:52,16.73,7.52,-30.7,-132.7,1374,1158,728,687,0.69,0,14.344,0,0,143,,,,,,,,,,,28.66475,77.23872
12/02/20,10:17:02,16.74,7.52,-30.5,-134,1371,1156,729,686,0.69,0,14.345,0,0,144,,,,,,,,,,,28.66474,77.23872
12/02/20,10:17:12,16.75,7.51,-30.2,-135.6,1370,1155,730,685,0.69,0,14.344,0,0,141,,,,,,,,,,,28.66475,77.23872
12/02/20,10:17:22,16.75,7.52,-30.6,-136.5,1371,1156,729,685,0.69,0,14.347,0,0,119,,,,,,,,,,,28.66475,77.23872
12/02/20,10:17:32,16.76,7.52,-30.5,-137.2,1371,1157,729,686,0.69,0,14.35,0,0,130,,,,,,,,,,,28.66474,77.23872
12/02/20,10:17:42,16.76,7.52,-30.4,-138.5,1370,1156,730,685,0.69,0,14.351,0,0,108,,,,,,,,,,,28.66475,77.23872
12/02/20,10:17:52,16.77,7.52,-30.7,-139.3,1369,1155,730,684,0.69,0,14.35,0,0,130,,,,,,,,,,,28.66475,77.23875
12/02/20,10:18:02,16.77,7.51,-30.1,-140.2,1369,1155,730,684,0.69,0,14.35,0,0,118,,,,,,,,,,,28.66475,77.23875
12/02/20,10:18:12,16.77,7.52,-30.4,-141.3,1346,1136,743,673,0.68,0,14.35,0,0,174,,,,,,,,,,,28.66476,77.23876
12/02/20,10:18:22,16.77,7.21,-13.7,-152.5,1488,1255,672,744,0.75,0,14.35,0,0,5.8,,,,,,,,,,,28.66477,77.23877
12/02/20,10:18:32,16.77,7.04,-4.4,-164.9,1526,1288,655,763,0.77,0,14.353,0,0,0.1,,,,,,,,,,,28.66478,77.23877
12/02/20,10:18:42,16.77,6.92,2.5,-182.6,1530,1291,654,765,0.78,0,14.354,0,0,5.1,,,,,,,,,,,28.66478,77.23877
12/02/20,10:18:52,16.81,7.2,-13.1,-186.6,1396,1179,716,698,0.7,0,14.353,0,0,5.1,,,,,,,,,,,28.66477,77.23877
12/02/20,10:19:02,16.81,7.04,-4.2,-184.4,1475,1245,678,737,0.75,0,14.353,0,0,0.5,,,,,,,,,,,28.66477,77.23877
12/02/20,10:19:12,16.82,6.7,14.8,-194.6,1590,1343,629,795,0.81,0,14.353,0,0,0,,,,,,,,,,,28.66476,77.23877
12/02/20,10:19:22,16.87,6.67,16.4,-210.3,1806,1527,554,903,0.92,0,14.357,0,0,0,,,,,,,,,,,28.66475,77.23877
12/02/20,10:19:32,16.88,6.66,16.9,-225.8,1834,1551,545,917,0.94,0,14.356,0,0,0,,,,,,,,,,,28.66474,77.23877
12/02/20,10:19:42,16.88,6.71,14.3,-238.4,2020,1709,495,1010,1.04,0,14.358,0,0,0,,,,,,,,,,,28.66476,77.23877
12/02/20,10:19:52,16.9,6.78,10.1,-250,1905,1612,525,952,0.98,0,14.356,0,0,0,,,,,,,,,,,28.66476,77.23877
12/02/20,10:20:02,16.92,6.82,7.8,-256.7,2089,1769,479,1045,1.07,0,14.354,0,0,0,,,,,,,,,,,28.66476,77.23877
12/02/20,10:20:12,16.93,6.81,8.2,-263.1,2095,1774,477,1047,1.08,0,14.356,0,0,0,,,,,,,,,,,28.66475,77.23875
12/02/20,10:20:22,16.93,6.88,4.7,-269.4,2084,1765,480,1042,1.07,0,14.358,0,0,0,,,,,,,,,,,28.66474,77.23876
12/02/20,10:20:32,16.72,7.14,-9.8,-276.7,1682,1417,595,841,0.86,0,14.359,0,0,0,,,,,,,,,,,28.66475,77.23882
12/02/20,10:20:42,16.71,7.35,-21.4,-271.6,1490,1255,671,745,0.75,0,14.358,0,0,222,,,,,,,,,,,28.66475,77.23885
12/02/20,10:20:52,16.72,7.44,-26.3,-265.4,1471,1240,680,736,0.74,0,14.36,0,0,201,,,,,,,,,,,28.66473,77.23888
12/02/20,10:21:02,16.71,7.48,-28.2,-261.5,1467,1236,682,733,0.74,0,14.359,0,0,206,,,,,,,,,,,28.6647,77.23888
12/02/20,10:21:12,16.69,7.5,-29.4,-258.2,1357,1143,737,679,0.68,0,14.359,0,0,220,,,,,,,,,,,28.6647,77.23889
12/02/20,10:21:22,16.68,7.51,-30.1,-255.4,1339,1127,747,669,0.67,0,14.361,0,0,366,,,,,,,,,,,28.6647,77.23891
12/02/20,10:21:32,16.67,7.51,-30.2,-253.1,1330,1120,752,665,0.67,0,14.36,0,0,269,,,,,,,,,,,28.66468,77.23894
12/02/20,10:21:42,16.67,7.52,-30.3,-251.5,1346,1133,743,673,0.68,0,14.36,0,0,302,,,,,,,,,,,28.66465,77.23898
12/02/20,10:21:52,16.67,7.51,-30.2,-251.2,1349,1136,741,675,0.68,0,14.359,0,0,315,,,,,,,,,,,28.66463,77.23902
12/02/20,10:22:02,16.67,7.51,-29.9,-252.2,1340,1128,746,670,0.67,0,14.358,0,0,185,,,,,,,,,,,28.66459,77.23906
12/02/20,10:22:12,16.66,7.5,-29.7,-252.6,1328,1117,753,664,0.67,0,14.361,0,0,113,,,,,,,,,,,28.66456,77.2391
