Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a (mg per m3),CDOM (ppb),Tryptophan (ppb),GPS Lat.,GPS Long.
15/04/18,9:55:26,27.09,7.27,-29.8,-318,1697,1764,589,848,0.85,0,14.528,0,0,38.3,,,,,1755.2,4227.6,308.2,5.73,226.68,82.71,28.61285,77.25666
15/04/18,9:55:36,27.37,7.26,-29.5,-318.6,1696,1772,590,848,0.85,0,14.528,0,0,39.2,,,,,2134.8,4201.6,299.04,7.01,225.72,82.37,28.61264,77.2567
15/04/18,9:55:46,27.37,7.25,-29,-318.7,1696,1773,590,848,0.85,0,14.526,0,0,36.2,,,,,1878.4,4212,304.4,6.14,226.11,82.57,28.61244,77.25676
15/04/18,9:55:56,27.09,7.26,-29.2,-318,1693,1760,591,846,0.85,0,14.524,0,0,38.7,,,,,2060,4188,299.92,6.76,225.22,82.41,28.61226,77.25682
15/04/18,9:56:06,26.99,7.26,-29.1,-317.8,1687,1751,593,843,0.85,0,14.526,0,0,35.3,,,,,2435.6,4173.6,308.28,8.03,224.7,82.71,28.61207,77.2569
15/04/18,9:56:16,26.97,7.25,-28.9,-317.9,1686,1749,593,843,0.85,0,14.526,0,0,36.2,,,,,2340.8,4184.4,297.68,7.71,225.09,82.32,28.61189,77.25698
15/04/18,9:56:26,27.19,7.25,-28.9,-317.9,1686,1756,593,843,0.85,0,14.528,0,0,36,,,,,2812.8,4170,293.64,9.31,224.56,82.18,28.61171,77.25706
15/04/18,9:56:36,27.17,7.25,-28.8,-317.9,1688,1758,592,844,0.85,0,14.528,0,0,35,,,,,3002,4153.2,297.96,9.95,223.95,82.33,28.61158,77.25711
15/04/18,9:56:46,27.16,7.25,-28.8,-317.8,1686,1755,593,843,0.85,0,14.528,0,0,34.9,,,,,2291.2,4211.6,300.08,7.54,226.09,82.41,28.61134,77.2572
15/04/18,9:56:56,27.12,7.25,-28.6,-317.9,1689,1757,592,845,0.85,0,14.527,0,0,34.7,,,,,2051.2,4237.6,299.56,6.73,227.05,82.39,28.61118,77.25729
15/04/18,9:57:06,27.19,7.25,-28.7,-317.8,1687,1758,593,844,0.85,0,14.528,0,0,34.2,,,,,1899.6,4242,305.04,6.22,227.21,82.59,28.61098,77.25738
15/04/18,9:57:16,27.18,7.25,-28.7,-317.8,1684,1754,594,842,0.85,0,14.529,0,0,34.2,,,,,1808.8,4263.2,302.08,5.91,227.99,82.49,28.6108,77.25744
15/04/18,9:57:26,27.31,7.25,-28.6,-317.6,1687,1761,593,843,0.85,0,14.53,0,0,35.3,,,,,1518,4282,296.76,4.92,228.68,82.29,28.6106,77.25748
15/04/18,9:57:36,26.81,7.25,-28.7,-317.5,1697,1756,589,849,0.85,0,14.53,0,0,34,,,,,1409.6,4090.8,297.04,4.56,221.65,82.3,28.61044,77.25752
15/04/18,9:57:46,26.97,7.25,-28.8,-317.3,1692,1756,591,846,0.85,0,14.531,0,0,34.8,,,,,1395.2,4121.6,306.2,4.51,222.79,82.64,28.61036,77.25756
15/04/18,9:57:56,27.25,7.25,-28.9,-316.9,1678,1749,596,839,0.84,0,14.529,0,0,34.4,,,,,1517.2,4081.6,299.04,4.92,221.32,82.37,28.61031,77.25756
15/04/18,9:58:06,26.96,7.25,-28.9,-316,1683,1745,594,841,0.85,0,14.528,0,0,33.7,,,,,1254,3836,291.4,4.03,212.29,82.09,28.61027,77.25756
15/04/18,9:58:16,27.14,7.25,-28.7,-315.2,1676,1745,597,838,0.84,0,14.528,0,0,33.6,,,,,1452.8,4040,293.48,4.7,219.79,82.17,28.61023,77.25752
15/04/18,9:58:26,26.77,7.26,-29.3,-314.4,1683,1739,594,841,0.85,0,14.529,0,0,33.7,,,,,1589.6,3936.4,299.32,5.17,215.98,82.38,28.6102,77.25752
15/04/18,9:58:36,26.84,7.26,-29.5,-313.4,1695,1755,590,848,0.85,0,14.529,0,0,34,,,,,1662.4,4118.4,296.24,5.41,222.67,82.27,28.61017,77.25752
15/04/18,9:58:46,26.83,7.26,-29.2,-312.9,1708,1767,585,854,0.86,0,14.529,0,0,34.1,,,,,1734.8,4143.6,306.72,5.66,223.59,82.66,28.61006,77.25752
15/04/18,9:58:56,26.67,7.25,-29,-312.5,1706,1761,586,853,0.86,0,14.53,0,0,33.9,,,,,1472.8,3996,302.44,4.77,218.17,82.5,28.60995,77.25758
15/04/18,9:59:06,26.88,7.26,-29.1,-312.3,1697,1758,589,848,0.85,0,14.532,0,0,34.4,,,,,1534,3848.4,302.68,4.98,212.75,82.51,28.60981,77.25768
15/04/18,9:59:16,27.14,7.26,-29.1,-312.6,1692,1761,591,846,0.85,0,14.53,0,0,35.7,,,,,1682,3419.2,306.24,5.48,196.98,82.64,28.60969,77.25779
15/04/18,9:59:26,26.98,7.27,-30,-312.1,1688,1751,592,844,0.85,0,14.531,0,0,34.1,,,,,1701.6,4055.2,308.32,5.55,220.35,82.71,28.60953,77.2579
15/04/18,9:59:36,27.1,7.27,-29.8,-311.1,1692,1760,591,846,0.85,0,14.532,0,0,35,,,,,1583.6,3630,284.96,5.15,204.73,81.86,28.60938,77.25798
15/04/18,9:59:46,27.14,7.26,-29.4,-310.9,1695,1764,590,847,0.85,0,14.532,0,0,35.1,,,,,1674.4,4269.6,312.28,5.45,228.22,82.86,28.60923,77.25809
15/04/18,9:59:56,27.28,7.26,-29.4,-310.1,1698,1772,589,849,0.85,0,14.534,0,0,36,,,,,1858,4136.4,294.12,6.08,223.33,82.19,28.60908,77.25816
15/04/18,10:00:06,27.28,7.26,-29.5,-309.9,1688,1761,592,844,0.85,0,14.535,0,0,35.9,,,,,1891.2,4078.8,293.36,6.19,221.21,82.17,28.60891,77.25824
15/04/18,10:00:16,27.25,7.27,-29.8,-309.5,1692,1765,591,846,0.85,0,14.534,0,0,34.8,,,,,1947.2,3892,291.88,6.38,214.35,82.11,28.60876,77.25834
15/04/18,10:00:26,27.27,7.27,-30,-309.2,1690,1763,592,845,0.85,0,14.533,0,0,34.2,,,,,1817.6,3622,295,5.94,204.43,82.23,28.60858,77.25841
15/04/18,10:00:36,27.08,7.28,-30.3,-308.3,1687,1754,593,844,0.85,0,14.533,0,0,33.6,,,,,2040.4,4057.6,297.96,6.69,220.43,82.33,28.60842,77.25852
15/04/18,10:00:46,27.43,7.28,-30.4,-308,1682,1760,595,841,0.84,0,14.533,0,0,33.5,,,,,2090,3796.8,299.96,6.86,210.85,82.41,28.60825,77.25857
15/04/18,10:00:56,27.44,7.27,-30.1,-308,1683,1761,594,841,0.84,0,14.533,0,0,34.6,,,,,2197.6,3663.2,296.92,7.23,205.95,82.3,28.60813,77.25861
15/04/18,10:01:06,27.56,7.27,-30.1,-308.7,1682,1764,595,841,0.84,0,14.535,0,0,34.6,,,,,2003.2,4093.6,290.84,6.57,221.76,82.07,28.60813,77.25861
15/04/18,10:01:16,27.67,7.28,-30.3,-305.5,1695,1781,590,847,0.85,0,14.536,0,0,35.7,,,,,2032.4,4108.4,294.6,6.67,222.3,82.21,28.60813,77.25861
15/04/18,10:01:26,28.36,7.27,-30.1,-303.6,1693,1801,591,847,0.85,0,14.537,0,0,35,,,,,2514.8,3936,292.12,8.3,215.97,82.12,28.60813,77.25861
15/04/18,10:01:36,27.79,7.27,-29.9,-301.2,1679,1768,596,839,0.84,0,14.536,0,0,34.9,,,,,1754.4,4120.8,302.36,5.72,222.76,82.5,28.60813,77.25861
15/04/18,10:01:46,27.43,7.28,-30.2,-297.9,1678,1755,596,839,0.84,0,14.535,0,0,36.8,,,,,1674,3502.8,301.08,5.45,200.06,82.45,28.60813,77.25861
15/04/18,10:01:56,27.48,7.28,-30.6,-294.3,1683,1762,594,841,0.84,0,14.537,0,0,33.9,,,,,1896,4004,300.52,6.2,218.47,82.43,28.60813,77.25861
15/04/18,10:02:06,27.51,7.28,-30.6,-292.9,1685,1766,593,843,0.85,0,14.539,0,0,34.7,,,,,1557.2,3959.2,302.2,5.06,216.82,82.49,28.60813,77.25861
15/04/18,10:02:16,28.03,7.28,-30.6,-291.8,1693,1791,591,847,0.85,0,14.539,0,0,34.6,,,,,1882.4,4312,314.6,6.16,229.78,82.95,28.60813,77.25861
15/04/18,10:02:26,27.79,7.29,-30.7,-291.6,1685,1775,593,843,0.85,0,14.537,0,0,34.8,,,,,1546,3970.4,301.88,5.02,217.23,82.48,28.60813,77.25861
15/04/18,10:02:36,27.18,7.29,-30.8,-292,1675,1745,597,838,0.84,0,14.537,0,0,34.7,,,,,1350.4,4011.2,301.04,4.36,218.73,82.45,28.60813,77.25861
15/04/18,10:02:46,27.31,7.28,-30.5,-295,1681,1755,595,840,0.84,0,14.538,0,0,35.5,,,,,1526.4,4370,308.76,4.95,231.91,82.73,28.60813,77.25861
15/04/18,10:02:56,27.66,7.28,-30.5,-297.5,1699,1785,589,850,0.85,0,14.537,0,0,36.1,,,,,1699.2,4359.6,308.6,5.54,231.53,82.72,28.60813,77.25861
15/04/18,10:03:06,28.36,7.29,-30.8,-301,1693,1801,591,846,0.85,0,14.539,0,0,38.7,,,,,1710.8,4342.8,309.32,5.58,230.91,82.75,28.60813,77.25861
15/04/18,10:03:16,28.42,7.28,-30.6,-303.9,1695,1806,590,848,0.85,0,14.538,0,0,40.4,,,,,1980.4,4339.6,317.08,6.49,230.79,83.04,28.60545,77.25944
15/04/18,10:03:26,28.6,7.28,-30.3,-306.2,1696,1812,590,848,0.85,0,14.539,0,0,40,,,,,1908,4333.2,315.52,6.24,230.56,82.98,28.60523,77.25952
15/04/18,10:03:36,28.36,7.27,-29.9,-305.7,1697,1806,589,849,0.85,0,14.54,0,0,41,,,,,1463.6,4350.4,310.16,4.74,231.19,82.78,28.60506,77.25962
15/04/18,10:03:46,28.3,7.27,-29.8,-304,1694,1800,590,847,0.85,0,14.541,0,0,39.6,,,,,1464.8,4378.4,310.28,4.74,232.22,82.79,28.60487,77.25971
15/04/18,10:03:56,28.17,7.26,-29.5,-302.8,1699,1802,589,850,0.85,0,14.541,0,0,35.1,,,,,1092,4430,315,3.48,234.11,82.96,28.60471,77.25981
15/04/18,10:04:06,28.41,7.26,-29.5,-301.9,1696,1806,590,848,0.85,0,14.541,0.2,0.01,34.5,,,,,1133.2,4446.8,310.32,3.62,234.73,82.79,28.60455,77.25989
15/04/18,10:04:16,28.59,7.26,-29.2,-300.2,1690,1805,592,845,0.85,0,14.54,3,0.23,34.4,,,,,1309.6,4317.2,303.52,4.22,229.97,82.54,28.60435,77.26005
15/04/18,10:04:26,28.51,7.25,-28.8,-301.5,1685,1798,593,843,0.84,0,14.541,5.1,0.39,35.5,,,,,1104,4483.2,316,3.52,236.07,83,28.60413,77.26022
15/04/18,10:04:36,28.57,7.24,-28.3,-303.5,1684,1798,594,842,0.84,0,14.543,6.6,0.5,35.6,,,,,1186.4,4396,311.92,3.8,232.86,82.85,28.6039,77.26035
15/04/18,10:04:46,28.57,7.24,-28.4,-305.1,1678,1791,596,839,0.84,0,14.543,10.4,0.79,34.9,,,,,1076,4442.8,313.16,3.43,234.58,82.89,28.6037,77.26047
15/04/18,10:04:56,28.18,7.24,-28.3,-306.8,1681,1783,595,840,0.84,0,14.544,9.2,0.71,35.5,,,,,1104,4085.2,313.68,3.52,221.45,82.91,28.60349,77.26059
15/04/18,10:05:06,28.02,7.25,-28.6,-307.5,1677,1773,596,839,0.84,0,14.542,10.1,0.78,35.7,,,,,1098.4,4474.4,317.84,3.5,235.74,83.06,28.60328,77.26072
15/04/18,10:05:16,28.02,7.24,-28.4,-309.2,1666,1761,600,833,0.84,0,14.545,7.3,0.56,34.2,,,,,1072,4480.4,313.6,3.41,235.96,82.91,28.60307,77.2609
15/04/18,10:05:26,27.71,7.24,-28.4,-310.5,1676,1762,597,838,0.84,0,14.544,4.7,0.37,33.9,,,,,1068,4491.2,314.84,3.4,236.36,82.95,28.6029,77.26104
15/04/18,10:05:36,27.44,7.24,-28.2,-311.4,1666,1744,600,833,0.84,0,14.543,2.9,0.23,33.5,,,,,1095.6,4438.8,313,3.49,234.44,82.89,28.60271,77.26115
15/04/18,10:05:46,26.91,7.24,-28.1,-312,1683,1744,594,842,0.85,0,14.543,0,0,38.2,,,,,1079.2,4475.6,313.2,3.44,235.79,82.89,28.60254,77.26128
15/04/18,10:05:56,26.77,7.24,-28.1,-312.1,1683,1740,594,842,0.85,0,14.541,0,0,33.2,,,,,1078,4462,318.68,3.43,235.29,83.1,28.60241,77.26138
15/04/18,10:06:06,26.49,7.24,-28.1,-310.8,1684,1732,594,842,0.85,0,14.541,0,0,32.9,,,,,1088.4,4451.6,317.32,3.47,234.91,83.05,28.60233,77.26143
15/04/18,10:06:16,26.54,7.24,-28,-310.3,1684,1734,594,842,0.85,0,14.54,0,0,33,,,,,1151.2,4460.4,312.96,3.68,235.23,82.88,28.60225,77.2615
15/04/18,10:06:26,26.52,7.24,-28,-309.7,1685,1733,593,842,0.85,0,14.541,0,0,33.1,,,,,1124.8,4465.6,314,3.59,235.42,82.92,28.60215,77.26161
15/04/18,10:06:36,26.51,7.24,-28,-309.2,1685,1733,593,842,0.85,0,14.54,0,0,32.9,,,,,1091.6,4470,315.88,3.48,235.58,82.99,28.60204,77.26174
15/04/18,10:06:46,26.54,7.24,-27.9,-309.5,1685,1734,593,842,0.85,0,14.542,0,0,33.1,,,,,1114.4,4504,316.68,3.56,236.83,83.02,28.60192,77.26189
15/04/18,10:06:56,27.04,7.24,-28,-308.9,1688,1754,592,844,0.85,0,14.541,0,0,33.7,,,,,1566,4336.8,311,5.09,230.69,82.81,28.60181,77.26202
15/04/18,10:07:06,26.92,7.23,-27.8,-308.7,1686,1747,593,843,0.85,0,14.54,0,0,33.6,,,,,1125.2,4458.8,312.72,3.59,235.17,82.88,28.60181,77.26202
15/04/18,10:07:16,26.81,7.24,-28.2,-308.9,1686,1744,593,843,0.85,0,14.543,0,0,33.7,,,,,1102.8,4503.2,319.52,3.52,236.8,83.13,28.60181,77.26202
15/04/18,10:07:26,26.59,7.24,-28.3,-310.6,1681,1732,595,841,0.85,0,14.544,0,0,33.2,,,,,1130.8,4502.4,318.76,3.61,236.77,83.1,28.60148,77.26232
15/04/18,10:07:36,26.64,7.25,-28.6,-312.6,1682,1735,595,841,0.85,0,14.544,0,0,33.6,,,,,1119.2,4478.4,312.48,3.57,235.89,82.87,28.60148,77.26232
15/04/18,10:07:46,26.69,7.25,-28.7,-314.1,1685,1739,593,843,0.85,0,14.541,0,0,33.9,,,,,1112.4,4474.8,321.76,3.55,235.76,83.21,28.6013,77.26258
15/04/18,10:07:56,26.79,7.25,-28.7,-315.5,1683,1740,594,841,0.85,0,14.541,0,0,33.1,,,,,1088,4470.4,316.16,3.47,235.6,83,28.60124,77.26268
15/04/18,10:08:06,26.68,7.24,-28.1,-316,1682,1735,595,841,0.85,0,14.543,0,0,33.7,,,,,1094,4476,312.28,3.49,235.8,82.86,28.60129,77.26298
15/04/18,10:08:16,26.69,7.24,-28,-316,1681,1736,595,841,0.84,0,14.542,0,0,33.2,,,,,1093.6,4510.8,312.4,3.49,237.08,82.86,28.60124,77.26302
15/04/18,10:08:26,26.7,7.23,-27.9,-315.5,1683,1737,594,841,0.85,0,14.54,0,0,33.3,,,,,1146,4268.8,314.12,3.66,228.19,82.93,28.60079,77.2633
15/04/18,10:08:36,26.72,7.24,-28,-315.2,1682,1738,595,841,0.85,0,14.54,0,0,34.1,,,,,1307.2,4418.8,315.64,4.21,233.7,82.98,28.60079,77.2633
15/04/18,10:08:46,26.73,7.24,-28.2,-316.1,1682,1737,595,841,0.85,0,14.54,0,0,34.1,,,,,1369.2,4418,315.52,4.42,233.67,82.98,28.60038,77.26342
15/04/18,10:08:56,26.72,7.24,-28.3,-316.7,1682,1737,595,841,0.85,0,14.539,0,0,34.3,,,,,1800,4356.4,310.84,5.88,231.41,82.81,28.60038,77.26342
15/04/18,10:09:06,26.73,7.24,-28.3,-317.2,1683,1738,594,841,0.85,0,14.541,0,0,33.7,,,,,1498.8,4331.2,307.32,4.86,230.48,82.68,28.59991,77.26328
15/04/18,10:09:16,26.73,7.24,-28.4,-317.6,1682,1737,595,841,0.85,0,14.54,0,0,33.7,,,,,1444,4350.8,315.24,4.67,231.2,82.97,28.59974,77.26318
15/04/18,10:09:26,26.74,7.24,-28.4,-318.3,1682,1738,595,841,0.85,0,14.539,0,0,33.9,,,,,1298.4,4326.8,311.56,4.18,230.32,82.83,28.59957,77.2631
15/04/18,10:09:36,26.74,7.24,-28.5,-319,1682,1737,595,841,0.85,0,14.54,0,0,33.6,,,,,1357.2,4327.2,305.92,4.38,230.34,82.63,28.59941,77.26306
15/04/18,10:09:46,26.72,7.25,-28.7,-319.6,1680,1735,595,840,0.84,0,14.541,0,0,33.9,,,,,1283.2,4273.2,299.4,4.13,228.35,82.39,28.59924,77.2631
15/04/18,10:09:56,26.73,7.25,-28.7,-320.3,1679,1734,596,839,0.84,0,14.541,0,0,33.5,,,,,1299.2,4239.6,295.72,4.18,227.12,82.25,28.59911,77.26319
15/04/18,10:10:06,27.28,7.26,-29.4,-320.7,1678,1751,596,839,0.84,0,14.54,0,0,33.4,,,,,1753.2,4220.4,299.12,5.72,226.41,82.38,28.59898,77.26333
15/04/18,10:10:16,26.96,7.27,-30,-320.9,1678,1741,596,839,0.84,0,14.542,0,0,33.3,,,,,1819.2,4250,299.72,5.94,227.5,82.4,28.5989,77.26341
15/04/18,10:10:26,26.78,7.27,-29.8,-320.7,1679,1736,596,839,0.84,0,14.543,0,0,33.4,,,,,1821.6,4260.4,303.84,5.95,227.88,82.55,28.59885,77.26344
15/04/18,10:10:36,26.7,7.26,-29.5,-321.1,1678,1733,596,839,0.84,0,14.543,0,0,33.8,,,,,1770.8,4257.2,310.4,5.78,227.77,82.79,28.59881,77.26344
15/04/18,10:10:46,26.68,7.26,-29.4,-321.6,1680,1733,595,840,0.84,0,14.543,0,0,33.8,,,,,1935.6,4199.6,306.8,6.34,225.65,82.66,28.59876,77.26346
15/04/18,10:10:56,26.72,7.26,-29.2,-322,1682,1737,595,841,0.85,0,14.541,0,0,33.8,,,,,2129.2,4235.6,307.16,6.99,226.97,82.67,28.59872,77.26346
15/04/18,10:11:06,26.7,7.26,-29.3,-322.4,1679,1733,596,840,0.84,0,14.54,0,0,33.3,,,,,2096,4212.8,307.56,6.88,226.14,82.69,28.59868,77.26349
15/04/18,10:11:16,26.74,7.26,-29.3,-322.7,1682,1738,595,841,0.85,0,14.541,0,0,33.7,,,,,2121.6,4219.6,302.52,6.97,226.38,82.5,28.59855,77.26353
15/04/18,10:11:26,26.68,7.26,-29.3,-322.9,1681,1734,595,840,0.84,0,14.539,0,0,33.7,,,,,2307.6,4171.6,304.92,7.6,224.62,82.59,28.59846,77.26363
15/04/18,10:11:36,26.86,7.26,-29.3,-323,1677,1736,596,838,0.84,0,14.543,0,0,33.9,,,,,2574,4189.2,299.24,8.5,225.27,82.38,28.59838,77.26378
15/04/18,10:11:46,27.11,7.26,-29.5,-323.2,1680,1747,595,840,0.84,0,14.541,0,0,33.5,,,,,2568.8,4141.6,302.96,8.48,223.52,82.52,28.5983,77.26392
15/04/18,10:11:56,27.01,7.26,-29.4,-323.3,1681,1745,595,840,0.84,0,14.541,0,0,33.6,,,,,2657.6,4168.8,299.8,8.78,224.52,82.4,28.59822,77.26408
15/04/18,10:12:06,27.26,7.26,-29.4,-323.4,1680,1752,595,840,0.84,0,14.542,0,0,33.9,,,,,2060.4,4041.2,299.48,6.76,219.83,82.39,28.59814,77.26424
15/04/18,10:12:16,27.03,7.26,-29.4,-323.7,1676,1741,597,838,0.84,0,14.543,0,0,33.3,,,,,1970.4,4184.4,302.24,6.46,225.09,82.49,28.59807,77.26437
15/04/18,10:12:26,27.11,7.26,-29.5,-323.9,1680,1747,595,840,0.84,0,14.544,0,0,33.8,,,,,2461.6,4168.4,293.64,8.12,224.5,82.18,28.59797,77.26453
15/04/18,10:12:36,27.34,7.26,-29.6,-324,1685,1760,593,842,0.85,0,14.544,0,0,34.9,,,,,2078,4202.4,302.36,6.82,225.75,82.5,28.59788,77.26466
15/04/18,10:12:46,27.82,7.27,-29.7,-324,1688,1779,592,844,0.85,0,14.544,0,0,35.5,,,,,2307.2,4120.8,296.8,7.6,222.76,82.29,28.5978,77.2648
15/04/18,10:12:56,28.53,7.26,-29.5,-324.6,1693,1806,591,846,0.85,0,14.544,0,0,35.4,,,,,2493.6,4154.8,299.4,8.23,224,82.39,28.59777,77.26484
15/04/18,10:13:06,28.86,7.27,-29.7,-324.6,1688,1812,592,844,0.85,0,14.544,0,0,35.4,,,,,2366,4190.4,296.8,7.8,225.31,82.29,28.59777,77.26484
15/04/18,10:13:16,28.39,7.27,-29.9,-324.8,1698,1808,589,849,0.85,0,14.545,0,0,34.9,,,,,1988.8,4194,304.48,6.52,225.44,82.57,28.59777,77.26484
15/04/18,10:13:26,27.39,7.28,-30.5,-324.6,1700,1777,588,850,0.85,0,14.544,0,0,34,,,,,1795.2,4209.2,303.48,5.86,226,82.54,28.59777,77.26484
15/04/18,10:13:36,27.21,7.28,-30.3,-324.9,1682,1752,595,841,0.84,0,14.544,0,0,33.8,,,,,1461.6,4224.4,307.24,4.73,226.56,82.67,28.59777,77.26484
15/04/18,10:13:46,26.87,7.28,-30.5,-324.8,1678,1737,596,839,0.84,0,14.543,0,0,33.9,,,,,1439.2,4350.8,308,4.66,231.2,82.7,28.59777,77.26484
15/04/18,10:13:56,26.82,7.29,-30.7,-325.4,1681,1739,595,840,0.84,0,14.544,0,0,33.7,,,,,1506.4,4321.2,307.32,4.88,230.12,82.68,28.59777,77.26484
15/04/18,10:14:06,26.85,7.28,-30.6,-325.5,1680,1739,595,840,0.84,0,14.545,0,0,33.8,,,,,1551.6,4254.8,304.72,5.04,227.68,82.58,28.59777,77.26484
15/04/18,10:14:16,26.83,7.28,-30.5,-325.7,1686,1745,593,843,0.85,0,14.544,0,0,33.8,,,,,1665.2,4218,307.52,5.42,226.33,82.69,28.59777,77.26484
15/04/18,10:14:26,26.92,7.28,-30.7,-325.8,1684,1746,594,842,0.85,0,14.543,0,0,34.2,,,,,1746,4288.4,311.8,5.7,228.91,82.84,28.59777,77.26484
15/04/18,10:14:36,27.07,7.29,-31,-325.4,1685,1752,593,843,0.85,0,14.544,0,0,34.4,,,,,1871.6,4234,303.68,6.12,226.91,82.54,28.59777,77.26484
15/04/18,10:14:46,27.01,7.29,-30.8,-325.6,1687,1752,593,844,0.85,0,14.544,0,0,34.5,,,,,1755.2,4113.6,308.52,5.73,222.49,82.72,28.59777,77.26484
15/04/18,10:14:56,27.09,7.29,-31,-325.5,1691,1758,591,846,0.85,0,14.546,0,0,34.6,,,,,1743.2,4093.6,305.56,5.69,221.76,82.61,28.59777,77.26484
15/04/18,10:15:06,27.21,7.28,-30.7,-325.6,1683,1754,594,842,0.85,0,14.548,0,0,33.6,,,,,1993.2,4166,304.8,6.53,224.42,82.59,28.59654,77.26694
15/04/18,10:15:16,27.32,7.29,-31.1,-326,1706,1781,586,853,0.86,0,14.545,0,0,33.9,,,,,2041.6,4216,302.48,6.7,226.25,82.5,28.59646,77.2671
15/04/18,10:15:26,27.48,7.29,-31.2,-325.7,1709,1790,585,855,0.86,0,14.547,0,0,34,,,,,1969.6,4125.6,306.32,6.45,222.93,82.64,28.59639,77.26728
15/04/18,10:15:36,27.68,7.29,-30.9,-326.4,1713,1800,584,856,0.86,0,14.549,0,0,34.5,,,,,1952.4,4202.8,295.24,6.4,225.77,82.23,28.59631,77.26744
15/04/18,10:15:46,27.62,7.29,-31.2,-326.1,1694,1778,590,847,0.85,0,14.548,0,0,34.3,,,,,2097.2,4191.6,307.6,6.89,225.36,82.69,28.59623,77.26762
15/04/18,10:15:56,28.16,7.29,-31.3,-326,1704,1806,587,852,0.85,0,14.547,0,0,35,,,,,2138.8,4181.6,299.48,7.03,224.99,82.39,28.59615,77.26779
15/04/18,10:16:06,28.18,7.29,-31.3,-326,1702,1804,588,851,0.85,0,14.548,0,0,35.4,,,,,2211.2,4211.2,310.84,7.27,226.08,82.81,28.59608,77.26799
15/04/18,10:16:16,28.22,7.3,-31.3,-325.6,1691,1795,591,846,0.85,0,14.548,0,0,35.7,,,,,2237.6,4082.8,303.04,7.36,221.36,82.52,28.59603,77.26814
15/04/18,10:16:26,27.68,7.29,-30.9,-325.9,1689,1775,592,845,0.85,0,14.547,0,0,35.7,,,,,2072.8,4174,294.72,6.8,224.71,82.21,28.59598,77.26831
15/04/18,10:16:36,27.65,7.29,-31.2,-325.7,1689,1774,592,845,0.85,0,14.546,0,0,35.9,,,,,1874.8,4170.8,292.64,6.13,224.59,82.14,28.59594,77.26851
15/04/18,10:16:46,27.12,7.3,-31.6,-325.2,1684,1752,594,842,0.85,0,14.548,0,0,32.3,,,,,1737.6,4169.2,297.08,5.67,224.53,82.3,28.59591,77.26868
15/04/18,10:16:56,27.01,7.3,-31.5,-325.3,1677,1741,596,839,0.84,0,14.549,0,0,32.6,,,,,1696.4,4095.2,294.12,5.53,221.82,82.19,28.59582,77.26883
15/04/18,10:17:06,27.08,7.3,-31.5,-325.6,1684,1751,594,842,0.85,0,14.548,0,0,32.4,,,,,1824,4127.2,292.52,5.96,222.99,82.13,28.59572,77.26895
15/04/18,10:17:16,27.48,7.3,-31.4,-326.2,1695,1775,590,847,0.85,0,14.549,0,0,32.1,,,,,1895.2,4054.8,295.6,6.2,220.33,82.25,28.59558,77.26909
15/04/18,10:17:26,27.77,7.3,-31.6,-326.4,1694,1784,590,847,0.85,0,14.551,0,0,30.7,,,,,1978.4,4137.6,296.08,6.48,223.37,82.26,28.59546,77.26923
15/04/18,10:17:36,27.3,7.3,-31.8,-326.6,1691,1765,591,845,0.85,0,14.549,0,0,30.8,,,,,1680.4,4120,290.68,5.47,222.73,82.07,28.59534,77.26936
15/04/18,10:17:46,27.6,7.3,-31.7,-326.4,1690,1774,592,845,0.85,0,14.548,0,0,30.8,,,,,2446.4,4140.8,291,8.07,223.49,82.08,28.59524,77.2695
15/04/18,10:17:56,27.57,7.29,-31.2,-326.9,1685,1767,593,842,0.85,0,14.548,0,0,30.8,,,,,3081.2,4158,299,10.22,224.12,82.37,28.59513,77.26964
15/04/18,10:18:06,27.57,7.31,-32.3,-326.1,1692,1775,591,846,0.85,0,14.549,0,0,31.1,,,,,2044,4217.6,295.48,6.71,226.31,82.24,28.59502,77.2698
15/04/18,10:18:16,28.36,7.31,-32.4,-327.2,1680,1787,595,840,0.84,0,14.547,0,0,31.2,,,,,2076,4222,303.4,6.81,226.47,82.53,28.5949,77.26994
15/04/18,10:18:26,27.54,7.33,-33.1,-327.8,1692,1773,591,846,0.85,0,14.548,0,0,30.6,,,,,1823.6,4312,304.04,5.96,229.78,82.56,28.59479,77.27007
15/04/18,10:18:36,28.22,7.34,-33.6,-327.8,1690,1794,592,845,0.85,0,14.547,0,0,31.4,,,,,1655.2,4339.6,314.76,5.39,230.79,82.95,28.59469,77.27019
15/04/18,10:18:46,28.03,7.33,-33.5,-328.2,1699,1797,589,850,0.85,0,14.548,0,0,31,,,,,2016.8,4284,310.08,6.61,228.75,82.78,28.59463,77.27027
15/04/18,10:18:56,28.02,7.33,-33.3,-328.4,1694,1791,590,847,0.85,0,14.549,0,0,31.2,,,,,2320.8,4265.6,306.84,7.64,228.07,82.66,28.59449,77.27044
