Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
11/04/18,9:06:59,,7.25,-28.7,-266.6,1653,1693,605,826,0.83,0,14.335,1.5,0.17,42,,,,,,,,,,,28.62674,77.25368
11/04/18,9:07:09,,7.24,-28.2,-269.1,1655,1696,604,828,0.83,0,14.335,1.1,0.13,41.6,,,,,,,,,,,28.62666,77.25371
11/04/18,9:07:19,,7.24,-28.1,-272,1658,1699,603,829,0.83,0,14.337,0.7,0.11,42.3,,,,,,,,,,,28.62652,77.25378
11/04/18,9:07:29,,7.24,-28.1,-274.6,1657,1699,604,829,0.83,0,14.336,0.5,0.09,48.6,,,,,,,,,,,28.62636,77.25384
11/04/18,9:07:39,,7.24,-28.4,-276.2,1660,1702,602,830,0.83,0,14.337,0.4,0.08,46.1,,,,,,,,,,,28.62617,77.25388
11/04/18,9:07:49,,7.25,-29,-277.3,1666,1709,600,833,0.84,0,14.336,0.7,0.1,48.4,,,,,,,,,,,28.62597,77.25392
11/04/18,9:07:59,,7.25,-28.9,-277.8,1657,1698,604,828,0.83,0,14.336,1.1,0.14,45.1,,,,,,,,,,,28.62577,77.25398
11/04/18,9:08:09,,7.25,-28.7,-279.4,1679,1722,596,839,0.84,0,14.338,0.1,0.06,41.8,,,,,,,,,,,28.62562,77.25395
11/04/18,9:08:19,,7.24,-28.4,-280.8,1675,1717,597,837,0.84,0,14.34,0,0.04,42.1,,,,,,,,,,,28.62549,77.25381
11/04/18,9:08:29,,7.24,-28.3,-281.9,1666,1708,600,833,0.84,0,14.34,0,0.04,43.9,,,,,,,,,,,28.62536,77.25364
11/04/18,9:08:39,,7.24,-28.4,-282.8,1674,1714,597,837,0.84,0,14.339,0,0.05,45.7,,,,,,,,,,,28.62522,77.25345
11/04/18,9:08:49,,7.25,-28.5,-284.1,1672,1715,598,836,0.84,0,14.341,0,0.05,66.1,,,,,,,,,,,28.62511,77.2533
11/04/18,9:08:59,,7.25,-28.5,-284.4,1674,1715,597,837,0.84,0,14.339,0.7,0.11,64.5,,,,,,,,,,,28.62497,77.25314
11/04/18,9:09:09,,7.24,-28.4,-285.3,1692,1733,591,846,0.85,0,14.34,0,0.06,62.9,,,,,,,,,,,28.62483,77.25304
11/04/18,9:09:19,,7.25,-28.5,-286.4,1693,1733,591,846,0.85,0,14.34,0,0.05,52.2,,,,,,,,,,,28.62463,77.25306
11/04/18,9:09:29,,7.26,-29.2,-287.9,1686,1727,593,843,0.85,0,14.34,0,0.05,52.2,,,,,,,,,,,28.62459,77.2531
11/04/18,9:09:39,,7.25,-28.8,-287.7,1691,1733,591,845,0.85,0,14.342,0,0.04,50.3,,,,,,,,,,,28.62431,77.25329
11/04/18,9:09:49,,7.27,-29.7,-286.9,1702,1745,588,851,0.86,0,14.341,0.6,0.1,49.6,,,,,,,,,,,28.62418,77.2534
11/04/18,9:09:59,,7.25,-28.9,-287.3,1702,1745,588,851,0.86,0,14.343,0.1,0.04,48.8,,,,,,,,,,,28.62403,77.25354
11/04/18,9:10:09,,7.25,-29,-288.5,1701,1743,588,851,0.86,0,14.342,0.1,0.03,47.4,,,,,,,,,,,28.62387,77.25368
11/04/18,9:10:19,,7.25,-28.9,-289.6,1702,1744,588,851,0.86,0,14.341,0.1,0.02,49.5,,,,,,,,,,,28.62377,77.25378
11/04/18,9:10:29,,7.25,-29,-290.4,1695,1737,590,848,0.85,0,14.341,0.1,0.04,51.6,,,,,,,,,,,28.62364,77.25389
11/04/18,9:10:39,,7.25,-29,-291,1707,1749,586,853,0.86,0,14.34,0.1,0.04,47.7,,,,,,,,,,,28.62364,77.25389
11/04/18,9:10:49,,7.26,-29.1,-291.5,1708,1750,585,854,0.86,0,14.344,0.1,0.06,49.2,,,,,,,,,,,28.62343,77.2541
11/04/18,9:10:59,,7.26,-29.2,-291.8,1707,1750,586,854,0.86,0,14.343,0.1,0.06,50.9,,,,,,,,,,,28.62322,77.25432
11/04/18,9:11:09,,7.26,-29.4,-292.2,1730,1771,578,865,0.87,0,14.342,0.2,0.07,47.2,,,,,,,,,,,28.6231,77.25444
11/04/18,9:11:19,,7.27,-29.7,-292.9,1750,1787,571,875,0.88,0,14.344,0,0.06,43.4,,,,,,,,,,,28.62299,77.25456
11/04/18,9:11:29,,7.28,-30.2,-294,1759,1792,569,879,0.89,0,14.346,0.1,0.03,41.7,,,,,,,,,,,28.62287,77.25458
11/04/18,9:11:39,,7.28,-30.6,-295.2,1757,1790,569,878,0.89,0,14.347,0,0.02,41.1,,,,,,,,,,,28.62279,77.25458
11/04/18,9:11:49,,7.28,-30.6,-296,1754,1788,570,877,0.88,0,14.346,0,0.01,41.2,,,,,,,,,,,28.6227,77.25458
11/04/18,9:11:59,,7.28,-30.3,-296.5,1752,1786,571,876,0.88,0,14.346,0,0.01,41.2,,,,,,,,,,,28.62261,77.25456
11/04/18,9:12:09,,7.27,-29.9,-297,1735,1775,576,867,0.87,0,14.348,0,0.01,41.5,,,,,,,,,,,28.62251,77.25446
11/04/18,9:12:19,,7.26,-29.6,-297.2,1722,1763,581,861,0.87,0,14.35,0,0.03,46.8,,,,,,,,,,,28.62239,77.25435
11/04/18,9:12:29,,7.26,-29.4,-297.5,1711,1753,584,856,0.86,0,14.35,0.1,0.02,44.4,,,,,,,,,,,28.62223,77.25423
11/04/18,9:12:39,,7.26,-29.4,-297.4,1715,1758,583,858,0.86,0,14.349,0.1,0.04,43.5,,,,,,,,,,,28.6221,77.25414
11/04/18,9:12:49,,7.26,-29.5,-297.7,1723,1765,580,861,0.87,0,14.349,0,0.03,42.5,,,,,,,,,,,28.62195,77.25404
11/04/18,9:12:59,,7.27,-30,-298.1,1736,1775,576,868,0.87,0,14.35,0.1,0.03,42,,,,,,,,,,,28.62181,77.25398
11/04/18,9:13:09,,7.3,-31.5,-299.4,1738,1776,575,869,0.88,0,14.349,0,0.02,41.5,,,,,,,,,,,28.62166,77.25395
11/04/18,9:13:19,,7.31,-31.9,-300.4,1747,1787,572,874,0.88,0,14.35,0,0.01,41.7,,,,,,,,,,,28.6216,77.25395
11/04/18,9:13:29,,7.31,-31.8,-300.5,1738,1778,575,869,0.88,0,14.351,0.1,0.02,41.6,,,,,,,,,,,28.62159,77.25395
11/04/18,9:13:39,,7.3,-31.4,-300.6,1729,1769,578,865,0.87,0,14.35,0,0.01,40.6,,,,,,,,,,,28.6215,77.25398
11/04/18,9:13:49,,7.29,-31,-301.1,1729,1769,578,865,0.87,0,14.351,0,0,41.6,,,,,,,,,,,28.62145,77.25402
11/04/18,9:13:59,,7.29,-30.7,-301.5,1729,1768,578,864,0.87,0,14.353,0.1,0,40.9,,,,,,,,,,,28.62143,77.25404
11/04/18,9:14:09,,7.28,-30.3,-301.7,1727,1766,579,863,0.87,0,14.352,0.1,0,40.6,,,,,,,,,,,28.62143,77.25404
11/04/18,9:14:19,,7.28,-30.3,-302.2,1724,1764,580,862,0.87,0,14.352,0.1,0,40.5,,,,,,,,,,,28.62133,77.25408
11/04/18,9:14:29,,7.28,-30.2,-302.4,1724,1764,580,862,0.87,0,14.353,0,0,41.1,,,,,,,,,,,28.6213,77.2541
11/04/18,9:14:39,,7.27,-30.1,-302.7,1723,1763,580,861,0.87,0,14.353,0,0,42,,,,,,,,,,,28.62126,77.2541
11/04/18,9:14:49,,7.28,-30.2,-303.1,1724,1765,580,862,0.87,0,14.352,0,0,40.6,,,,,,,,,,,28.62122,77.25412
11/04/18,9:14:59,,7.28,-30.2,-303.4,1731,1773,578,866,0.87,0,14.352,0.1,0,42.4,,,,,,,,,,,28.62116,77.25419
11/04/18,9:15:09,,7.28,-30.3,-299.8,1736,1778,576,868,0.87,0,14.352,0,0.06,48.2,,,,,,,,,,,28.62103,77.25427
11/04/18,9:15:19,,7.27,-29.6,-296.1,1736,1777,576,868,0.87,0,14.353,0.8,0.12,54,,,,,,,,,,,28.62089,77.25438
11/04/18,9:15:29,,7.26,-29.5,-297.6,1743,1783,574,871,0.88,0,14.354,0,0.03,58.8,,,,,,,,,,,28.62074,77.2545
11/04/18,9:15:39,,7.27,-29.7,-298.6,1751,1790,571,876,0.88,0,14.354,0,0.02,53.4,,,,,,,,,,,28.62057,77.2546
11/04/18,9:15:49,,7.27,-29.8,-299.4,1757,1794,569,878,0.89,0,14.355,0,0.02,44.9,,,,,,,,,,,28.62043,77.25475
11/04/18,9:15:59,,7.27,-29.8,-299.9,1759,1794,569,879,0.89,0,14.354,0,0.02,60,,,,,,,,,,,28.62028,77.25482
11/04/18,9:16:09,,7.27,-29.8,-300.1,1762,1798,568,881,0.89,0,14.354,0,0.03,55.3,,,,,,,,,,,28.62009,77.25491
11/04/18,9:16:19,,7.27,-29.8,-300.3,1762,1798,568,881,0.89,0,14.354,0,0.03,54.2,,,,,,,,,,,28.61994,77.25496
11/04/18,9:16:29,,7.26,-29.5,-300.5,1756,1794,569,878,0.89,0,14.355,0,0.03,74.4,,,,,,,,,,,28.61975,77.25503
11/04/18,9:16:39,,7.26,-29.4,-300.5,1762,1802,568,881,0.89,0,14.354,0,0.03,70.5,,,,,,,,,,,28.61955,77.25509
11/04/18,9:16:49,,7.27,-29.6,-300.3,1724,1763,580,862,0.87,0,14.354,0.1,0.04,70,,,,,,,,,,,28.61932,77.25522
11/04/18,9:16:59,,7.27,-29.7,-300.4,1719,1758,582,859,0.87,0,14.356,0.1,0.06,69.5,,,,,,,,,,,28.61918,77.25528
11/04/18,9:17:09,,7.27,-30,-300.6,1752,1793,571,876,0.88,0,14.356,0,0.05,79.7,,,,,,,,,,,28.61897,77.25538
11/04/18,9:17:19,,7.28,-30.3,-300.9,1737,1781,576,869,0.88,0,14.356,0.1,0.04,84.7,,,,,,,,,,,28.61878,77.25544
11/04/18,9:17:29,,7.28,-30.4,-301,1731,1775,578,866,0.87,0,14.356,0,0.04,78.1,,,,,,,,,,,28.61878,77.25544
11/04/18,9:17:39,,7.28,-30.6,-301,1742,1787,574,871,0.88,0,14.356,0,0.05,71.4,,,,,,,,,,,28.61878,77.25544
11/04/18,9:17:49,,7.28,-30.7,-301,1753,1796,570,877,0.88,0,14.356,0,0.05,77.2,,,,,,,,,,,28.61818,77.25555
11/04/18,9:17:59,,7.28,-30.6,-301.2,1759,1801,569,879,0.89,0,14.355,0,0.05,81.1,,,,,,,,,,,28.61798,77.25557
11/04/18,9:18:09,,7.29,-30.8,-301.6,1758,1801,569,879,0.89,0,14.355,0,0.05,65.7,,,,,,,,,,,28.61777,77.25558
