Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a (mg per m3),CDOM (ppb),Tryptophan (ppb),GPS Lat.,GPS Long.
16/04/18,8:34:56,26.9,7.11,-21.2,-314.1,1666,1726,600,833,0.84,0,14.397,0,0,65.8,,,,,952,3138,221.6,3.01,186.66,79.53,28.66615,77.23758
16/04/18,8:35:06,26.91,7.11,-21.2,-314.4,1663,1723,601,832,0.84,0,14.398,0,0,66.6,,,,,937.6,3087.6,214.84,2.96,184.8,79.28,28.66621,77.23748
16/04/18,8:35:16,26.9,7.11,-21.2,-314.5,1663,1723,601,831,0.83,0,14.399,0,0,66.7,,,,,954.4,3150.4,222.36,3.01,187.11,79.56,28.6663,77.2374
16/04/18,8:35:26,26.9,7.11,-21.2,-314.8,1664,1724,601,832,0.84,0,14.399,0,0,66.4,,,,,940.8,3144,201.6,2.97,186.88,78.79,28.66638,77.23736
16/04/18,8:35:36,26.9,7.11,-21.2,-315,1664,1724,601,832,0.84,0,14.397,0,0,66.1,,,,,923.6,3146,222.12,2.91,186.95,79.55,28.66647,77.23729
16/04/18,8:35:46,26.88,7.11,-21.1,-315.2,1658,1717,603,829,0.83,0,14.397,0,0,67.6,,,,,945.2,3080.8,205.68,2.98,184.55,78.94,28.66659,77.23726
16/04/18,8:35:56,26.87,7.11,-21.1,-315.5,1656,1715,604,828,0.83,0,14.398,0,0,67.6,,,,,928.8,3022.4,214.68,2.93,182.41,79.27,28.66669,77.23722
16/04/18,8:36:06,26.86,7.11,-21.1,-315.7,1655,1714,604,828,0.83,0,14.4,0,0,66.8,,,,,942.4,3085.6,209.68,2.97,184.73,79.09,28.66676,77.23716
16/04/18,8:36:16,26.85,7.11,-21.1,-315.9,1653,1711,605,827,0.83,0,14.401,0,0,67,,,,,956.4,3052.8,218.6,3.02,183.53,79.42,28.66686,77.23706
16/04/18,8:36:26,26.86,7.11,-21.1,-316.1,1655,1714,604,828,0.83,0,14.401,0,0,67.2,,,,,940,2942.8,199.64,2.97,179.49,78.72,28.66693,77.237
16/04/18,8:36:36,26.87,7.11,-21,-316.2,1657,1716,604,828,0.83,0,14.399,0,0,66.9,,,,,931.2,3035.2,210.36,2.94,182.88,79.12,28.66697,77.23696
16/04/18,8:36:46,26.88,7.11,-21.1,-316.4,1658,1718,603,829,0.83,0,14.398,0,0,66.6,,,,,958,2997.6,211,3.03,181.5,79.14,28.66712,77.23685
16/04/18,8:36:56,26.88,7.11,-21.1,-316.6,1660,1719,602,830,0.83,0,14.396,0,0,68.4,,,,,942.8,2964,213.36,2.98,180.26,79.23,28.66712,77.23685
16/04/18,8:37:06,26.89,7.11,-21.1,-316.8,1663,1723,601,832,0.84,0,14.395,0,0,68.5,,,,,900.4,3030.8,206.84,2.83,182.72,78.99,28.66729,77.23672
16/04/18,8:37:16,26.89,7.11,-21.2,-317,1665,1725,601,832,0.84,0,14.394,0,0,69.6,,,,,926.4,3111.6,218.12,2.92,185.69,79.4,28.66741,77.23664
16/04/18,8:37:26,26.88,7.12,-21.3,-317.2,1657,1716,604,828,0.83,0,14.395,0,0,65.6,,,,,941.6,3156,226.4,2.97,187.32,79.71,28.66741,77.23664
16/04/18,8:37:36,26.88,7.12,-21.3,-317.3,1658,1717,603,829,0.83,0,14.394,0,0,65.3,,,,,941.2,3186.8,220.92,2.97,188.45,79.5,28.66741,77.23664
16/04/18,8:37:46,26.88,7.12,-21.3,-317.3,1664,1723,601,832,0.84,0,14.397,0,0,66.7,,,,,968.4,3142.4,216.44,3.06,186.82,79.34,28.66741,77.23664
16/04/18,8:37:56,26.88,7.11,-21.2,-317.5,1666,1725,600,833,0.84,0,14.395,0,0,68,,,,,963.2,3111.2,217.52,3.04,185.67,79.38,28.66741,77.23664
16/04/18,8:38:06,26.89,7.11,-21.1,-317.7,1668,1728,600,834,0.84,0,14.396,0,0,68.2,,,,,978.8,3068,217.48,3.1,184.08,79.38,28.66741,77.23664
16/04/18,8:38:16,26.89,7.11,-21,-317.9,1665,1725,601,833,0.84,0,14.394,0,0,68.3,,,,,943.6,3027.6,210,2.98,182.6,79.1,28.66741,77.23664
16/04/18,8:38:26,26.88,7.11,-21,-318.2,1667,1727,600,833,0.84,0,14.395,0,0,65.6,,,,,941.6,2921.2,204.36,2.97,178.69,78.9,28.66741,77.23664
16/04/18,8:38:36,26.89,7.11,-21.1,-318.5,1667,1727,600,834,0.84,0,14.393,0,0,65.6,,,,,972,3139.2,216.8,3.07,186.7,79.35,28.66741,77.23664
16/04/18,8:38:46,26.89,7.11,-21.2,-318.7,1666,1726,600,833,0.84,0,14.395,0,0,62.9,,,,,955.6,3221.2,220.56,3.02,189.71,79.49,28.66741,77.23664
16/04/18,8:38:56,26.91,7.11,-21.1,-318.9,1669,1729,599,834,0.84,0,14.395,0,0,64.8,,,,,960,3143.2,227.68,3.03,186.85,79.75,28.66741,77.23664
16/04/18,8:39:06,26.91,7.11,-21.2,-319.1,1662,1722,602,831,0.83,0,14.394,0,0,62.2,,,,,988,3254.4,223.44,3.13,190.93,79.6,28.66741,77.23664
16/04/18,8:39:16,26.89,7.12,-21.3,-319.3,1665,1725,601,833,0.84,0,14.396,0,0,63.3,,,,,965.6,3212.4,222.48,3.05,189.39,79.56,28.66741,77.23664
16/04/18,8:39:26,26.9,7.12,-21.4,-319.5,1667,1727,600,833,0.84,0,14.395,0,0,62.7,,,,,950.8,3203.2,223.08,3,189.05,79.58,28.66741,77.23664
16/04/18,8:39:36,26.91,7.12,-21.4,-319.7,1666,1727,600,833,0.84,0,14.394,0,0,64,,,,,960.8,3263.2,226.6,3.04,191.25,79.71,28.66741,77.23664
16/04/18,8:39:46,26.88,7.12,-21.4,-319.9,1660,1719,602,830,0.83,0,14.397,0,0,64.1,,,,,933.6,3136.4,216.12,2.94,186.6,79.33,28.66892,77.23576
16/04/18,8:39:56,26.89,7.12,-21.3,-320.1,1665,1725,601,833,0.84,0,14.398,0,0,64,,,,,949.6,3034.4,215.76,3,182.85,79.31,28.66892,77.23576
16/04/18,8:40:06,26.91,7.11,-21.2,-320.2,1662,1722,602,831,0.83,0,14.398,0,0,63.8,,,,,947.2,3027.6,207.16,2.99,182.6,79,28.66892,77.23576
16/04/18,8:40:16,26.88,7.11,-21.1,-320.3,1658,1718,603,829,0.83,0,14.398,0,0,63.8,,,,,958.8,3047.6,210.92,3.03,183.33,79.14,28.66892,77.23576
16/04/18,8:40:26,26.85,7.11,-21,-320.5,1653,1711,605,826,0.83,0,14.398,0,0,64.1,,,,,959.2,3014,211.5,3.03,182.1,79.16,28.66892,77.23576
16/04/18,8:40:36,26.84,7.11,-21,-320.6,1649,1706,606,824,0.83,0,14.4,0,0,63.8,,,,,959.6,2980.4,212.08,3.03,180.87,79.18,28.66892,77.23576
16/04/18,8:40:46,26.85,7.11,-21.1,-320.8,1647,1705,607,824,0.83,0,14.397,0,0,64.2,,,,,944.4,2978.4,209.16,2.98,180.79,79.07,28.66892,77.23576
16/04/18,8:40:56,26.88,7.11,-21.2,-321,1662,1722,602,831,0.83,0,14.4,0,0,63.6,,,,,983.6,3014.4,213.36,3.11,182.12,79.23,28.66892,77.23576
16/04/18,8:41:06,26.92,7.12,-21.2,-321.2,1664,1725,601,832,0.84,0,14.4,0,0,64,,,,,995.6,3129.2,218.76,3.15,186.33,79.42,28.66892,77.23576
16/04/18,8:41:16,26.92,7.12,-21.2,-321.4,1661,1721,602,830,0.83,0,14.396,0,0,63.6,,,,,960.8,3134.4,217.08,3.04,186.52,79.36,28.66997,77.23544
16/04/18,8:41:26,26.88,7.12,-21.3,-321.5,1650,1709,606,825,0.83,0,14.4,0,0,63.8,,,,,954.4,3172.8,224.36,3.01,187.93,79.63,28.66997,77.23544
16/04/18,8:41:36,26.88,7.12,-21.3,-321.7,1650,1710,606,825,0.83,0,14.4,0,0,64.2,,,,,976.4,3031.6,215.6,3.09,182.75,79.31,28.6703,77.23552
16/04/18,8:41:46,26.86,7.12,-21.3,-321.8,1649,1707,606,824,0.83,0,14.401,0,0,64.9,,,,,971.6,3149.2,211.2,3.07,187.07,79.15,28.67039,77.23552
16/04/18,8:41:56,26.88,7.12,-21.4,-322,1651,1710,606,826,0.83,0,14.401,0,0,63.5,,,,,974.4,3217.6,214.44,3.08,189.58,79.27,28.67051,77.23552
16/04/18,8:42:06,26.89,7.12,-21.3,-322.1,1652,1712,605,826,0.83,0,14.399,0,0,63,,,,,915.2,3276.8,226.84,2.88,191.75,79.72,28.67071,77.2355
16/04/18,8:42:16,26.84,7.12,-21.4,-322.3,1646,1704,608,823,0.83,0,14.402,0,0,62.8,,,,,1016.8,3354,229.72,3.23,194.59,79.83,28.67083,77.2355
16/04/18,8:42:26,26.84,7.12,-21.6,-322.5,1646,1703,608,823,0.83,0,14.401,0,0,60.9,,,,,976.8,3321.2,230,3.09,193.38,79.84,28.67097,77.23548
16/04/18,8:42:36,26.84,7.12,-21.5,-322.6,1646,1703,608,823,0.83,0,14.403,0,0,61,,,,,970,3320,221.68,3.07,193.34,79.53,28.67106,77.23544
16/04/18,8:42:46,26.84,7.12,-21.7,-322.8,1647,1705,607,823,0.83,0,14.403,0,0,61,,,,,994.8,3449.2,238.08,3.15,198.09,80.13,28.67118,77.23544
16/04/18,8:42:56,26.86,7.13,-22.2,-323.1,1648,1707,607,824,0.83,0,14.402,0,0,61.2,,,,,981.6,3410.4,224.8,3.11,196.66,79.65,28.67132,77.23535
16/04/18,8:43:06,26.88,7.14,-22.4,-323.2,1651,1710,606,825,0.83,0,14.401,0,0,61.3,,,,,939.2,3368.4,233.28,2.96,195.12,79.96,28.6715,77.23531
16/04/18,8:43:16,26.9,7.14,-22.4,-323.3,1652,1712,605,826,0.83,0,14.4,0,0,61.5,,,,,986,3392.4,237,3.12,196,80.09,28.67161,77.23531
16/04/18,8:43:26,26.91,7.14,-22.5,-323.4,1654,1714,605,827,0.83,0,14.4,0,0,61.3,,,,,998.8,3410,239.8,3.16,196.65,80.2,28.67174,77.23531
16/04/18,8:43:36,26.91,7.14,-22.5,-323.5,1654,1714,605,827,0.83,0,14.401,0,0,61.2,,,,,984.4,3296.4,225.92,3.12,192.47,79.69,28.67186,77.23528
16/04/18,8:43:46,26.9,7.14,-22.5,-323.6,1651,1711,606,826,0.83,0,14.399,0,0,61,,,,,1024,3318.8,232.04,3.25,193.3,79.91,28.67199,77.23524
16/04/18,8:43:56,26.88,7.14,-22.4,-323.7,1650,1709,606,825,0.83,0,14.4,0,0,64.9,,,,,988.4,3344,226.12,3.13,194.22,79.7,28.67213,77.23524
16/04/18,8:44:06,26.87,7.14,-22.5,-323.7,1649,1707,606,824,0.83,0,14.401,0,0,66.9,,,,,962.4,3251.2,217.4,3.04,190.81,79.37,28.67227,77.23524
16/04/18,8:44:16,26.88,7.14,-22.5,-323.8,1649,1707,606,824,0.83,0,14.4,0,0,65,,,,,961.6,3278.4,231,3.04,191.81,79.87,28.67241,77.23524
16/04/18,8:44:26,26.87,7.14,-22.5,-323.9,1650,1709,606,825,0.83,0,14.399,0,0,65.9,,,,,994,3268.4,229,3.15,191.45,79.8,28.67255,77.23524
16/04/18,8:44:36,26.87,7.14,-22.6,-324,1649,1708,606,825,0.83,0,14.399,0,0,65.1,,,,,941.6,3266.6,227.54,2.97,191.38,79.75,28.67268,77.23524
16/04/18,8:44:46,26.86,7.14,-22.6,-324,1648,1706,607,824,0.83,0,14.4,0,0,66.9,,,,,980.8,3264.8,226.08,3.1,191.31,79.69,28.67281,77.23524
16/04/18,8:44:56,26.84,7.14,-22.6,-324.1,1647,1705,607,823,0.83,0,14.401,0,0,64.8,,,,,977.6,3299.2,232.48,3.09,192.58,79.93,28.67294,77.23524
16/04/18,8:45:06,26.87,7.14,-22.7,-324.2,1648,1706,607,824,0.83,0,14.402,0,0,65.4,,,,,972.4,3203.2,223.24,3.08,189.05,79.59,28.67306,77.23524
16/04/18,8:45:16,26.84,7.14,-22.6,-324.2,1645,1703,608,822,0.83,0,14.401,0,0,66.5,,,,,955.2,3280,223.44,3.02,191.87,79.6,28.67321,77.23528
16/04/18,8:45:26,26.83,7.14,-22.6,-324.3,1646,1703,608,823,0.83,0,14.4,0,0,64.6,,,,,973.2,3280.8,224.88,3.08,191.9,79.65,28.67332,77.23531
16/04/18,8:45:36,26.86,7.14,-22.6,-324.4,1649,1707,606,824,0.83,0,14.4,0,0,64.6,,,,,982.4,3289.6,231.12,3.11,192.22,79.88,28.67345,77.23534
16/04/18,8:45:46,26.81,7.14,-22.7,-324.5,1641,1697,609,820,0.82,0,14.4,0,0,63.6,,,,,957.2,3269.6,231.8,3.02,191.49,79.9,28.67357,77.23535
16/04/18,8:45:56,26.74,7.14,-22.7,-324.5,1637,1691,611,818,0.82,0,14.399,0,0,65.5,,,,,984.4,3205.2,219.72,3.12,189.12,79.46,28.6737,77.23539
16/04/18,8:46:06,26.73,7.14,-22.7,-324.6,1636,1690,611,818,0.82,0,14.402,0,0,66.5,,,,,984.4,3365.2,230,3.12,195,79.84,28.67383,77.23539
16/04/18,8:46:16,26.74,7.14,-22.8,-324.7,1635,1689,612,818,0.82,0,14.402,0,0,62.6,,,,,942,3395.6,237.76,2.97,196.12,80.12,28.67396,77.23539
16/04/18,8:46:26,26.74,7.14,-22.8,-324.8,1635,1689,612,817,0.82,0,14.401,0,0,60.7,,,,,963.6,3408,235.16,3.05,196.57,80.03,28.6741,77.23531
16/04/18,8:46:36,26.72,7.14,-22.7,-324.8,1635,1689,612,818,0.82,0,14.402,0,0,61,,,,,978.4,3248.4,209.92,3.1,190.71,79.1,28.67423,77.23528
16/04/18,8:46:46,26.72,7.14,-22.8,-325,1635,1689,612,818,0.82,0,14.401,0,0,61.3,,,,,980.4,3453.6,237.76,3.1,198.25,80.12,28.67433,77.23524
16/04/18,8:46:56,26.72,7.14,-22.8,-325.1,1634,1688,612,817,0.82,0,14.4,0,0,59.2,,,,,977.6,3363.6,235.76,3.09,194.94,80.05,28.67447,77.23518
16/04/18,8:47:06,26.72,7.14,-22.8,-325.2,1634,1688,612,817,0.82,0,14.402,0,0,59.6,,,,,955.2,3315.2,229.48,3.02,193.16,79.82,28.67459,77.23516
16/04/18,8:47:16,26.72,7.14,-22.8,-325.3,1633,1687,612,817,0.82,0,14.4,0,0,62.7,,,,,964.8,3273.6,219.8,3.05,191.64,79.46,28.67472,77.23514
16/04/18,8:47:26,26.72,7.14,-22.8,-325.4,1634,1688,612,817,0.82,0,14.4,0,0,61.7,,,,,971.2,3257.6,217.04,3.07,191.05,79.36,28.67486,77.23507
16/04/18,8:47:36,26.71,7.14,-22.8,-325.4,1634,1687,612,817,0.82,0,14.399,0,0,62.5,,,,,983.2,3338.4,223.12,3.11,194.02,79.58,28.67498,77.23505
16/04/18,8:47:46,26.71,7.14,-22.8,-325.5,1634,1687,612,817,0.82,0,14.401,0,0,62.5,,,,,971.2,3324,228.16,3.07,193.49,79.77,28.67511,77.23503
16/04/18,8:47:56,26.7,7.14,-22.8,-325.6,1634,1687,612,817,0.82,0,14.402,0,0,62.8,,,,,956.4,3182,218.76,3.02,188.27,79.42,28.67524,77.23498
16/04/18,8:48:06,26.71,7.14,-22.8,-325.6,1633,1686,612,816,0.82,0,14.401,0,0,64.2,,,,,985.6,3287.6,223.72,3.12,192.15,79.61,28.67535,77.23494
16/04/18,8:48:16,26.7,7.14,-22.8,-325.7,1633,1685,612,816,0.82,0,14.401,0,0,64.7,,,,,973.6,3196,220.44,3.08,188.79,79.49,28.67549,77.23491
16/04/18,8:48:26,26.71,7.14,-22.7,-325.8,1634,1687,612,817,0.82,0,14.403,0,0,64.4,,,,,995.6,3224.4,217.24,3.15,189.83,79.37,28.6756,77.23488
16/04/18,8:48:36,26.72,7.14,-22.7,-325.9,1634,1687,612,817,0.82,0,14.4,0,0,64.8,,,,,991.6,3180.4,220.36,3.14,188.21,79.48,28.67574,77.23486
16/04/18,8:48:46,26.7,7.14,-22.7,-325.9,1633,1686,612,817,0.82,0,14.401,0,0,64.5,,,,,987.6,3186.4,214.88,3.13,188.43,79.28,28.67588,77.23482
16/04/18,8:48:56,26.7,7.14,-22.7,-326,1633,1686,612,816,0.82,0,14.403,0,0,63,,,,,987.2,3129.2,209.2,3.13,186.33,79.07,28.67603,77.23482
16/04/18,8:49:06,26.7,7.14,-22.9,-326.1,1633,1686,612,816,0.82,0,14.404,0,0,63.2,,,,,1013.6,3309.2,226.96,3.22,192.94,79.73,28.67615,77.23476
16/04/18,8:49:16,26.69,7.14,-22.6,-326,1632,1684,613,816,0.82,0,14.405,0,0,60.7,,,,,1016.8,3360.8,223.8,3.23,194.84,79.61,28.67628,77.23472
16/04/18,8:49:26,26.68,7.14,-22.4,-326.1,1633,1685,612,816,0.82,0,14.404,0,0,59.5,,,,,1040,3309.2,225.64,3.3,192.94,79.68,28.6764,77.23466
16/04/18,8:49:36,26.68,7.14,-22.6,-326.2,1633,1685,612,816,0.82,0,14.405,0,0,60.8,,,,,1000.8,3280.8,221.56,3.17,191.9,79.53,28.67653,77.23461
16/04/18,8:49:46,26.68,7.14,-22.8,-326.3,1632,1684,613,816,0.82,0,14.403,0,0,60.5,,,,,949.6,3151.2,218.8,3,187.14,79.43,28.67664,77.23453
16/04/18,8:49:56,26.68,7.15,-22.9,-326.2,1633,1685,612,816,0.82,0,14.402,0,0,60.5,,,,,997.2,3348.4,230.6,3.16,194.38,79.86,28.67676,77.23448
16/04/18,8:50:06,26.68,7.14,-22.9,-326.2,1632,1684,613,816,0.82,0,14.403,0,0,60.9,,,,,1004.4,3368.8,223.2,3.18,195.13,79.59,28.67688,77.23442
16/04/18,8:50:16,26.67,7.14,-22.8,-326.3,1632,1684,613,816,0.82,0,14.402,0,0,60,,,,,998.8,3370,230.64,3.16,195.18,79.86,28.67702,77.23439
16/04/18,8:50:26,26.67,7.15,-23,-326.4,1631,1683,613,815,0.82,0,14.405,0,0,64,,,,,990.8,3364.8,231.84,3.14,194.99,79.91,28.67716,77.23435
16/04/18,8:50:36,26.67,7.15,-23,-326.5,1632,1684,613,816,0.82,0,14.405,0,0,63.6,,,,,976.4,3350.8,234.24,3.09,194.47,79.99,28.67727,77.23429
16/04/18,8:50:46,26.67,7.15,-23.1,-326.6,1631,1683,613,816,0.82,0,14.403,0,0,63.1,,,,,982.8,3274,230.72,3.11,191.65,79.86,28.67739,77.23424
16/04/18,8:50:56,26.66,7.16,-23.5,-326.8,1630,1682,613,815,0.82,0,14.403,0,0,62.5,,,,,986,3300.8,227.24,3.12,192.64,79.74,28.67752,77.23414
16/04/18,8:51:06,26.66,7.16,-23.6,-326.9,1628,1679,614,814,0.82,0,14.405,0,0,63.1,,,,,965.2,3323.2,229.68,3.05,193.46,79.83,28.67764,77.23409
16/04/18,8:51:16,26.66,7.16,-23.7,-327,1631,1682,613,815,0.82,0,14.405,0,0,63.1,,,,,984.4,3311.2,226.84,3.12,193.02,79.72,28.67775,77.23403
16/04/18,8:51:26,26.66,7.16,-23.8,-327.1,1630,1681,613,815,0.82,0,14.406,0,0,63.7,,,,,974.8,3347.2,227.92,3.08,194.34,79.76,28.67787,77.23398
16/04/18,8:51:36,26.66,7.16,-23.9,-327.1,1630,1682,613,815,0.82,0,14.405,0,0,63.7,,,,,972.4,3366.8,241.44,3.08,195.06,80.26,28.67798,77.23393
16/04/18,8:51:46,26.66,7.16,-24,-327.2,1621,1672,617,811,0.81,0,14.404,0,0,62.7,,,,,998.4,3372.8,230.84,3.16,195.28,79.87,28.67812,77.23388
16/04/18,8:51:56,26.66,7.17,-24.2,-327.3,1628,1680,614,814,0.82,0,14.404,0,0,61.6,,,,,953.6,3347.2,232.64,3.01,194.34,79.93,28.67824,77.23384
16/04/18,8:52:06,26.64,7.17,-24.3,-327.4,1629,1680,614,815,0.82,0,14.405,0,0,59.7,,,,,945.6,3340.8,226.88,2.98,194.1,79.72,28.67836,77.23384
16/04/18,8:52:16,26.66,7.17,-24.3,-327.4,1605,1656,623,803,0.8,0,14.405,0,0,60.3,,,,,963.6,3428.4,232.68,3.05,197.32,79.94,28.67849,77.23377
16/04/18,8:52:26,26.67,7.17,-24.4,-327.4,1628,1680,614,814,0.82,0,14.405,0,0,59.8,,,,,924.4,3256,222.88,2.91,190.99,79.58,28.67861,77.23377
16/04/18,8:52:36,26.66,7.17,-24.3,-327.4,1629,1681,614,815,0.82,0,14.404,0,0,63,,,,,943.6,3344.4,232.08,2.98,194.24,79.91,28.67874,77.23381
16/04/18,8:52:46,26.65,7.17,-24.2,-327.4,1628,1679,614,814,0.82,0,14.405,0,0,64.6,,,,,966.8,3212,229.04,3.06,189.37,79.8,28.67885,77.23381
16/04/18,8:52:56,26.63,7.17,-24,-327.5,1628,1679,614,814,0.82,0,14.405,0,0,66.4,,,,,932.8,3152.8,213.04,2.94,187.2,79.21,28.67896,77.2338
16/04/18,8:53:06,26.64,7.17,-24,-327.5,1629,1680,614,814,0.82,0,14.405,0,0,66,,,,,941.2,3126,217.36,2.97,186.21,79.37,28.67911,77.23377
16/04/18,8:53:16,26.65,7.16,-23.9,-327.5,1630,1681,613,815,0.82,0,14.405,0,0,66.1,,,,,977.2,3347.2,231.4,3.09,194.34,79.89,28.67922,77.23373
16/04/18,8:53:26,26.64,7.16,-23.5,-327.5,1616,1667,619,808,0.81,0,14.405,0,0,68.2,,,,,985.2,3260,230.52,3.12,191.14,79.86,28.67935,77.23373
16/04/18,8:53:36,26.64,7.15,-23.3,-327.5,1625,1676,615,812,0.82,0,14.406,0,0,67.5,,,,,997.2,3005.6,200.88,3.16,181.79,78.77,28.67947,77.23368
16/04/18,8:53:46,26.63,7.15,-23.1,-327.6,1620,1670,617,810,0.81,0,14.406,0,0,67.4,,,,,1017.2,3282,219.04,3.23,191.94,79.44,28.67961,77.23368
16/04/18,8:53:56,26.59,7.14,-22.9,-327.7,1626,1676,615,813,0.82,0,14.407,0,0,68.5,,,,,1003.6,3204,216.44,3.18,189.08,79.34,28.67972,77.23364
16/04/18,8:54:06,26.59,7.14,-22.8,-327.8,1624,1673,616,812,0.81,0,14.408,0,0,69.2,,,,,1017.2,3178.4,220.24,3.23,188.14,79.48,28.67985,77.23361
16/04/18,8:54:16,26.59,7.14,-22.6,-327.8,1624,1674,616,812,0.82,0,14.407,0,0,68.4,,,,,998,3219.2,224.56,3.16,189.64,79.64,28.67996,77.23356
16/04/18,8:54:26,26.58,7.14,-22.6,-327.9,1619,1668,618,810,0.81,0,14.406,0,0,68.4,,,,,982.4,3229.2,210.64,3.11,190.01,79.13,28.68009,77.23348
16/04/18,8:54:36,26.58,7.14,-22.7,-328.1,1626,1674,615,813,0.82,0,14.407,0,0,67.5,,,,,1008,3222.8,220,3.2,189.77,79.47,28.6802,77.23344
16/04/18,8:54:46,26.57,7.14,-22.9,-328.3,1621,1670,617,811,0.81,0,14.409,0,0,66.1,,,,,1009.2,3281.6,215.64,3.2,191.93,79.31,28.68033,77.23342
16/04/18,8:54:56,26.56,7.15,-23.1,-328.4,1621,1670,617,811,0.81,0,14.408,0,0,67,,,,,973.2,3290.8,214.32,3.08,192.27,79.26,28.68046,77.2334
16/04/18,8:55:06,26.55,7.15,-23.4,-328.5,1625,1673,615,812,0.82,0,14.407,0,0,66.7,,,,,997.2,3118,209.24,3.16,185.92,79.08,28.68058,77.23336
16/04/18,8:55:16,26.56,7.16,-23.6,-328.7,1625,1673,615,813,0.82,0,14.408,0,0,65.4,,,,,1004,3344,219.36,3.18,194.22,79.45,28.6807,77.23333
16/04/18,8:55:26,26.54,7.16,-23.7,-328.7,1626,1674,615,813,0.82,0,14.408,0,0,67.8,,,,,972.4,3191.2,216.64,3.08,188.61,79.35,28.68081,77.23327
16/04/18,8:55:36,26.55,7.16,-23.7,-328.8,1624,1672,616,812,0.82,0,14.411,0,0,67.5,,,,,1014,3301.2,226.48,3.22,192.65,79.71,28.68091,77.2332
16/04/18,8:55:46,26.56,7.16,-23.6,-328.8,1625,1673,615,812,0.82,0,14.409,0,0,64.8,,,,,991.6,3210.8,211.96,3.14,189.33,79.17,28.68101,77.23315
16/04/18,8:55:56,26.56,7.16,-23.7,-328.9,1626,1674,615,813,0.82,0,14.408,0,0,65.5,,,,,927.6,2855.6,120.36,2.92,176.28,75.81,28.68114,77.23306
16/04/18,8:56:06,26.56,7.16,-23.8,-329,1625,1674,615,813,0.82,0,14.41,0,0,66.2,,,,,953.6,3274.4,203.88,3.01,191.67,78.88,28.68124,77.23304
16/04/18,8:56:16,26.57,7.16,-24,-329.1,1625,1674,615,813,0.82,0,14.41,0,0,66.2,,,,,960.4,3160.4,214.92,3.03,187.48,79.28,28.68135,77.23296
16/04/18,8:56:26,26.59,7.17,-24.1,-329.2,1625,1674,615,813,0.82,0,14.409,0,0,62.2,,,,,971.2,3324,225.6,3.07,193.49,79.68,28.68149,77.23286
