Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
27/06/17,11:58:07,29.62,8.2,-60.3,176.1,36160,39330,28,18080,22.71,12.7,14.681,114.9,7.74,10.3,94.6,108.7,,,,,,,,,16.44074,81.711
27/06/17,11:58:17,29.59,8.2,-59.9,175.8,36220,39390,28,18110,22.75,12.7,14.681,113.1,7.61,10.7,94.2,108.8,,,,,,,,,16.44076,81.71102
27/06/17,11:58:27,29.6,8.19,-59.6,175.2,36290,39460,28,18140,22.8,12.7,14.683,112.7,7.58,10.9,93.8,108.9,,,,,,,,,16.44077,81.71105
27/06/17,11:58:37,29.51,8.18,-58.6,175.1,36810,39970,27,18400,23.17,13,14.682,111.8,7.52,12,93.5,108.9,,,,,,,,,16.44079,81.71108
27/06/17,11:58:47,29.51,8.17,-58.1,174.4,36600,39740,27,18300,23.02,12.9,14.684,110.6,7.45,11.5,93.2,109,,,,,,,,,16.4408,81.71112
27/06/17,11:58:57,29.54,8.17,-58.3,173.5,36320,39460,28,18160,22.83,12.8,14.685,115.8,7.8,14.9,92.7,109.2,,,,,,,,,16.44081,81.71115
27/06/17,11:59:07,29.67,8.19,-59.2,172.4,36020,39220,28,18010,22.61,12.6,14.684,118.8,7.99,14.9,92.2,109.3,,,,,,,,,16.44081,81.71118
27/06/17,11:59:17,29.57,8.18,-58.8,172.1,36470,39640,27,18230,22.93,12.8,14.685,118.8,8,14.9,91.7,109.5,,,,,,,,,16.44083,81.7112
27/06/17,11:59:27,29.55,8.18,-58.6,171.5,36450,39600,27,18220,22.91,12.8,14.685,118.5,7.98,14.9,91.4,109.6,,,,,,,,,16.44083,81.71122
27/06/17,11:59:37,29.67,8.18,-59,170.4,36050,39250,28,18020,22.63,12.6,14.688,121,8.14,10,91,109.7,,,,,,,,,16.44082,81.71124
