Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
11/09/17,9:06:49,31.83,7.83,-55.1,-30.1,2857,3228,350,1429,1.46,0,14.705,104.8,7.59,69.1,,,0.89,-18.7,,,,,,,16.44092,81.7107
11/09/17,9:06:59,31.84,7.83,-55,-31,2856,3227,350,1428,1.46,0,14.706,105,7.6,70.6,,,0.66,-25.2,,,,,,,16.44092,81.7107
11/09/17,9:07:09,31.86,7.84,-55.5,-32.3,2811,3178,356,1406,1.44,0,14.707,105.4,7.63,71.7,,,0.87,-19.5,,,,,,,16.44092,81.7107
11/09/17,9:07:19,31.86,7.84,-55.8,-33.5,2763,3124,362,1382,1.41,0,14.706,105.5,7.64,70.7,,,0.7,-24,,,,,,,16.44092,81.7107
11/09/17,9:07:29,31.87,7.85,-56.1,-34.6,2685,3036,372,1343,1.37,0,14.707,105.9,7.67,71.3,,,0.63,-26.2,,,,,,,16.44092,81.7107
11/09/17,9:07:39,31.84,7.85,-56.1,-35.1,2683,3031,373,1342,1.37,0,14.71,105.8,7.66,71.9,,,0.67,-24.8,,,,,,,16.44092,81.7107
11/09/17,9:07:49,31.86,7.86,-56.6,-35.6,2474,2796,404,1237,1.26,0,14.706,105.8,7.67,70.9,,,0.7,-24.1,,,,,,,16.44092,81.7107
11/09/17,9:07:59,31.91,7.86,-56.6,-35.1,2489,2816,402,1245,1.27,0,14.706,106.3,7.69,70,,,0.68,-24.8,,,,,,,16.44092,81.7107
11/09/17,9:08:09,32.01,7.87,-57.3,-35.2,2399,2718,417,1200,1.22,0,14.704,107.4,7.76,70.5,12.7,199.5,0.66,-25.1,,,,,,,16.44092,81.7107
11/09/17,9:08:19,31.99,7.87,-57.3,-34.7,2499,2831,400,1250,1.27,0,14.706,107.7,7.78,71.8,13.1,198.7,0.62,-26.5,,,,,,,16.44092,81.7107
11/09/17,9:08:29,32,7.87,-57.2,-34.6,2516,2851,397,1258,1.28,0,14.706,108,7.8,70.3,13,198.9,0.62,-26.7,,,,,,,16.44092,81.7107
