Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
24/08/17,7:51:01,29.3,8.09,-58.1,33.4,222,240,4505,111,0.1,0,14.557,90.3,6.84,301,1.1,264.1,,,,,,,,,16.4426,81.7112
24/08/17,7:51:11,29.3,8.1,-58.8,32.6,221,239,4525,110,0.1,0,14.558,90.3,6.83,316,1.1,264.1,,,,,,,,,16.44278,81.71122
24/08/17,7:51:21,29.3,8.12,-59.8,33.4,219,237,4566,110,0.1,0,14.556,90.2,6.83,305,1.1,263.9,,,,,,,,,16.44303,81.71122
24/08/17,7:51:31,29.31,8.14,-60.7,33.5,223,242,4484,112,0.1,0,14.558,90.1,6.82,312,1.1,264,,,,,,,,,16.44327,81.71122
24/08/17,7:51:41,29.3,8.14,-60.8,34.3,224,242,4464,112,0.1,0,14.558,90,6.82,324,1.1,264.1,,,,,,,,,16.44351,81.71118
24/08/17,7:51:51,29.3,8.16,-61.6,34.2,223,241,4484,112,0.1,0,14.558,89.9,6.8,313,1.1,264.3,,,,,,,,,16.44373,81.71115
24/08/17,7:52:01,29.29,8.16,-61.9,34.9,221,239,4525,110,0.1,0,14.558,89.8,6.8,313,1.1,264.4,,,,,,,,,16.44393,81.71105
24/08/17,7:52:11,29.29,8.19,-63,35.3,220,238,4545,110,0.1,0,14.556,89.2,6.76,313,1.1,263.8,,,,,,,,,16.44408,81.71096
24/08/17,7:52:21,29.29,8.19,-63.4,35,220,238,4545,110,0.1,0,14.558,88.8,6.73,312,1.1,264.1,,,,,,,,,16.44418,81.71086
24/08/17,7:52:31,29.28,8.22,-64.6,34.5,221,240,4525,111,0.1,0,14.559,87.7,6.65,317,1.2,263.1,,,,,,,,,16.44428,81.7108
24/08/17,7:52:41,29.27,8.21,-64.2,35.4,226,245,4425,113,0.11,0,14.557,88,6.67,296,1.2,261.8,,,,,,,,,16.44442,81.7107
24/08/17,7:52:51,29.28,8.21,-64.2,35.4,223,241,4484,112,0.1,0,14.556,88.7,6.72,315,1.5,256.1,,,,,,,,,16.44458,81.71057
24/08/17,7:53:01,29.28,8.23,-65.2,35.3,222,240,4505,111,0.1,0,14.557,88.8,6.72,316,1.5,256.5,,,,,,,,,16.44472,81.71046
24/08/17,7:53:11,29.28,8.22,-64.9,35.3,222,240,4505,111,0.1,0,14.556,89.1,6.75,305,1.7,253,,,,,,,,,16.44485,81.71035
24/08/17,7:53:21,29.24,8.24,-65.5,35,224,242,4464,112,0.1,0,14.556,89.3,6.77,305,1.6,254.6,,,,,,,,,16.44502,81.71018
24/08/17,7:53:31,29.23,8.25,-65.9,35.2,222,240,4505,111,0.1,0,14.557,89.2,6.76,313,1.9,250.8,,,,,,,,,16.44512,81.71009
24/08/17,7:53:41,29.22,8.25,-66,35.4,223,241,4484,112,0.1,0,14.559,89.2,6.76,318,1.8,252.1,,,,,,,,,16.44512,81.71009
24/08/17,7:53:51,29.23,8.25,-66.1,35.8,219,236,4566,109,0.1,0,14.558,89.4,6.77,316,1.8,252.6,,,,,,,,,16.44547,81.70961
24/08/17,7:54:01,29.23,8.26,-66.7,36.4,214,232,4673,107,9.98E-02,0,14.56,89.5,6.79,320,1.7,252.8,,,,,,,,,16.44559,81.70942
24/08/17,7:54:11,29.23,8.26,-66.7,37.1,212,229,4717,106,9.85E-02,0,14.558,89.8,6.81,307,1.7,253.1,,,,,,,,,16.44566,81.7092
24/08/17,7:54:21,29.22,8.27,-67.2,37.5,212,229,4717,106,9.88E-02,0,14.556,89.4,6.78,326,1.7,253.1,,,,,,,,,16.44571,81.709
24/08/17,7:54:31,29.22,8.28,-67.6,37.3,221,239,4525,111,0.1,0,14.558,88.3,6.69,368,1.7,253.1,,,,,,,,,16.44576,81.70881
24/08/17,7:54:41,29.23,8.28,-67.5,37.2,220,237,4545,110,0.1,0,14.557,88,6.67,347,1.8,252.4,,,,,,,,,16.44585,81.70861
24/08/17,7:54:51,29.22,8.26,-66.6,38,243,263,4115,122,0.11,0,14.557,87.5,6.63,349,1.7,253,,,,,,,,,16.44594,81.70838
24/08/17,7:55:01,29.26,8.22,-64.5,38.9,356,385,2809,178,0.17,0,14.556,85.6,6.48,336,1.7,252.9,,,,,,,,,16.44602,81.70819
24/08/17,7:55:11,29.37,8.12,-59.9,39,600,649,1667,300,0.29,0,14.558,75.4,5.7,284,1.7,253,,,,,,,,,16.44609,81.70795
24/08/17,7:55:21,29.38,8.12,-59.7,37.1,486,527,2058,243,0.23,0,14.558,69.2,5.23,295,1.7,252.9,,,,,,,,,16.44616,81.70771
24/08/17,7:55:31,29.41,8.08,-57.7,36,581,630,1721,291,0.28,0,14.557,64.6,4.88,287,1.7,252.9,,,,,,,,,16.44622,81.70751
24/08/17,7:55:41,29.52,7.99,-53.1,37,840,912,1190,420,0.41,0,14.557,60.1,4.53,147,1.7,253.2,,,,,,,,,16.44628,81.70725
24/08/17,7:55:51,29.71,7.88,-47.8,15.5,898,978,1114,449,0.44,0,14.557,21.6,1.62,119,1.7,253.4,,,,,,,,,16.44634,81.70705
24/08/17,7:56:01,29.72,7.83,-45.5,-8.2,901,982,1110,450,0.44,0,14.558,14.9,1.11,113,1.7,253.4,,,,,,,,,16.4464,81.70682
24/08/17,7:56:11,29.73,7.81,-44.3,-21.7,901,982,1110,450,0.44,0,14.558,11.6,0.87,110,1.7,253.4,,,,,,,,,16.44648,81.70662
24/08/17,7:56:21,29.73,7.79,-43.4,-32,915,998,1093,458,0.45,0,14.558,9.7,0.73,110,1.7,253.4,,,,,,,,,16.44656,81.70643
24/08/17,7:56:31,29.72,7.78,-42.9,-41.4,915,997,1093,458,0.45,0,14.56,8.9,0.67,111,1.7,253.3,,,,,,,,,16.44661,81.70629
24/08/17,7:56:41,29.71,7.78,-42.9,-46.2,917,999,1091,458,0.45,0,14.56,8.7,0.65,130,1.7,253.3,,,,,,,,,16.44666,81.70616
24/08/17,7:56:51,29.7,7.78,-42.8,-50.9,930,1013,1075,465,0.45,0,14.56,8.3,0.62,213,1.7,253.3,,,,,,,,,16.4467,81.70607
24/08/17,7:57:01,29.71,7.76,-42,-76.2,914,996,1094,457,0.44,0,14.561,7.7,0.58,195,1.7,253.2,,,,,,,,,16.44672,81.70596
24/08/17,7:57:11,29.71,7.77,-42.5,-75.2,905,986,1105,452,0.44,0,14.561,8,0.6,121,1.7,253.1,,,,,,,,,16.44674,81.70586
24/08/17,7:57:21,29.72,7.77,-42.6,-75.5,912,994,1096,456,0.44,0,14.562,7.9,0.59,136,1.7,252.9,,,,,,,,,16.44676,81.70578
24/08/17,7:57:31,29.73,7.77,-42.7,-77.8,914,997,1094,457,0.44,0,14.561,7.5,0.56,148,1.7,253,,,,,,,,,16.44678,81.70573
24/08/17,7:57:41,29.73,7.77,-42.6,-80.8,916,999,1092,458,0.45,0,14.562,7.7,0.58,149,1.7,253,,,,,,,,,16.44693,81.70548
24/08/17,7:57:51,29.74,7.79,-43.3,-84.8,912,994,1096,456,0.44,0,14.562,7.4,0.55,139,1.7,252.8,,,,,,,,,16.447,81.70538
24/08/17,7:58:01,29.75,7.8,-43.8,-84.2,902,983,1109,451,0.44,0,14.562,7.8,0.58,117,1.7,252.7,,,,,,,,,16.44705,81.70525
24/08/17,7:58:11,29.75,7.79,-43.7,-82.2,898,979,1114,449,0.44,0,14.561,8.4,0.63,106,1.8,252.4,,,,,,,,,16.44712,81.70512
24/08/17,7:58:21,29.75,7.81,-44.7,-80,895,975,1117,447,0.43,0,14.562,8.9,0.67,90.5,1.8,252.2,,,,,,,,,16.44719,81.70497
24/08/17,7:58:31,29.74,7.82,-45.2,-77.7,892,973,1121,446,0.43,0,14.56,9.2,0.69,85.2,1.8,252,,,,,,,,,16.44722,81.70488
24/08/17,7:58:41,29.74,7.83,-45.7,-74.1,888,968,1126,444,0.43,0,14.559,10.1,0.75,66.1,1.8,252.1,,,,,,,,,16.44724,81.70477
24/08/17,7:58:51,29.75,7.84,-46.2,-70.6,887,967,1127,443,0.43,0,14.56,10.5,0.79,51.7,1.8,251.8,,,,,,,,,16.44726,81.70468
24/08/17,7:59:01,29.74,7.85,-46.3,-66.5,887,967,1127,443,0.43,0,14.56,11,0.82,49.6,1.8,251.6,,,,,,,,,16.44728,81.70461
24/08/17,7:59:11,29.74,7.85,-46.5,-63.8,888,968,1126,444,0.43,0,14.56,11.4,0.85,50,1.8,251.5,,,,,,,,,16.4473,81.70459
24/08/17,7:59:21,29.74,7.86,-46.9,-61.9,890,971,1124,445,0.43,0,14.558,11.5,0.86,48.2,1.8,251.4,,,,,,,,,16.4473,81.70458
24/08/17,7:59:31,29.74,7.86,-46.9,-59.4,892,972,1121,446,0.43,0,14.558,11.5,0.86,43.1,1.8,251.4,,,,,,,,,16.44731,81.70458
24/08/17,7:59:41,29.73,7.87,-47.3,-57.4,894,974,1119,447,0.43,0,14.558,11.5,0.87,39,1.8,251.2,,,,,,,,,16.4473,81.70459
24/08/17,7:59:51,29.74,7.87,-47.4,-55.4,893,973,1120,446,0.43,0,14.559,11.5,0.86,48.6,1.9,251,,,,,,,,,16.44728,81.70465
24/08/17,8:00:01,29.75,7.87,-47.3,-54.4,894,974,1119,447,0.43,0,14.561,10.9,0.82,68.7,1.9,250.7,,,,,,,,,16.44725,81.70468
