Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
27/09/17,14:39:23,30.83,7.93,-61.1,40.8,651,723,1536,326,0.31,0,14.567,105.4,7.77,109,3.6,221.2,0.17,-73.9,,,,,,,16.43955,81.70907
27/09/17,14:39:33,30.86,7.91,-60.3,40.9,534,594,1873,267,0.25,0,14.568,105.5,7.78,134,3.7,220.6,0.15,-76.7,,,,,,,16.43953,81.70918
27/09/17,14:39:43,30.84,7.9,-59.4,44.9,657,730,1522,329,0.32,0,14.568,104.9,7.73,107,3.4,222.6,0.13,-79.6,,,,,,,16.4395,81.70925
27/09/17,14:39:53,30.87,7.9,-59.4,44.5,526,584,1901,263,0.25,0,14.569,104.7,7.72,108,3.3,223.2,0.12,-81.6,,,,,,,16.43944,81.70931
27/09/17,14:40:03,30.81,7.88,-58.5,47.6,617,685,1621,308,0.3,0,14.568,105.4,7.78,123,3.2,223.5,0.11,-83.2,,,,,,,16.4394,81.7094
27/09/17,14:40:13,30.86,7.89,-58.6,46.6,523,581,1912,262,0.25,0,14.568,105.8,7.8,110,3.1,224.3,0.1,-84.8,,,,,,,16.43938,81.7095
27/09/17,14:40:23,30.88,7.9,-59.5,46.7,522,580,1916,261,0.25,0,14.568,105.6,7.78,110,3.2,223.9,0.1,-85.6,,,,,,,16.43936,81.70956
27/09/17,14:40:33,30.88,7.9,-59.4,47.4,526,584,1901,263,0.25,0,14.568,107.4,7.92,110,3.1,224.4,0.1,-85.9,,,,,,,16.43934,81.70956
27/09/17,14:40:43,30.89,7.89,-58.9,48.2,524,583,1908,262,0.25,0,14.569,105.7,7.79,109,3,225.1,0.1,-86,,,,,,,16.43931,81.7095
27/09/17,14:40:53,30.92,7.87,-57.8,49.5,515,573,1942,258,0.24,0,14.569,106,7.81,119,3.1,224.4,0.09,-86.4,,,,,,,16.43936,81.70949
27/09/17,14:41:03,30.9,7.87,-57.6,50.3,522,581,1916,261,0.25,0,14.568,106.7,7.86,110,3.1,224.7,0.09,-86.8,,,,,,,16.43945,81.70956
27/09/17,14:41:13,30.89,7.86,-57.4,50.9,532,592,1880,266,0.25,0,14.569,106.7,7.86,113,3,225.5,0.09,-86.5,,,,,,,16.43953,81.70965
27/09/17,14:41:23,31.04,7.87,-57.6,51,522,583,1916,261,0.25,0,14.568,107.4,7.89,115,3,225.4,0.09,-86.9,,,,,,,16.43953,81.70965
27/09/17,14:41:33,30.94,7.87,-57.7,51.4,532,592,1880,266,0.25,0,14.567,107.5,7.91,117,3,225.3,0.09,-86.9,,,,,,,16.43967,81.70975
27/09/17,14:41:43,30.96,7.87,-57.7,51.4,508,566,1969,254,0.24,0,14.567,107.4,7.9,121,3,225.3,0.09,-87.6,,,,,,,16.43987,81.70986
27/09/17,14:41:53,30.91,7.87,-57.7,52.4,503,559,1988,251,0.24,0,14.568,107.5,7.92,110,3.1,224.5,0.09,-87.6,,,,,,,16.43999,81.70991
27/09/17,14:42:03,30.88,7.86,-57.2,52.5,514,572,1946,257,0.24,0,14.568,107.2,7.9,109,3,225.6,0.09,-87.9,,,,,,,16.44012,81.70994
27/09/17,14:42:13,30.87,7.86,-57.3,52.7,519,577,1927,260,0.25,0,14.567,107.2,7.9,107,3,225.3,0.09,-87.1,,,,,,,16.44024,81.70996
27/09/17,14:42:23,30.87,7.87,-57.7,52.2,510,567,1961,255,0.24,0,14.568,106.6,7.85,108,3,225.1,0.09,-86.9,,,,,,,16.44038,81.70997
27/09/17,14:42:33,30.88,7.86,-57.5,52.3,502,558,1992,251,0.24,0,14.567,106.9,7.88,110,3.5,221.5,0.09,-86.5,,,,,,,16.4405,81.71
27/09/17,14:42:43,30.87,7.86,-56.9,53.7,586,651,1706,293,0.28,0,14.567,106.7,7.86,108,3.4,222.1,0.1,-86.2,,,,,,,16.44064,81.71003
27/09/17,14:42:53,30.83,7.85,-56.8,53.1,530,589,1887,265,0.25,0,14.568,106.7,7.87,109,3.2,223.6,0.09,-87,,,,,,,16.44078,81.71003
27/09/17,14:43:03,30.81,7.85,-56.8,53,491,545,2037,245,0.23,0,14.567,106.9,7.88,110,3.4,222.2,0.09,-87.1,,,,,,,16.44092,81.71004
27/09/17,14:43:13,30.83,7.86,-56.9,53.4,518,575,1931,259,0.25,0,14.568,106.8,7.88,109,2.9,225.6,0.09,-87.5,,,,,,,16.44104,81.71007
