Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
27/09/17,8:03:48,30.56,7.84,-55.8,74,1953,2159,512,976,0.98,0,14.603,86.6,6.41,108,,,0.32,-60.9,,,,,,,16.43942,81.70952
27/09/17,8:03:58,30.56,7.84,-55.9,73.3,1965,2172,509,982,0.99,0,14.601,86.3,6.39,107,,,0.32,-61,,,,,,,16.43941,81.70956
27/09/17,8:04:08,30.57,7.85,-56.4,72,1945,2151,514,972,0.98,0,14.601,85.9,6.36,108,,,0.32,-60.8,,,,,,,16.4394,81.70961
27/09/17,8:04:18,30.57,7.84,-56.1,72.1,1950,2156,513,975,0.98,0,14.601,86.3,6.39,106,,,0.32,-60.9,,,,,,,16.4394,81.70965
27/09/17,8:04:28,30.58,7.84,-56.1,71.6,1931,2136,518,966,0.97,0,14.6,87.6,6.48,105,,,0.31,-61.1,,,,,,,16.4395,81.70973
27/09/17,8:04:38,30.57,7.85,-56.5,70.8,1868,2065,535,934,0.94,0,14.602,87.9,6.51,109,,,0.31,-61.5,,,,,,,16.43962,81.70981
27/09/17,8:04:48,30.57,7.85,-56.5,70.6,1902,2103,526,951,0.96,0,14.601,88.1,6.52,109,,,0.31,-61.6,,,,,,,16.43977,81.70988
27/09/17,8:04:58,30.57,7.85,-56.6,70.5,1917,2120,522,959,0.96,0,14.604,88.4,6.54,109,,,0.3,-61.8,,,,,,,16.43989,81.70994
27/09/17,8:05:08,30.57,7.85,-56.7,69.9,1868,2066,535,934,0.94,0,14.605,88.5,6.55,110,,,0.3,-62,,,,,,,16.44007,81.71
27/09/17,8:05:18,30.57,7.85,-56.9,70,1870,2068,535,935,0.94,0,14.604,88.6,6.56,107,,,0.3,-62,,,,,,,16.44022,81.71004
27/09/17,8:05:28,30.56,7.85,-56.5,70.8,1947,2153,514,974,0.98,0,14.604,88.5,6.55,108,,,0.3,-61.9,,,,,,,16.44036,81.71007
27/09/17,8:05:38,30.55,7.85,-56.5,71,1955,2161,512,977,0.98,0,14.604,88.2,6.53,110,,,0.31,-61.8,,,,,,,16.44053,81.71011
27/09/17,8:05:48,30.56,7.85,-56.5,70.9,1950,2155,513,975,0.98,0,14.604,88.2,6.53,109,,,0.3,-61.8,,,,,,,16.44064,81.71014
27/09/17,8:05:58,30.56,7.85,-56.5,71.2,1953,2159,512,977,0.98,0,14.604,88.5,6.55,112,,,0.3,-61.8,,,,,,,16.44082,81.71018
27/09/17,8:06:08,30.55,7.85,-56.6,71.2,1917,2119,522,958,0.96,0,14.604,88.3,6.54,109,,,0.3,-62,,,,,,,16.44082,81.71018
27/09/17,8:06:18,30.56,7.85,-56.6,71.4,1908,2109,524,954,0.96,0,14.605,88.5,6.55,111,,,0.3,-62,,,,,,,16.44082,81.71018
27/09/17,8:06:28,30.58,7.85,-56.8,71.2,1903,2105,525,951,0.96,0,14.603,88.8,6.57,112,,,0.3,-62.2,,,,,,,16.44133,81.71027
27/09/17,8:06:38,30.58,7.86,-57.2,71,1859,2057,538,930,0.93,0,14.604,88.9,6.58,113,,,0.3,-62.4,,,,,,,16.44151,81.71028
27/09/17,8:06:48,30.58,7.86,-57.2,71.1,1850,2047,541,925,0.93,0,14.604,88.9,6.58,111,,,0.29,-62.6,,,,,,,16.44167,81.71034
27/09/17,8:06:58,30.58,7.86,-57.2,71.1,1832,2026,546,916,0.92,0,14.603,89,6.58,110,,,0.29,-62.8,,,,,,,16.44184,81.71038
27/09/17,8:07:08,30.58,7.86,-57.4,71.5,1827,2021,547,914,0.92,0,14.602,89.1,6.6,106,,,0.29,-62.9,,,,,,,16.44201,81.71043
27/09/17,8:07:18,30.58,7.86,-57.4,71.7,1836,2031,545,918,0.92,0,14.603,89.4,6.61,105,,,0.29,-62.9,,,,,,,16.44218,81.71046
27/09/17,8:07:28,30.58,7.87,-57.5,72.1,1841,2036,543,920,0.92,0,14.602,89.4,6.61,108,,,0.29,-63,,,,,,,16.44236,81.71051
27/09/17,8:07:38,30.58,7.87,-57.7,71.9,1820,2013,549,910,0.91,0,14.604,89.3,6.61,110,,,0.29,-63,,,,,,,16.44254,81.71057
27/09/17,8:07:48,30.58,7.87,-57.8,72.1,1790,1980,559,895,0.9,0,14.604,89.4,6.61,110,,,0.27,-63.3,,,,,,,16.44272,81.71066
27/09/17,8:07:58,30.59,7.87,-57.7,72.2,1766,1954,566,883,0.88,0,14.606,89.6,6.63,109,,,0.27,-63.5,,,,,,,16.44288,81.71076
27/09/17,8:08:08,30.58,7.87,-57.6,72.6,1772,1960,564,886,0.89,0,14.605,89.5,6.63,108,,,0.27,-63.6,,,,,,,16.44303,81.7108
27/09/17,8:08:18,30.58,7.87,-57.8,72.6,1750,1936,571,875,0.88,0,14.603,89.6,6.63,108,,,0.27,-63.8,,,,,,,16.44322,81.71091
27/09/17,8:08:28,30.57,7.87,-57.6,73.1,1784,1973,561,892,0.89,0,14.603,89.7,6.64,110,,,0.27,-63.6,,,,,,,16.44337,81.71098
27/09/17,8:08:38,30.58,7.87,-57.6,73.3,1761,1947,568,880,0.88,0,14.605,89.7,6.64,109,,,0.27,-64,,,,,,,16.44354,81.71108
27/09/17,8:08:48,30.6,7.87,-57.8,73.3,1685,1865,593,843,0.84,0,14.603,90.1,6.67,111,,,0.27,-64.6,,,,,,,16.44368,81.71112
27/09/17,8:08:58,30.57,7.87,-57.6,74.1,1792,1981,558,896,0.9,0,14.603,90,6.66,104,,,0.23,-68.3,,,,,,,16.44387,81.71109
27/09/17,8:09:08,28.87,7.7,-48.1,76.9,1535,1648,651,768,0.77,0,14.603,55.3,4.22,41,,,0.22,-68.8,,,,,,,16.44403,81.71104
27/09/17,8:09:18,29.08,7.56,-40.1,78.7,1609,1733,622,804,0.8,0,14.601,50.3,3.82,45,,,0.23,-68.3,,,,,,,16.44418,81.71096
27/09/17,8:09:28,28.98,7.49,-35.9,79.2,1673,1800,598,837,0.84,0,14.601,45.8,3.48,23.3,,,0.25,-66.3,,,,,,,16.4443,81.71085
27/09/17,8:09:38,28.39,7.41,-31.3,80,1647,1753,607,824,0.82,0,14.603,27.2,2.09,17,,,0.27,-64.3,,,,,,,16.44444,81.7107
27/09/17,8:09:48,28.19,7.34,-27.3,79.2,1515,1607,660,757,0.76,0,14.604,16.4,1.26,13.8,,,0.31,-62,,,,,,,16.44456,81.71062
27/09/17,8:09:58,28.18,7.28,-23.8,78.8,1426,1512,701,713,0.71,0,14.604,11.6,0.89,13.1,,,0.34,-60.2,,,,,,,16.44483,81.71044
27/09/17,8:10:08,28.17,7.23,-21,78.3,1443,1530,693,722,0.72,0,14.604,9.3,0.72,13.3,,,0.37,-58.3,,,,,,,16.44502,81.71027
27/09/17,8:10:18,28.17,7.19,-19.1,77.6,1423,1509,703,711,0.71,0,14.604,7.6,0.58,13,,,0.39,-56.9,,,,,,,16.44518,81.71009
27/09/17,8:10:28,28.16,7.17,-17.8,77,1419,1504,705,709,0.71,0,14.604,6.1,0.47,13.4,,,0.42,-55.7,,,,,,,16.4453,81.70992
27/09/17,8:10:38,28.16,7.15,-16.5,76.4,1410,1495,709,705,0.7,0,14.604,5.3,0.41,13.1,,,0.44,-54.7,,,,,,,16.4454,81.70975
27/09/17,8:10:48,28.16,7.13,-15.9,75.6,1416,1501,706,708,0.7,0,14.603,4.4,0.34,12.8,,,0.44,-54.1,,,,,,,16.4455,81.70956
27/09/17,8:10:58,28.15,7.11,-14.7,74.8,1337,1417,748,668,0.66,0,14.606,4.3,0.33,12.1,,,0.44,-53.9,,,,,,,16.4456,81.70938
27/09/17,8:11:08,28.14,7.1,-14.1,74.4,1314,1392,761,657,0.65,0,14.605,4.6,0.36,11.4,,,0.44,-53.9,,,,,,,16.44568,81.7092
27/09/17,8:11:18,28.14,7.09,-13.4,73.9,1330,1409,752,665,0.66,0,14.607,4,0.31,11.8,,,0.44,-53.9,,,,,,,16.44572,81.70898
27/09/17,8:11:28,28.12,7.08,-12.7,72.9,1230,1303,813,615,0.61,0,14.605,4.3,0.33,11.1,,,0.47,-53.2,,,,,,,16.44576,81.70877
27/09/17,8:11:38,28.11,7.06,-11.9,73.5,1327,1405,754,663,0.66,0,14.604,4.2,0.33,12.3,,,0.47,-53,,,,,,,16.44581,81.70858
27/09/17,8:11:48,28.13,7.06,-11.5,73.6,1356,1436,737,678,0.67,0,14.605,3.8,0.29,11.2,,,0.49,-52.3,,,,,,,16.44587,81.7084
27/09/17,8:11:58,28.14,7.04,-10.7,73.8,1387,1469,721,693,0.69,0,14.605,3.7,0.28,12.4,,,0.47,-52.9,,,,,,,16.44594,81.7082
27/09/17,8:12:08,28.08,7.06,-11.7,71.2,1154,1222,867,577,0.57,0,14.607,5.3,0.41,10.7,,,0.47,-53,,,,,,,16.44604,81.70798
27/09/17,8:12:18,28.24,7.04,-10.4,71.7,1170,1242,855,585,0.58,0,14.606,6.7,0.52,18.7,,,0.49,-52.1,,,,,,,16.44612,81.70781
27/09/17,8:12:28,28.22,7.03,-10.1,71.7,1192,1265,839,596,0.59,0,14.606,6.7,0.52,20.4,,,0.47,-53.3,,,,,,,16.44621,81.7076
27/09/17,8:12:38,28.06,7.05,-11.1,70.7,1220,1291,820,610,0.6,0,14.605,6.3,0.49,10.4,,,0.44,-54.6,,,,,,,16.44628,81.70742
27/09/17,8:12:48,28.05,7.04,-10.7,70.4,1200,1270,833,600,0.59,0,14.604,6.1,0.47,10,,,0.42,-55.8,,,,,,,16.44633,81.70722
27/09/17,8:12:58,28.03,7.04,-10.5,69.9,1145,1211,873,573,0.56,0,14.604,6.2,0.48,9.5,,,0.39,-57.1,,,,,,,16.44639,81.70702
27/09/17,8:13:08,27.95,7.03,-10.1,69.2,1039,1097,962,519,0.51,0,14.605,6.3,0.49,9.3,,,0.38,-58,,,,,,,16.44644,81.70685
27/09/17,8:13:18,27.96,7.01,-9.1,69.9,1053,1112,950,526,0.52,0,14.605,6.5,0.5,9.3,,,0.37,-58.4,,,,,,,16.44649,81.70671
27/09/17,8:13:28,27.97,7.01,-8.8,70.3,1072,1133,933,536,0.53,0,14.606,7,0.54,10,,,0.36,-58.7,,,,,,,16.44649,81.70671
27/09/17,8:13:38,27.96,7.01,-8.8,69.8,1021,1078,979,510,0.5,0,14.605,6.7,0.52,9.5,,,0.36,-59,,,,,,,16.44649,81.70671
27/09/17,8:13:48,27.94,7,-8,70.5,1070,1130,935,535,0.53,0,14.604,6.6,0.51,10.8,,,0.36,-58.8,,,,,,,16.44665,81.706
27/09/17,8:13:58,28.02,7,-8,70.3,1082,1145,924,541,0.53,0,14.604,7.6,0.59,9.5,,,0.35,-59.6,,,,,,,16.44671,81.70581
27/09/17,8:14:08,27.88,7.02,-9.2,67.7,854,901,1171,427,0.42,0,14.604,7.6,0.59,8.4,,,0.33,-60.6,,,,,,,16.44676,81.70566
27/09/17,8:14:18,27.85,7,-8.3,68.4,831,876,1203,415,0.4,0,14.602,7.5,0.58,8.7,,,0.32,-61.1,,,,,,,16.44684,81.70555
27/09/17,8:14:28,27.84,6.99,-7.6,68.7,837,882,1195,419,0.41,0,14.602,7.3,0.57,8.4,,,0.32,-61.2,,,,,,,16.44694,81.70539
27/09/17,8:14:38,27.84,6.98,-7.1,69,825,869,1212,412,0.4,0,14.603,7.4,0.58,8.6,,,0.32,-61.3,,,,,,,16.44703,81.70524
27/09/17,8:14:48,27.83,6.98,-6.9,68.9,820,864,1220,410,0.4,0,14.604,7.3,0.57,8.5,,,0.32,-61.5,,,,,,,16.4471,81.7051
27/09/17,8:14:58,27.82,6.98,-7.1,68.5,804,847,1244,402,0.39,0,14.604,7.2,0.56,8.8,,,0.32,-61.6,,,,,,,16.44716,81.70495
27/09/17,8:15:08,27.82,6.99,-7.6,67.9,801,844,1248,401,0.39,0,14.605,7.2,0.56,8.9,,,0.32,-61.7,,,,,,,16.44719,81.70485
27/09/17,8:15:18,27.81,6.97,-6.7,68.7,812,856,1232,406,0.39,0,14.605,6.9,0.54,8.9,,,0.32,-61.6,,,,,,,16.44722,81.70482
27/09/17,8:15:28,27.82,6.98,-7,68.5,825,870,1212,413,0.4,0,14.606,7.3,0.57,8.4,,,0.31,-61.9,,,,,,,16.44722,81.70482
27/09/17,8:15:38,27.83,6.97,-6.8,68.2,836,881,1196,418,0.41,0,14.607,7.5,0.58,9.4,,,0.31,-61.9,,,,,,,16.44722,81.7048
27/09/17,8:15:48,27.83,6.97,-6.7,67.9,833,878,1200,417,0.41,0,14.606,7.4,0.58,8.9,,,0.31,-62,,,,,,,16.44722,81.70482
27/09/17,8:15:58,27.82,6.98,-7.1,67.4,821,866,1218,411,0.4,0,14.608,7.3,0.57,8.8,,,0.32,-61.5,,,,,,,16.44723,81.7048
27/09/17,8:16:08,27.82,6.97,-6.6,67.2,828,872,1208,414,0.4,0,14.607,7,0.55,8.9,,,0.32,-61.6,,,,,,,16.44723,81.70478
27/09/17,8:16:18,27.82,6.98,-7.2,66.3,824,868,1214,412,0.4,0,14.607,6.7,0.52,8.6,,,0.32,-61.6,,,,,,,16.44724,81.70478
