Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
21/12/17,16:16:05,26.41,7.8,-48.6,118.3,26520,27230,38,13260,16.2,8.8,14.718,71.7,5.29,10.8,,,,,,,,,,,16.43944,81.71005
21/12/17,16:16:25,26.28,7.79,-48.1,117.3,26080,26720,38,13040,15.91,8.6,14.718,69.3,5.14,10.5,,,,,,,,,,,16.43975,81.71
21/12/17,16:16:45,26.42,7.77,-47.2,117.8,27230,27970,37,13610,16.68,9.2,14.719,73.5,5.41,10.5,,,,,,,,,,,16.44011,81.70981
21/12/17,16:17:05,26.46,7.8,-48.5,117.3,27810,28580,36,13900,17.06,9.4,14.718,74.7,5.49,9.9,,,,,,,,,,,16.44048,81.70968
21/12/17,16:17:25,26.51,7.81,-49.5,116.8,28340,29150,35,14170,17.42,9.7,14.718,75.4,5.52,11.4,,,,,,,,,,,16.44072,81.70986
21/12/17,16:17:45,26.36,7.83,-50.4,114.2,26100,26770,38,13050,15.92,8.6,14.718,74,5.48,12.8,,,,,,,,,,,16.44063,81.71024
21/12/17,16:18:05,26.04,7.81,-49,110.4,23290,23740,43,11640,14.05,7.3,14.719,67,5.03,15.4,,,,,,,,,,,16.44048,81.71066
21/12/17,16:18:25,26.5,7.79,-48.2,114.3,28230,29040,35,14110,17.35,9.6,14.718,75.3,5.52,9.2,,,,,,,,,,,16.44039,81.71102
21/12/17,16:18:45,26.5,7.82,-50,112.9,28180,28990,35,14090,17.32,9.6,14.717,75.9,5.56,8.1,,,,,,,,,,,16.44046,81.71133
21/12/17,16:19:05,26.49,7.83,-50.5,111.8,28230,29040,35,14110,17.35,9.6,14.717,75.8,5.55,9.2,,,,,,,,,,,16.44068,81.71124
21/12/17,16:19:25,26.46,7.84,-50.8,110.8,28380,29170,35,14190,17.45,9.7,14.719,76.2,5.58,10.9,,,,,,,,,,,16.44078,81.71083
21/12/17,16:19:45,26.06,7.79,-48.3,106.9,23940,24420,42,11970,14.48,7.6,14.72,65.8,4.93,13.8,,,,,,,,,,,16.44089,81.71042
21/12/17,16:20:05,26.44,7.74,-45.6,109.3,27900,28670,36,13950,17.13,9.5,14.718,71.4,5.24,9.6,,,,,,,,,,,16.44108,81.71004
21/12/17,16:20:25,26.48,7.79,-48.3,107.3,27810,28590,36,13900,17.06,9.4,14.72,73.2,5.37,13.5,,,,,,,,,,,16.4414,81.71014
21/12/17,16:20:45,26.05,7.78,-47.7,101.9,22930,23390,44,11460,13.82,7.1,14.718,61.5,4.63,15.6,,,,,,,,,,,16.44144,81.71055
21/12/17,16:21:05,26.26,7.59,-37.2,108.2,28490,29170,35,14240,17.52,9.8,14.717,64.7,4.75,15.3,,,,,,,,,,,16.44132,81.71096
21/12/17,16:21:25,26.46,7.76,-46.6,104.5,28280,29070,35,14140,17.38,9.7,14.718,74.3,5.45,10.2,,,,,,,,,,,16.44117,81.71131
21/12/17,16:21:45,26.48,7.81,-49.5,102.5,28090,28880,36,14040,17.25,9.6,14.72,75.2,5.51,7.5,,,,,,,,,,,16.44117,81.71131
21/12/17,16:22:05,26.48,7.83,-50.2,101,28150,28950,36,14070,17.29,9.6,14.721,75.5,5.53,8,,,,,,,,,,,16.44117,81.71131
21/12/17,16:22:25,26.46,7.83,-50.6,99.6,28290,29080,35,14140,17.39,9.7,14.719,76,5.57,9.9,,,,,,,,,,,16.44163,81.71108
21/12/17,16:22:45,25.85,7.75,-46,93.8,21340,21680,47,10670,12.78,6.4,14.72,55.6,4.22,9.9,,,,,,,,,,,16.44183,81.7107
21/12/17,16:23:05,25.56,7.68,-42.2,90.4,18220,18410,55,9111,10.76,5,14.719,39,3.01,12.4,,,,,,,,,,,16.44206,81.71038
21/12/17,16:23:25,25.87,7.54,-34.7,94.5,25130,25540,40,12560,15.28,8.3,14.715,40,2.99,10,,,,,,,,,,,16.44224,81.71035
21/12/17,16:23:45,25.7,7.57,-36.1,88.7,18670,18910,54,9335,11.05,5.1,14.714,38.2,2.93,10.3,,,,,,,,,,,16.44224,81.71066
21/12/17,16:24:05,26.06,7.52,-33.4,91.4,23830,24300,42,11910,14.41,7.6,14.714,54,4.05,13.2,,,,,,,,,,,16.44216,81.71086
21/12/17,16:24:25,26.03,7.61,-38.3,87.1,21180,21600,47,10590,12.68,6.3,14.717,57.9,4.38,16.7,,,,,,,,,,,16.44213,81.71096
21/12/17,16:24:45,26.02,7.61,-38.2,86.6,21090,21500,47,10540,12.62,6.2,14.717,54.7,4.15,16.7,,,,,,,,,,,16.44209,81.71098
21/12/17,16:25:05,26.13,7.59,-37.5,87.1,22840,23330,44,11420,13.76,7.1,14.713,55.5,4.17,16.2,,,,,,,,,,,16.44206,81.71098
21/12/17,16:25:25,26.17,7.62,-38.9,85.8,22930,23440,44,11460,13.82,7.1,14.712,58.8,4.41,15.7,,,,,,,,,,,16.44201,81.71093
21/12/17,16:25:45,26.2,7.65,-40.3,83.9,21110,21590,47,10550,12.63,6.2,14.715,58.6,4.43,16.8,,,,,,,,,,,16.44197,81.7109
21/12/17,16:26:05,26.31,7.66,-41.2,84,25080,25710,40,12540,15.24,8.1,14.715,65.3,4.85,14.4,,,,,,,,,,,16.44197,81.71086
