Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
27/06/17,6:29:56,29.23,8.36,-69.8,154.5,25060,27070,40,12530,15.17,7.2,14.611,89.7,6.29,9.9,,,57.7,121.7,,,,,,,16.43712,81.70952
27/06/17,6:30:06,29.23,8.36,-69.7,154.4,25100,27120,40,12550,15.2,7.2,14.612,86.2,6.04,8.9,,,57.7,121.7,,,,,,,16.4371,81.70952
27/06/17,6:30:16,29.21,8.35,-69.2,154.4,24690,26670,41,12340,14.93,7,14.609,96,6.74,10,,,58.1,121.5,,,,,,,16.43708,81.70949
27/06/17,6:30:26,29.05,8.32,-67.1,154.8,23480,25280,43,11740,14.13,6.5,14.612,97.6,6.9,10.5,,,58.8,121.2,,,,,,,16.43706,81.70948
27/06/17,6:30:36,29.11,8.29,-65.4,154.5,23900,25770,42,11950,14.41,6.6,14.61,100,7.05,10.3,,,59.4,120.9,,,,,,,16.4371,81.70946
27/06/17,6:30:46,29.06,8.28,-65,154.4,23630,25450,42,11810,14.23,6.5,14.608,100.2,7.07,10.1,,,59.9,120.8,,,,,,,16.43723,81.70946
27/06/17,6:30:56,29.08,8.27,-64.3,154.2,23770,25610,42,11880,14.32,6.6,14.608,100.1,7.07,10.4,,,58.6,121.2,,,,,,,16.43744,81.70956
27/06/17,6:31:06,29.09,8.27,-64.3,153.9,23800,25650,42,11900,14.34,6.6,14.609,100.8,7.11,10.1,,,58,121.5,,,,,,,16.43762,81.70962
27/06/17,6:31:16,29.07,8.26,-63.6,153.9,23650,25490,42,11820,14.24,6.5,14.609,100.4,7.09,10.4,,,58.4,121.3,,,,,,,16.43779,81.70972
27/06/17,6:31:26,29.09,8.25,-63.1,153.8,23640,25480,42,11820,14.24,6.5,14.61,99.6,7.03,12.3,,,58.1,121.5,,,,,,,16.43796,81.70977
27/06/17,6:31:36,29.1,8.24,-62.3,153.7,23860,25720,42,11930,14.38,6.6,14.609,99.4,7.01,10.1,,,58.2,121.4,,,,,,,16.43814,81.70984
27/06/17,6:31:46,29.11,8.23,-61.9,153.8,24030,25910,42,12010,14.49,6.7,14.611,99.3,7,9.9,,,58.4,121.4,,,,,,,16.43832,81.70986
27/06/17,6:31:56,29.31,8.24,-62.6,153.4,25920,28040,39,12960,15.74,7.6,14.613,103.2,7.2,8.5,,,58.2,121.5,,,,,,,16.4385,81.70984
27/06/17,6:32:06,29.43,8.28,-64.8,153.1,26380,28610,38,13190,16.05,7.8,14.613,108,7.51,8.7,,,57.8,121.6,,,,,,,16.43868,81.70978
27/06/17,6:32:16,29.45,8.29,-65.2,153,26620,28870,38,13310,16.2,7.9,14.612,109,7.57,7.8,,,57.9,121.6,,,,,,,16.43887,81.70972
27/06/17,6:32:26,29.46,8.28,-65,153,26600,28850,38,13300,16.19,7.9,14.609,109.1,7.58,7.6,,,59,121.1,,,,,,,16.43905,81.70965
27/06/17,6:32:36,29.43,8.27,-64.3,153,26500,28740,38,13250,16.13,7.8,14.611,108.4,7.54,7.9,,,61.3,120.2,,,,,,,16.43923,81.70957
27/06/17,6:32:46,29.46,8.26,-63.5,153,26470,28710,38,13230,16.1,7.8,14.611,108.1,7.52,8.1,,,62.6,119.6,,,,,,,16.4394,81.70948
27/06/17,6:32:56,29.41,8.24,-62.7,153.1,26120,28310,38,13060,15.87,7.6,14.611,106.4,7.41,8.2,,,63.4,119.3,,,,,,,16.43957,81.70939
27/06/17,6:33:06,29.42,8.23,-62,153.1,26170,28370,38,13080,15.91,7.7,14.613,106.3,7.41,8.5,,,63.5,119.3,,,,,,,16.43976,81.70931
27/06/17,6:33:16,29.41,8.23,-61.6,152.9,26070,28260,38,13030,15.84,7.6,14.613,106.6,7.42,8.5,,,64.1,119,,,,,,,16.43993,81.70939
27/06/17,6:33:26,29.42,8.22,-61.5,151.8,26080,28270,38,13040,15.85,7.6,14.613,107.4,7.48,8.3,,,64.3,119,,,,,,,16.44004,81.70952
27/06/17,6:33:36,29.44,8.23,-61.8,151.3,26090,28290,38,13040,15.85,7.6,14.615,108.5,7.56,8.9,,,63.9,119.1,,,,,,,16.44012,81.70972
27/06/17,6:33:46,29.39,8.23,-61.6,151.1,25510,27630,39,12750,15.46,7.3,14.612,108,7.54,18.8,,,63.8,119.1,,,,,,,16.44019,81.70992
27/06/17,6:33:56,29.32,8.22,-60.9,150.8,25570,27670,39,12780,15.51,7.4,14.611,107.3,7.5,9.5,,,63.7,119.2,,,,,,,16.44024,81.71013
27/06/17,6:34:06,29.16,8.2,-59.7,150.9,23780,25660,42,11890,14.33,6.6,14.613,104.3,7.35,10.4,,,63.5,119.3,,,,,,,16.44026,81.71035
27/06/17,6:34:16,29.14,8.17,-58.2,150.9,23520,25370,43,11760,14.15,6.4,14.615,102.2,7.21,11.4,,,63.7,119.2,,,,,,,16.44028,81.71059
27/06/17,6:34:26,28.99,8.13,-55.7,151.5,21230,22840,47,10610,12.66,5.4,14.615,95.1,6.78,15.7,,,62.5,119.7,,,,,,,16.4403,81.71083
27/06/17,6:34:36,28.68,8.04,-50.2,152.6,16800,17970,60,8400,9.81,3.4,14.615,79.8,5.8,18.6,,,61,120.2,,,,,,,16.44032,81.71105
27/06/17,6:34:46,28.82,7.92,-43,152.4,19990,21450,50,9995,11.86,4.8,14.614,80,5.74,15.4,,,59.4,120.9,,,,,,,16.44039,81.71124
27/06/17,6:34:56,28.76,7.92,-42.9,152.3,18840,20180,53,9420,11.11,4.3,14.614,78.9,5.69,15.8,,,57.6,121.7,,,,,,,16.44056,81.71138
27/06/17,6:35:06,28.81,7.9,-41.7,152.2,20540,22030,49,10270,12.21,5.1,14.614,79.1,5.66,16.1,,,49.6,125.5,,,,,,,16.44078,81.71141
27/06/17,6:35:16,29,7.92,-43,150.6,23160,24920,43,11580,13.92,6.3,14.616,85.6,6.06,11.8,,,40.1,131.1,,,,,,,16.44098,81.71138
27/06/17,6:35:26,29.24,8.06,-51.6,149.3,24450,26420,41,12220,14.77,6.9,14.613,99.3,6.97,19.8,,,39.5,131.5,,,,,,,16.44117,81.71135
27/06/17,6:35:36,29.28,8.14,-56.3,148.4,25140,27190,40,12570,15.23,7.2,14.611,104.3,7.3,17.4,,,39.8,131.4,,,,,,,16.44141,81.71131
27/06/17,6:35:46,29.22,8.16,-57.3,148.4,24020,25950,42,12010,14.48,6.7,14.611,103.9,7.31,11.8,,,41.3,130.4,,,,,,,16.44162,81.71124
27/06/17,6:35:56,29.22,8.11,-54.8,148.6,24090,26020,42,12040,14.53,6.7,14.614,101.4,7.13,12.9,,,48.2,126.5,,,,,,,16.44183,81.71118
27/06/17,6:36:06,29.24,8.12,-55.4,148.3,24300,26260,41,12150,14.67,6.8,14.616,102.9,7.23,14.5,,,52.3,124.4,,,,,,,16.44205,81.71112
27/06/17,6:36:16,29.26,8.15,-56.8,147.9,25060,27090,40,12530,15.17,7.2,14.614,105.9,7.42,9.8,,,53.3,123.8,,,,,,,16.44226,81.71105
27/06/17,6:36:26,29.39,8.16,-57.7,148.1,25700,27840,39,12850,15.59,7.4,14.612,107.1,7.48,9.2,,,52.5,124.2,,,,,,,16.44245,81.71098
27/06/17,6:36:36,29.36,8.16,-57.6,147.9,25430,27540,39,12710,15.41,7.3,14.613,106.6,7.45,9.9,,,53.7,123.6,,,,,,,16.44265,81.71096
27/06/17,6:36:46,29.36,8.16,-57.4,147.8,25360,27460,39,12680,15.37,7.3,14.613,106,7.41,11.4,,,55.3,122.9,,,,,,,16.44284,81.71093
27/06/17,6:36:56,29.17,8.09,-53.3,147.6,22700,24490,44,11350,13.61,6,14.614,94.8,6.71,21.3,,,57.4,121.9,,,,,,,16.44306,81.71096
27/06/17,6:37:06,29.02,7.99,-47.4,145.9,19860,21380,50,9930,11.77,4.7,14.613,78.6,5.62,26.9,,,58,121.6,,,,,,,16.44327,81.71102
27/06/17,6:37:16,28.68,7.87,-40.2,132,14010,14980,71,7005,8.06,2.1,14.614,45.4,3.33,27.1,,,58.2,121.5,,,,,,,16.44347,81.71105
27/06/17,6:37:26,28.47,7.77,-34,111.9,10970,11700,91,5485,6.19,0.7,14.612,18.5,1.37,26.5,,,53.8,123.5,,,,,,,16.44367,81.71108
27/06/17,6:37:36,28.53,7.66,-27.4,99.9,11280,12030,89,5640,6.38,0.8,14.613,17.8,1.32,26.4,,,47.6,126.7,,,,,,,16.44383,81.71105
27/06/17,6:37:46,28.4,7.61,-24.4,82.8,9497,10110,105,4749,5.3,0.1,14.615,7.6,0.57,31.8,,,33.1,136.2,,,,,,,16.44404,81.71096
27/06/17,6:37:56,28.37,7.55,-21.1,69.1,9118,9702,110,4559,5.07,0,14.614,4.5,0.34,28.6,,,24.6,144.1,,,,,,,16.44416,81.71089
27/06/17,6:38:06,28.34,7.52,-18.9,59.1,8845,9406,113,4423,4.91,0,14.615,3.7,0.28,33.7,,,23.3,145.7,,,,,,,16.44434,81.71076
27/06/17,6:38:16,28.38,7.49,-17.1,42.9,8550,9099,117,4275,4.73,0,14.615,2,0.15,29.5,,,21.4,147.9,,,,,,,16.4445,81.71062
27/06/17,6:38:26,28.36,7.46,-15.3,21.3,8944,9514,112,4472,4.97,0,14.615,0.7,0.05,30.6,,,19.1,150.8,,,,,,,16.44466,81.71053
27/06/17,6:38:36,28.37,7.43,-13.7,8.3,8923,9495,112,4462,4.96,0,14.614,0.5,0.04,32,,,18.8,151.4,,,,,,,16.44477,81.71044
27/06/17,6:38:46,28.34,7.41,-12.8,-15.1,9153,9735,109,4577,5.09,0,14.614,0.4,0.03,33.2,,,17.7,153,,,,,,,16.4449,81.71034
27/06/17,6:38:56,28.34,7.41,-12.5,-49.1,8658,9208,116,4329,4.8,0,14.613,0.4,0.03,32.6,,,17.3,153.6,,,,,,,16.44507,81.71016
27/06/17,6:39:06,28.3,7.4,-12,-69.5,7664,8145,130,3832,4.21,0,14.61,0.8,0.06,33.8,,,17.5,153.3,,,,,,,16.4452,81.71003
27/06/17,6:39:16,28.36,7.38,-10.7,-92.1,8433,8972,119,4217,4.66,0,14.611,0.7,0.05,33.8,,,16.8,154.3,,,,,,,16.44527,81.70996
27/06/17,6:39:26,28.35,7.38,-11,-106,7765,8259,129,3883,4.27,0,14.611,0.1,0,38.9,,,17.9,152.6,,,,,,,16.44545,81.70972
27/06/17,6:39:36,28.27,7.39,-11.1,-131.5,6760,7180,148,3380,3.68,0,14.61,0.4,0.03,34.5,,,19.3,150.6,,,,,,,16.44555,81.70952
27/06/17,6:39:46,28.29,7.36,-9.5,-115.1,7447,7912,134,3724,4.08,0,14.611,1.8,0.13,26.2,,,20.8,148.6,,,,,,,16.44559,81.70944
27/06/17,6:39:56,28.32,7.35,-8.8,-103.4,7870,8366,127,3935,4.33,0,14.612,1.7,0.13,31,,,20.5,148.9,,,,,,,16.44566,81.7092
27/06/17,6:40:06,28.35,7.33,-7.9,-94.6,8108,8624,123,4054,4.47,0,14.61,1.7,0.13,26.6,,,18.3,152,,,,,,,16.44571,81.70898
27/06/17,6:40:16,28.27,7.35,-9.1,-86.7,7081,7520,141,3541,3.87,0,14.61,2.8,0.21,26.9,,,17.7,152.9,,,,,,,16.44571,81.70898
27/06/17,6:40:26,28.23,7.36,-9.7,-78.5,6191,6572,162,3096,3.35,0,14.612,4.2,0.32,29.2,,,17.1,153.8,,,,,,,16.44571,81.70898
27/06/17,6:40:36,28.17,7.39,-11.2,-73.3,4992,5293,200,2496,2.66,0,14.612,2.6,0.2,35,,,17.8,152.8,,,,,,,16.44571,81.70898
27/06/17,6:40:46,28.17,7.38,-10.7,-70.7,4887,5181,205,2444,2.6,0,14.613,0.5,0.04,35.5,,,15.9,155.7,,,,,,,16.44571,81.70898
27/06/17,6:40:56,28.14,7.38,-10.7,-68.9,4463,4729,224,2232,2.36,0,14.612,0.4,0.03,30.7,,,15.4,156.6,,,,,,,16.44571,81.70898
27/06/17,6:41:06,28.12,7.37,-10.2,-65.9,4311,4567,232,2156,2.28,0,14.614,0.4,0.03,33.5,,,14.3,158.6,,,,,,,16.44571,81.70898
27/06/17,6:41:16,28.09,7.37,-10,-62.5,4050,4288,247,2025,2.13,0,14.615,1.3,0.1,27.2,,,12.8,161.5,,,,,,,16.44571,81.70898
27/06/17,6:41:26,28.11,7.35,-9.1,-58.6,4211,4460,237,2106,2.22,0,14.613,1.1,0.08,28.9,,,11.8,163.7,,,,,,,16.44571,81.70898
27/06/17,6:41:36,28.09,7.36,-9.3,-56.8,3837,4062,261,1919,2.01,0,14.613,0.6,0.04,28.3,,,11.4,164.7,,,,,,,16.44571,81.70898
27/06/17,6:41:46,28.09,7.35,-9,-53.8,3870,4097,258,1935,2.03,0,14.612,1,0.08,26.4,,,11,165.5,,,,,,,16.44571,81.70898
27/06/17,6:41:56,28.08,7.34,-8.5,-50.6,3851,4077,260,1926,2.02,0,14.609,1.5,0.11,26.1,,,10.7,166.2,,,,,,,16.44571,81.70898
27/06/17,6:42:06,28.09,7.34,-8.4,-47.7,3859,4085,259,1930,2.03,0,14.611,1.6,0.12,25.5,,,10.5,166.9,,,,,,,16.44571,81.70898
27/06/17,6:42:16,28.09,7.34,-8.3,-45,3758,3979,266,1879,1.97,0,14.611,1.8,0.14,26.1,,,10.2,167.5,,,,,,,16.44571,81.70898
27/06/17,6:42:26,28.08,7.34,-8.5,-42.5,3646,3859,274,1823,1.91,0,14.611,2,0.15,25,,,10.2,167.6,,,,,,,16.44571,81.70898
27/06/17,6:42:36,28.07,7.33,-7.9,-39.6,3746,3964,267,1873,1.96,0,14.612,2.2,0.17,25.4,,,10.2,167.7,,,,,,,16.44571,81.70898
27/06/17,6:42:46,28.07,7.34,-8.1,-37.4,3722,3939,269,1861,1.95,0,14.608,2.3,0.18,24.8,,,10,168.2,,,,,,,16.44655,81.70632
27/06/17,6:42:56,28.07,7.33,-7.8,-34.8,3685,3900,271,1843,1.93,0,14.609,2.3,0.18,25.4,,,9.9,168.5,,,,,,,16.4466,81.70623
27/06/17,6:43:06,28.08,7.33,-7.6,-32.6,3719,3936,269,1860,1.95,0,14.611,2.6,0.2,24.1,,,9.6,169.2,,,,,,,16.4466,81.70623
27/06/17,6:43:16,28.07,7.33,-7.5,-30.8,3744,3963,267,1872,1.96,0,14.612,2.5,0.19,24.8,,,9.7,169,,,,,,,16.44659,81.70623
27/06/17,6:43:26,28.08,7.32,-7.1,-28.4,3834,4058,261,1917,2.01,0,14.612,2.4,0.18,25,,,9.6,169.3,,,,,,,16.44659,81.70619
27/06/17,6:43:36,28.11,7.32,-7,-26.3,4196,4443,238,2098,2.21,0,14.611,2.2,0.17,26.2,,,9.6,169.1,,,,,,,16.44658,81.70623
27/06/17,6:43:46,28.15,7.29,-5.7,-23.5,4938,5233,203,2469,2.63,0,14.61,1.8,0.14,28.6,,,9.7,168.9,,,,,,,16.44656,81.70634
27/06/17,6:43:56,28.12,7.33,-7.9,-23.6,4519,4787,221,2260,2.4,0,14.609,1.8,0.14,27,,,9.7,168.9,,,,,,,16.44652,81.70657
27/06/17,6:44:06,28.16,7.33,-7.9,-22,5069,5373,197,2535,2.71,0,14.609,1.8,0.14,28.1,,,10.3,167.4,,,,,,,16.44647,81.70675
27/06/17,6:44:16,28.13,7.35,-9.2,-21.3,4778,5062,209,2389,2.54,0,14.61,1.3,0.1,30.6,,,10.5,166.9,,,,,,,16.44641,81.70696
27/06/17,6:44:26,28.14,7.37,-10.3,-21.1,4521,4790,221,2261,2.4,0,14.61,1.4,0.11,28.8,,,11,165.7,,,,,,,16.44636,81.70716
27/06/17,6:44:36,28.14,7.38,-11,-20.8,4562,4834,219,2281,2.42,0,14.611,0.9,0.07,33.9,,,10.9,165.8,,,,,,,16.44631,81.70736
27/06/17,6:44:46,28.11,7.4,-11.9,-21.7,4247,4498,235,2124,2.24,0,14.612,0,0,31.2,,,11.2,165.1,,,,,,,16.44625,81.70757
27/06/17,6:44:56,28.14,7.39,-11.4,-21,4632,4908,216,2316,2.46,0,14.614,0.3,0.02,32.5,,,11,165.7,,,,,,,16.44619,81.70776
27/06/17,6:45:06,28.16,7.38,-10.9,-20,5300,5618,189,2650,2.84,0,14.612,1,0.07,33.6,,,10.8,166.2,,,,,,,16.44615,81.70789
27/06/17,6:45:16,28.25,7.36,-9.7,-18.6,6433,6831,155,3217,3.49,0,14.611,0.8,0.06,32.3,,,10.7,166.3,,,,,,,16.44608,81.70805
27/06/17,6:45:26,28.26,7.36,-9.8,-16.6,6862,7288,146,3431,3.74,0,14.613,2.2,0.17,27.3,,,9.8,168.8,,,,,,,16.44602,81.70824
27/06/17,6:45:36,28.3,7.36,-9.6,-14.6,7262,7717,138,3631,3.97,0,14.611,2.4,0.18,27.4,,,10.6,166.5,,,,,,,16.44593,81.70846
27/06/17,6:45:46,28.28,7.39,-11.4,-14,6553,6961,153,3277,3.56,0,14.611,3.1,0.24,26.5,,,11.4,164.8,,,,,,,16.44587,81.70864
27/06/17,6:45:56,28.29,7.38,-10.8,-11.3,6975,7411,143,3488,3.81,0,14.612,3.3,0.25,26.1,,,12.3,162.6,,,,,,,16.4458,81.70888
27/06/17,6:46:06,28.31,7.38,-10.5,-28.9,6996,7436,143,3498,3.82,0,14.615,0.5,0.04,28.7,,,13.2,160.8,,,,,,,16.44576,81.70909
27/06/17,6:46:16,28.25,7.37,-10.4,-41,7150,7591,140,3575,3.91,0,14.612,0.1,0.01,36.7,,,12.7,161.8,,,,,,,16.44572,81.70931
27/06/17,6:46:26,28.24,7.37,-10.2,-41.9,7379,7833,136,3690,4.04,0,14.61,0.2,0.02,36.3,,,13.2,160.8,,,,,,,16.44566,81.70952
27/06/17,6:46:36,28.27,7.36,-9.5,-74.8,8266,8780,121,4133,4.56,0,14.613,0,0,36.4,,,14.1,159.1,,,,,,,16.44562,81.70965
27/06/17,6:46:46,28.36,7.34,-8.6,-76.7,9172,9758,109,4586,5.1,0,14.611,0.2,0.02,33.8,,,14.4,158.5,,,,,,,16.44555,81.70973
27/06/17,6:46:56,28.41,7.34,-8.5,-82.1,9615,10230,104,4808,5.37,0.1,14.611,0.8,0.06,34,,,14.7,157.8,,,,,,,16.44548,81.70981
27/06/17,6:47:06,28.43,7.34,-8.2,-84.9,10060,10720,99,5030,5.64,0.3,14.61,1.7,0.13,32.4,,,14.9,157.5,,,,,,,16.44542,81.70991
27/06/17,6:47:16,28.43,7.34,-8.4,-87.4,10190,10860,98,5095,5.72,0.4,14.611,2.3,0.17,32.2,,,16,155.7,,,,,,,16.44536,81.70997
27/06/17,6:47:26,28.42,7.35,-9,-90.7,9715,10340,103,4858,5.43,0.2,14.61,2.8,0.21,32.2,,,17,154,,,,,,,16.44531,81.71005
27/06/17,6:47:36,28.44,7.35,-8.8,-89.2,9749,10380,103,4875,5.45,0.2,14.609,1.7,0.13,31.9,,,18.1,152.4,,,,,,,16.44525,81.71011
27/06/17,6:47:46,28.46,7.34,-8.3,-88.1,9861,10500,101,4931,5.52,0.2,14.61,0.3,0.02,31.3,,,18.5,151.7,,,,,,,16.44519,81.71016
27/06/17,6:47:56,28.49,7.33,-7.5,-85.6,10620,11320,94,5310,5.98,0.6,14.613,1.7,0.13,29.6,,,19.1,150.9,,,,,,,16.44513,81.71018
27/06/17,6:48:06,28.51,7.32,-7.5,-81.4,10790,11510,93,5395,6.08,0.6,14.61,3,0.23,29.1,,,18.8,151.4,,,,,,,16.4451,81.71024
27/06/17,6:48:16,28.47,7.34,-8.5,-78.5,10200,10870,98,5100,5.72,0.4,14.611,2.7,0.2,29.4,,,18.6,151.7,,,,,,,16.44506,81.71028
27/06/17,6:48:26,28.53,7.32,-7.3,-74.3,11090,11840,90,5545,6.26,0.8,14.613,4.6,0.34,28.4,,,18.4,151.9,,,,,,,16.44502,81.71032
27/06/17,6:48:36,28.54,7.32,-7.3,-69.7,11270,12020,89,5635,6.37,0.8,14.613,7.3,0.54,28.2,,,19.2,150.9,,,,,,,16.44499,81.71035
27/06/17,6:48:46,28.51,7.34,-8.2,-66,10720,11430,93,5360,6.04,0.6,14.612,4.8,0.35,28.5,,,20,149.7,,,,,,,16.44496,81.71039
27/06/17,6:48:56,28.5,7.34,-8.4,-63.6,10430,11120,96,5215,5.86,0.5,14.612,2.6,0.19,28.5,,,19.5,150.4,,,,,,,16.44493,81.71043
27/06/17,6:49:06,28.56,7.32,-7,-60.1,11400,12180,88,5700,6.45,0.9,14.612,3.3,0.24,25.1,,,20.3,149.4,,,,,,,16.44491,81.71044
27/06/17,6:49:16,28.6,7.32,-7.3,-56.2,11920,12730,84,5960,6.77,1.1,14.612,8.3,0.61,26.8,,,20.7,148.9,,,,,,,16.44489,81.71044
27/06/17,6:49:26,28.59,7.33,-7.9,-52.1,11890,12710,84,5945,6.75,1.1,14.613,8.7,0.64,26.8,,,20,149.8,,,,,,,16.44488,81.71048
27/06/17,6:49:36,28.58,7.34,-8.2,-47.5,12060,12880,83,6030,6.85,1.2,14.612,10.1,0.75,27.7,,,19.4,150.5,,,,,,,16.44487,81.7105
27/06/17,6:49:46,28.56,7.35,-9,-43.6,11810,12610,85,5905,6.7,1.1,14.61,10.4,0.77,26.3,,,19.1,151,,,,,,,16.44485,81.71051
27/06/17,6:49:56,28.63,7.33,-7.7,-38.4,12830,13720,78,6415,7.33,1.5,14.61,13.1,0.97,25.7,,,20,149.8,,,,,,,16.44484,81.71051
27/06/17,6:50:06,28.56,7.37,-10.2,-35.4,11400,12170,88,5700,6.45,0.9,14.609,12.9,0.96,27.7,,,20.7,148.9,,,,,,,16.44483,81.71052
27/06/17,6:50:16,28.53,7.37,-10,-33.8,11490,12260,87,5745,6.51,0.9,14.61,11,0.81,27.9,,,20.5,149.1,,,,,,,16.44481,81.71052
27/06/17,6:50:26,28.5,7.38,-10.5,-33.8,10700,11410,93,5350,6.03,0.6,14.611,7.9,0.59,28.3,,,20.6,149,,,,,,,16.44472,81.71059
27/06/17,6:50:36,28.48,7.38,-10.7,-33.2,10350,11040,97,5175,5.82,0.4,14.611,7.8,0.58,30.6,,,21.4,148,,,,,,,16.44455,81.71072
27/06/17,6:50:46,28.56,7.33,-7.8,-28.9,13240,14140,76,6620,7.58,1.7,14.613,19.2,1.41,29.9,,,20.2,149.5,,,,,,,16.44437,81.71086
27/06/17,6:50:56,28.84,7.3,-6.2,-25,19590,21020,51,9795,11.6,4.6,14.61,48.5,3.49,20.3,,,20.6,149,,,,,,,16.44419,81.71096
27/06/17,6:51:06,29.1,7.54,-20.5,-18.3,23080,24880,43,11540,13.87,6.2,14.612,75.7,5.35,16.9,,,19.9,149.9,,,,,,,16.44401,81.71109
27/06/17,6:51:16,29.38,7.85,-39.1,-10.5,25670,27810,39,12830,15.58,7.4,14.611,96.1,6.71,11.5,,,19.1,150.9,,,,,,,16.44387,81.71124
27/06/17,6:51:26,29.4,8,-47.8,-1.5,25920,28090,39,12960,15.74,7.6,14.612,101.4,7.07,9.6,,,20.3,149.3,,,,,,,16.44373,81.71148
27/06/17,6:51:36,29.34,8.05,-51.1,6.6,25330,27420,39,12660,15.35,7.3,14.61,102.2,7.15,12.3,,,28.9,140,,,,,,,16.44363,81.71169
27/06/17,6:51:46,29.33,8.06,-51.7,13.1,25390,27480,39,12690,15.39,7.3,14.611,101.9,7.13,11.4,,,33.3,136.3,,,,,,,16.44354,81.71189
27/06/17,6:51:56,29.33,8.07,-52.2,19.2,25690,27800,39,12840,15.58,7.5,14.611,102.7,7.17,10.3,,,41.5,130.6,,,,,,,16.44346,81.71215
27/06/17,6:52:06,29.3,8.08,-53,24.6,24770,26790,40,12380,14.97,7,14.612,102.8,7.2,15.5,,,46.2,127.7,,,,,,,16.4434,81.71235
27/06/17,6:52:16,29.28,8.08,-53,29.5,25370,27430,39,12680,15.37,7.3,14.612,103,7.21,8.7,,,48.9,126.2,,,,,,,16.44332,81.71256
27/06/17,6:52:26,29.19,8.08,-53.1,34,24420,26370,41,12210,14.75,6.9,14.611,101.2,7.12,9,,,50.5,125.3,,,,,,,16.44323,81.71281
27/06/17,6:52:36,29.08,8.08,-52.6,37.9,23730,25570,42,11860,14.29,6.6,14.611,99.2,7,9.2,,,51.6,124.7,,,,,,,16.44312,81.71302
27/06/17,6:52:46,29,8.06,-51.6,42.1,22440,24150,45,11220,13.45,6,14.611,96.3,6.84,11.1,,,51.1,124.9,,,,,,,16.44305,81.71322
27/06/17,6:52:56,29.11,8.05,-51.3,44.9,24830,26760,40,12410,15.02,7.1,14.609,100.8,7.08,7.9,,,51.8,124.5,,,,,,,16.44304,81.71343
27/06/17,6:53:06,29.11,8.11,-54.5,47.3,24600,26520,41,12300,14.87,7,14.61,105.8,7.45,7.4,,,49.8,125.5,,,,,,,16.44307,81.71364
27/06/17,6:53:16,29.16,8.13,-55.9,50,24980,26950,40,12490,15.12,7.2,14.611,107.5,7.54,8,,,49.4,125.7,,,,,,,16.44312,81.71389
27/06/17,6:53:26,29.22,8.14,-56.4,52.6,24780,26770,40,12390,14.99,7,14.611,106.7,7.48,7.2,,,48.8,126.1,,,,,,,16.44318,81.7141
27/06/17,6:53:36,29.17,8.14,-56.7,55.1,24700,26650,40,12350,14.93,7,14.61,106.7,7.5,7.6,,,50.9,125,,,,,,,16.44326,81.71435
27/06/17,6:53:46,29.15,8.14,-56.6,57.5,24600,26540,41,12300,14.87,7,14.611,106.8,7.51,9.3,,,54.4,123.2,,,,,,,16.4434,81.71456
