Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
14/10/17,15:02:54,32.3,7.92,-58.8,98.8,1600,1822,625,800,0.79,0,14.572,87.2,6.26,103,6,210.4,,,,,,,,,16.44015,81.7102
14/10/17,15:03:04,32.29,7.92,-58.8,98.8,1597,1818,626,798,0.79,0,14.573,86.9,6.23,103,6,210.3,,,,,,,,,16.44015,81.7102
14/10/17,15:03:14,32.23,7.92,-58.6,98.9,1556,1770,643,778,0.77,0,14.574,87.2,6.27,102,5.9,210.6,,,,,,,,,16.44021,81.71024
14/10/17,15:03:24,32.11,7.9,-57.3,100.2,1552,1761,644,776,0.77,0,14.573,88.4,6.36,103,5.8,210.9,,,,,,,,,16.44031,81.71022
14/10/17,15:03:34,32.09,7.89,-57,99.5,1401,1589,714,700,0.69,0,14.574,89.8,6.47,107,5.4,212.5,,,,,,,,,16.4405,81.71016
14/10/17,15:03:44,32.01,7.88,-56.2,100.7,1490,1688,671,745,0.74,0,14.576,90.1,6.5,114,5.6,211.7,,,,,,,,,16.44075,81.71011
14/10/17,15:03:54,32.08,7.85,-54.6,103.9,1871,2123,534,935,0.94,0,14.575,90.6,6.52,104,5.8,211.1,,,,,,,,,16.44099,81.71011
14/10/17,15:04:04,32.11,7.83,-53.5,102.1,1633,1854,612,817,0.81,0,14.575,88.5,6.37,101,6,210.2,,,,,,,,,16.44127,81.71022
14/10/17,15:04:14,32.06,7.82,-52.9,101.7,1501,1703,666,751,0.74,0,14.578,88.8,6.4,105,5.5,212.3,,,,,,,,,16.44152,81.71034
14/10/17,15:04:24,31.93,7.8,-51.9,103,1717,1943,582,859,0.86,0,14.578,88.1,6.36,98.6,6,210.1,,,,,,,,,16.44174,81.71044
14/10/17,15:04:34,32.01,7.75,-48.8,107.9,2597,2943,385,1299,1.32,0,14.575,86.5,6.22,86.4,7,206.6,,,,,,,,,16.442,81.71057
14/10/17,15:04:44,31.89,7.75,-48.6,108.9,2924,3308,342,1462,1.5,0,14.579,85.9,6.19,82.1,8.7,201.7,,,,,,,,,16.44224,81.71066
14/10/17,15:04:54,31.97,7.8,-51.5,101.7,1867,2115,536,934,0.94,0,14.579,85.4,6.16,94.6,6.9,206.9,,,,,,,,,16.44248,81.71072
14/10/17,15:05:04,32.01,7.79,-51.3,102.6,1850,2097,541,925,0.93,0,14.579,87.5,6.31,102,6.7,207.5,,,,,,,,,16.44272,81.71076
14/10/17,15:05:14,32.11,7.82,-52.7,100,1429,1622,700,715,0.71,0,14.579,88.5,6.38,109,5.5,212,,,,,,,,,16.44294,81.71086
14/10/17,15:05:24,32.17,7.83,-53.6,98.8,1139,1295,878,570,0.56,0,14.577,89.2,6.43,112,5,214.5,,,,,,,,,16.44303,81.71091
14/10/17,15:05:34,32.16,7.82,-53,99.6,1094,1243,914,547,0.53,0,14.58,89,6.41,111,4.6,216.1,,,,,,,,,16.4433,81.71102
14/10/17,15:05:44,32.12,7.81,-52.1,99.7,986,1120,1014,493,0.48,0,14.581,88.7,6.4,111,4.3,217.7,,,,,,,,,16.44358,81.71109
14/10/17,15:05:54,32.06,7.77,-49.8,102.7,1205,1366,830,602,0.59,0,14.581,86.8,6.26,101,4.7,215.7,,,,,,,,,16.4438,81.71108
14/10/17,15:06:04,32.3,7.73,-47.8,102.6,1137,1295,880,568,0.56,0,14.578,83.9,6.03,102,4.6,216.6,,,,,,,,,16.44398,81.71104
14/10/17,15:06:14,32.16,7.68,-44.8,96,396,450,2525,198,0.19,0,14.579,57.9,4.18,291,2.4,231,,,,,,,,,16.44415,81.71093
14/10/17,15:06:24,32.17,7.48,-33.5,101.5,386,438,2591,193,0.18,0,14.579,47.8,3.45,305,2.3,232.7,,,,,,,,,16.4443,81.7108
14/10/17,15:06:34,32.11,7.38,-27.9,101.9,378,429,2646,189,0.18,0,14.58,42.8,3.09,307,2.1,233.7,,,,,,,,,16.44445,81.7107
14/10/17,15:06:44,32.14,7.32,-24.5,101.1,366,416,2732,183,0.17,0,14.58,42.5,3.07,287,2.1,234.7,,,,,,,,,16.44459,81.71059
14/10/17,15:06:54,32.16,7.28,-22.2,100,362,412,2762,181,0.17,0,14.581,42,3.03,274,2,235.4,,,,,,,,,16.44476,81.71044
14/10/17,15:07:04,32.11,7.26,-20.7,98.7,342,388,2924,171,0.16,0,14.581,45.1,3.26,252,1.9,236.5,,,,,,,,,16.44491,81.71035
14/10/17,15:07:14,32.19,7.23,-19.2,97.1,325,370,3077,163,0.15,0,14.58,48.7,3.51,233,1.8,237.3,,,,,,,,,16.44506,81.71022
14/10/17,15:07:24,32.1,7.22,-18.3,96.5,339,385,2950,169,0.16,0,14.579,47.2,3.41,233,1.8,237.3,,,,,,,,,16.44519,81.71008
14/10/17,15:07:34,32.06,7.21,-18,94.6,316,359,3165,158,0.15,0,14.579,48.9,3.54,225,1.8,237.8,,,,,,,,,16.4453,81.70994
14/10/17,15:07:44,32.03,7.2,-17.6,94.2,312,354,3205,156,0.15,0,14.58,50.9,3.68,221,1.8,238.1,,,,,,,,,16.44542,81.70978
14/10/17,15:07:54,31.93,7.19,-17.1,93.6,314,355,3185,157,0.15,0,14.58,50.4,3.65,220,1.8,238.2,,,,,,,,,16.4455,81.70965
14/10/17,15:08:04,31.89,7.19,-16.6,93.3,312,352,3205,156,0.15,0,14.579,51.4,3.72,213,1.7,238.4,,,,,,,,,16.44555,81.70948
14/10/17,15:08:14,31.89,7.17,-15.9,93,312,353,3205,156,0.15,0,14.578,51.3,3.72,212,1.7,238.4,,,,,,,,,16.44562,81.70929
14/10/17,15:08:24,31.87,7.17,-15.6,92.4,315,356,3175,158,0.15,0,14.581,52,3.77,208,1.7,238.7,,,,,,,,,16.44569,81.70911
14/10/17,15:08:34,31.84,7.16,-15.4,91.4,315,356,3175,158,0.15,0,14.58,51.8,3.76,224,1.7,238.8,,,,,,,,,16.44575,81.70894
14/10/17,15:08:44,31.86,7.16,-15.4,90,319,361,3135,160,0.15,0,14.58,51.2,3.71,241,1.7,238.7,,,,,,,,,16.44575,81.70894
14/10/17,15:08:54,31.85,7.16,-15.2,88.2,317,358,3155,158,0.15,0,14.581,51.6,3.74,264,1.7,238.9,,,,,,,,,16.44575,81.70894
14/10/17,15:09:04,31.9,7.19,-17.2,84.2,295,333,3390,147,0.14,0,14.581,55,3.99,232,1.7,239.4,,,,,,,,,16.44575,81.70894
14/10/17,15:09:14,31.84,7.19,-17.1,82.6,291,329,3436,145,0.14,0,14.581,55.8,4.05,238,1.7,239.4,,,,,,,,,16.44596,81.70833
14/10/17,15:09:24,31.84,7.21,-17.8,81.3,287,325,3484,144,0.13,0,14.579,56.7,4.11,286,1.7,239.5,,,,,,,,,16.44608,81.70805
14/10/17,15:09:34,31.82,7.21,-17.8,77,311,352,3215,156,0.15,0,14.578,54,3.92,322,1.7,238.8,,,,,,,,,16.44614,81.70789
14/10/17,15:09:44,31.84,7.21,-17.9,64.4,311,352,3215,156,0.15,0,14.581,52.4,3.8,370,1.7,238.5,,,,,,,,,16.4462,81.70774
14/10/17,15:09:54,31.81,7.2,-17.2,63.2,289,326,3460,144,0.13,0,14.581,56,4.07,338,1.6,239.6,,,,,,,,,16.44625,81.70753
14/10/17,15:10:04,31.83,7.19,-16.8,63.5,268,302,3731,134,0.12,0,14.58,58.9,4.28,288,1.6,240.4,,,,,,,,,16.44631,81.70736
14/10/17,15:10:14,31.84,7.21,-17.8,63.1,243,274,4115,121,0.11,0,14.579,61.6,4.47,281,1.5,241.1,,,,,,,,,16.44639,81.70715
