Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
13/03/18,16:10:25,30.61,8.16,-82.8,168.9,27940,30920,36,13970,17.06,8.1,14.652,71.5,4.94,5.6,,,,,,,,,,,16.4399,81.70956
13/03/18,16:10:35,30.62,8.17,-83,168.2,27950,30940,36,13970,17.07,8.2,14.65,71.7,4.96,4.1,,,,,,,,,,,16.43985,81.70977
13/03/18,16:10:45,30.59,8.17,-82.9,167.7,28400,31420,35,14200,17.37,8.4,14.65,71.9,4.97,4.6,,,,,,,,,,,16.43981,81.70997
13/03/18,16:10:55,30.74,8.16,-82.4,167.7,29480,32690,34,14740,18.1,8.9,14.652,72.2,4.96,5.7,,,,,,,,,,,16.43978,81.71018
13/03/18,16:11:05,30.74,8.15,-82.2,167.2,29310,32510,34,14650,17.99,8.8,14.653,72.8,5,5.7,,,,,,,,,,,16.43981,81.71039
13/03/18,16:11:15,30.75,8.16,-82.4,166.5,29200,32390,34,14600,17.91,8.7,14.65,73.7,5.06,6.8,,,,,,,,,,,16.43993,81.7105
13/03/18,16:11:25,30.76,8.16,-82.4,166,29310,32520,34,14650,17.98,8.8,14.653,73.8,5.07,6.7,,,,,,,,,,,16.44012,81.71051
13/03/18,16:11:35,30.79,8.16,-82.4,165.5,29360,32590,34,14680,18.02,8.8,14.653,74,5.08,6.7,,,,,,,,,,,16.44028,81.71044
13/03/18,16:11:45,30.76,8.16,-82.6,164.8,29240,32440,34,14620,17.94,8.7,14.655,74.6,5.13,6.5,,,,,,,,,,,16.44039,81.71032
13/03/18,16:11:55,30.61,8.17,-83.2,163.7,28380,31400,35,14190,17.36,8.4,14.652,74.9,5.18,4.6,,,,,,,,,,,16.4405,81.71018
13/03/18,16:12:05,30.58,8.16,-82.6,163.9,29150,32240,34,14570,17.88,8.8,14.653,74.7,5.15,4.7,,,,,,,,,,,16.44058,81.71003
13/03/18,16:12:15,30.6,8.16,-82.7,163.1,28470,31500,35,14230,17.42,8.4,14.655,74.5,5.15,4.8,,,,,,,,,,,16.44074,81.70991
13/03/18,16:12:25,30.59,8.17,-83,162.2,27900,30860,36,13950,17.04,8.1,14.656,74.6,5.16,4.7,,,,,,,,,,,16.44095,81.70994
13/03/18,16:12:35,30.6,8.17,-83,161.8,28270,31270,35,14130,17.28,8.3,14.655,74.8,5.17,4.5,,,,,,,,,,,16.44108,81.71009
13/03/18,16:12:45,30.61,8.16,-82.4,162,28820,31900,35,14410,17.66,8.6,14.657,74.6,5.15,5,,,,,,,,,,,16.4411,81.71024
13/03/18,16:12:55,30.64,8.16,-82.5,161.5,28790,31870,35,14390,17.63,8.6,14.655,74.8,5.16,5,,,,,,,,,,,16.4411,81.71024
13/03/18,16:13:05,30.75,8.16,-82.5,161.3,29530,32750,34,14760,18.13,8.9,14.654,75.1,5.17,8.4,,,,,,,,,,,16.4411,81.71024
13/03/18,16:13:15,30.82,8.16,-82.4,161,29370,32620,34,14680,18.02,8.8,14.657,75.2,5.16,8.5,,,,,,,,,,,16.44098,81.7109
13/03/18,16:13:25,30.82,8.16,-82.5,160.5,29300,32540,34,14650,17.98,8.8,14.656,75.4,5.17,9.1,,,,,,,,,,,16.44095,81.71109
13/03/18,16:13:35,30.87,8.16,-82.4,160.1,29460,32740,34,14730,18.08,8.8,14.656,75.1,5.15,11.9,,,,,,,,,,,16.44092,81.71128
13/03/18,16:13:45,30.86,8.16,-82.4,159.7,29310,32570,34,14650,17.98,8.7,14.655,75.4,5.17,11,,,,,,,,,,,16.44092,81.71144
13/03/18,16:13:55,31.02,8.16,-82.4,159.3,29560,32940,34,14780,18.15,8.8,14.655,75.8,5.19,12.8,,,,,,,,,,,16.44106,81.71158
13/03/18,16:14:05,31.06,8.15,-82.3,159,29810,33240,34,14900,18.31,8.9,14.655,76.2,5.2,13.6,,,,,,,,,,,16.44123,81.71163
13/03/18,16:14:15,31,8.16,-82.6,158.4,29510,32880,34,14750,18.11,8.8,14.654,76.3,5.22,12.6,,,,,,,,,,,16.44142,81.71156
13/03/18,16:14:25,30.77,8.16,-82.4,158.5,30060,33360,33,15030,18.49,9.2,14.654,76.3,5.23,10.7,,,,,,,,,,,16.44154,81.71144
13/03/18,16:14:35,30.73,8.15,-82,158.2,29670,32900,34,14830,18.23,9,14.655,74.3,5.1,9.4,,,,,,,,,,,16.4416,81.71124
13/03/18,16:14:45,30.79,8.16,-82.4,157.4,29340,32570,34,14670,18,8.8,14.656,75.2,5.16,7.3,,,,,,,,,,,16.44166,81.71108
13/03/18,16:14:55,30.77,8.16,-82.7,157,29240,32450,34,14620,17.94,8.7,14.655,75.8,5.21,6.4,,,,,,,,,,,16.44172,81.71091
13/03/18,16:15:05,30.77,8.16,-82.6,156.8,29360,32580,34,14680,18.01,8.8,14.655,76.1,5.23,6.2,,,,,,,,,,,16.44176,81.71072
13/03/18,16:15:15,30.63,8.17,-82.9,156.2,28920,32020,35,14460,17.73,8.6,14.655,75.9,5.23,5.1,,,,,,,,,,,16.44178,81.71055
13/03/18,16:15:25,30.58,8.16,-82.6,156.1,28970,32050,35,14480,17.76,8.7,14.655,76.1,5.24,5.3,,,,,,,,,,,16.44179,81.71043
13/03/18,16:15:35,30.62,8.16,-82.4,155.7,28820,31890,35,14410,17.65,8.6,14.656,75.2,5.19,5.7,,,,,,,,,,,16.44181,81.71038
13/03/18,16:15:45,30.62,8.16,-82.4,155.4,28850,31930,35,14420,17.67,8.6,14.653,74.8,5.15,5.5,,,,,,,,,,,16.44186,81.71032
13/03/18,16:15:55,30.48,8.15,-82.2,155.4,29060,32090,34,14530,17.82,8.8,14.655,73.7,5.08,5.3,,,,,,,,,,,16.44189,81.71028
13/03/18,16:16:05,30.48,8.15,-82,154.9,28770,31770,35,14380,17.63,8.6,14.657,72,4.97,5,,,,,,,,,,,16.44193,81.71028
13/03/18,16:16:15,30.47,8.15,-81.8,154.7,28900,31900,35,14450,17.71,8.7,14.656,72,4.98,4.8,,,,,,,,,,,16.44193,81.71028
13/03/18,16:16:25,30.44,8.14,-81.4,154.7,29250,32270,34,14620,17.95,8.9,14.653,71.4,4.93,4.7,,,,,,,,,,,16.44193,81.71028
13/03/18,16:16:35,30.43,8.14,-81.4,154.4,29060,32060,34,14530,17.82,8.8,14.654,70.5,4.87,4.9,,,,,,,,,,,16.44193,81.71028
13/03/18,16:16:45,30.38,8.14,-81.2,154.3,29200,32190,34,14600,17.92,8.9,14.657,70.7,4.89,4.9,,,,,,,,,,,16.44214,81.71028
13/03/18,16:16:55,30.29,8.13,-80.7,153.9,29300,32250,34,14650,17.99,8.9,14.654,68.9,4.77,4.9,,,,,,,,,,,16.4422,81.71028
13/03/18,16:17:05,30.33,8.13,-80.9,153.6,29040,31980,34,14520,17.81,8.8,14.654,70,4.85,5.3,,,,,,,,,,,16.44225,81.71027
13/03/18,16:17:15,30.21,8.12,-80.4,153.6,29410,32320,34,14700,18.06,9,14.653,69.1,4.79,5.1,,,,,,,,,,,16.44228,81.71025
13/03/18,16:17:25,30.22,8.12,-80.2,153.3,29300,32200,34,14650,17.99,9,14.654,68.3,4.73,5.1,,,,,,,,,,,16.44224,81.71022
13/03/18,16:17:35,30.24,8.12,-80.2,153,29510,32460,34,14760,18.13,9.1,14.655,69.6,4.82,5.1,,,,,,,,,,,16.44213,81.71027
13/03/18,16:17:45,30.43,8.13,-80.9,152.2,28820,31790,35,14410,17.66,8.6,14.656,71.7,4.96,4.9,,,,,,,,,,,16.44207,81.71039
13/03/18,16:17:55,30.56,8.15,-81.7,151.4,28610,31630,35,14300,17.51,8.5,14.652,72.6,5.02,4.9,,,,,,,,,,,16.44205,81.71052
13/03/18,16:18:05,30.59,8.15,-82.2,151.2,28430,31450,35,14210,17.39,8.4,14.652,73.6,5.08,4.4,,,,,,,,,,,16.44204,81.71062
13/03/18,16:18:15,30.71,8.16,-82.3,151.2,29030,32180,34,14510,17.8,8.7,14.653,74,5.1,4.5,,,,,,,,,,,16.44204,81.71076
13/03/18,16:18:25,30.63,8.16,-82.8,150.7,28520,31570,35,14260,17.45,8.4,14.653,74.1,5.12,4.6,,,,,,,,,,,16.44204,81.71083
13/03/18,16:18:35,30.66,8.16,-82.8,150.6,28630,31710,35,14310,17.53,8.5,14.653,74.3,5.13,4.7,,,,,,,,,,,16.44202,81.71093
13/03/18,16:18:45,30.63,8.17,-82.9,150.4,28610,31680,35,14300,17.51,8.5,14.654,74.9,5.17,4.9,,,,,,,,,,,16.44197,81.71109
13/03/18,16:18:55,30.7,8.16,-82.6,150.6,29110,32270,34,14550,17.85,8.7,14.655,74.8,5.15,7.6,,,,,,,,,,,16.44193,81.71128
13/03/18,16:19:05,30.82,8.16,-82.6,150.3,29530,32800,34,14760,18.13,8.9,14.654,76.4,5.25,8.8,,,,,,,,,,,16.4419,81.71144
13/03/18,16:19:15,30.76,8.16,-82.8,150,28890,32040,35,14440,17.7,8.6,14.655,76.1,5.24,9.9,,,,,,,,,,,16.44189,81.71169
13/03/18,16:19:25,30.83,8.17,-82.9,149.7,29110,32340,34,14550,17.85,8.7,14.657,76.3,5.26,11.9,,,,,,,,,,,16.4419,81.7118
13/03/18,16:19:35,30.76,8.16,-82.6,150,29990,33280,33,14990,18.44,9.1,14.658,75.1,5.16,13.9,,,,,,,,,,,16.44192,81.712
13/03/18,16:19:45,30.74,8.15,-82,149.9,29890,33150,33,14940,18.38,9.1,14.656,73.3,5.03,13.1,,,,,,,,,,,16.44192,81.712
13/03/18,16:19:55,30.23,8.14,-81.4,150.3,31420,34540,32,15710,19.43,10,14.656,71.6,4.92,14.2,,,,,,,,,,,16.44192,81.712
13/03/18,16:20:05,29.97,8.12,-80.4,150.8,31980,35000,31,15990,19.82,10.4,14.655,68.5,4.71,13.4,,,,,,,,,,,16.44192,81.712
13/03/18,16:20:15,29.84,8.1,-79.2,151.2,32070,35020,31,16030,19.88,10.5,14.655,65.7,4.53,13.2,,,,,,,,,,,16.44224,81.71259
13/03/18,16:20:25,29.91,8.09,-78.5,151.1,31980,34960,31,15990,19.82,10.4,14.653,67,4.61,13.4,,,,,,,,,,,16.44236,81.71259
13/03/18,16:20:35,29.91,8.09,-78.3,150.8,32030,35010,31,16010,19.85,10.4,14.653,65.8,4.53,11.3,,,,,,,,,,,16.44253,81.71245
13/03/18,16:20:45,29.97,8.08,-78,150.7,31580,34550,32,15790,19.54,10.2,14.655,65.6,4.53,11,,,,,,,,,,,16.44264,81.71232
13/03/18,16:20:55,30.49,8.11,-79.9,148.9,30030,33170,33,15020,18.48,9.2,14.656,71.6,4.91,10.5,,,,,,,,,,,16.44273,81.71216
13/03/18,16:21:05,30.76,8.14,-81.5,147.9,29330,32540,34,14660,17.99,8.8,14.656,74.4,5.11,10.2,,,,,,,,,,,16.44283,81.71198
13/03/18,16:21:15,30.72,8.15,-82.2,147.7,29140,32300,34,14570,17.87,8.7,14.655,75.7,5.2,7.7,,,,,,,,,,,16.44289,81.71183
