Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
24/08/17,12:51:38,29.54,8.34,-70.8,5.4,213,232,4695,107,0.1,0,14.621,95.1,7.17,310,1.4,258.1,0.09,-61.3,,,,,,,16.44087,81.71003
24/08/17,12:51:48,29.45,8.38,-72.5,7,211,229,4739,106,0.1,0,14.62,95.4,7.2,332,1.4,258.1,0.09,-61.4,,,,,,,16.44089,81.71008
24/08/17,12:51:58,29.48,8.39,-73.1,8.8,213,231,4695,107,0.1,0,14.622,95.2,7.18,316,1.4,258.1,0.09,-62.4,,,,,,,16.44092,81.71011
24/08/17,12:52:08,29.52,8.38,-72.6,11.2,213,231,4695,107,0.1,0,14.623,95.4,7.19,312,1.4,258.1,0.09,-62.5,,,,,,,16.44092,81.71016
24/08/17,12:52:18,29.49,8.38,-72.4,13.7,213,231,4695,107,0.1,0,14.622,95.3,7.19,306,1.4,258.1,0.09,-62.5,,,,,,,16.44093,81.71018
24/08/17,12:52:28,29.52,8.38,-72.7,15,212,231,4717,106,0.1,0,14.622,95.8,7.22,329,1.4,258,0.09,-62.4,,,,,,,16.44095,81.71024
24/08/17,12:52:38,29.51,8.37,-72,17.1,213,231,4695,107,0.1,0,14.626,95.8,7.23,314,1.4,257.9,0.09,-62.8,,,,,,,16.44096,81.71027
24/08/17,12:52:48,29.47,8.4,-73.5,17.4,213,231,4695,107,0.1,0,14.626,95.9,7.24,320,1.4,258,0.09,-63.2,,,,,,,16.44098,81.71028
24/08/17,12:52:58,29.58,8.39,-72.9,18.6,213,232,4695,107,0.1,0,14.624,96,7.23,301,1.4,258,0.09,-62.9,,,,,,,16.44099,81.71032
24/08/17,12:53:08,29.6,8.38,-72.5,20.1,213,232,4695,107,0.1,0,14.626,96,7.23,304,1.4,258,0.09,-62.9,,,,,,,16.44102,81.71032
