Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
09/01/18,14:59:16,25.47,8.08,-63.8,141.9,29430,29700,34,14710,18.18,10.6,14.709,102.4,5.08,1.8,,,,,,,,,,,16.43937,81.70904
09/01/18,14:59:26,25.47,8.08,-63.7,141.7,29520,29780,34,14760,18.24,10.6,14.71,102.6,5.09,1.6,,,,,,,,,,,16.43937,81.70904
09/01/18,14:59:36,25.46,8.08,-63.7,141.5,29720,29980,34,14860,18.37,10.7,14.709,103.1,5.12,1.4,,,,,,,,,,,16.43934,81.70902
09/01/18,14:59:46,25.49,8.08,-63.9,140.9,29300,29580,34,14650,18.09,10.5,14.71,103.6,5.17,1.6,,,,,,,,,,,16.43929,81.70902
09/01/18,14:59:56,25.56,8.09,-64.3,140.5,29130,29430,34,14560,17.97,10.4,14.71,106.2,5.37,1.7,,,,,,,,,,,16.43921,81.70914
09/01/18,15:00:06,25.59,8.1,-64.6,140,28960,29280,35,14480,17.86,10.3,14.709,107.3,5.44,1.7,,,,,,,,,,,16.43914,81.70931
09/01/18,15:00:16,25.58,8.1,-64.8,139.8,28990,29310,34,14490,17.88,10.3,14.711,107.4,5.45,1.7,,,,,,,,,,,16.43911,81.70942
09/01/18,15:00:26,25.58,8.1,-64.7,139.6,29000,29320,34,14500,17.88,10.3,14.709,107.2,5.44,1.8,,,,,,,,,,,16.43908,81.70952
09/01/18,15:00:36,25.58,8.1,-64.8,139.3,29030,29350,34,14510,17.91,10.3,14.71,107,5.43,1.8,,,,,,,,,,,16.43906,81.70961
09/01/18,15:00:46,25.58,8.1,-64.7,139.1,29040,29360,34,14520,17.91,10.3,14.713,106.6,5.39,1.9,,,,,1108,488.64,45.8,,,,16.43904,81.70965
09/01/18,15:00:56,25.55,8.1,-64.7,139,29120,29430,34,14560,17.97,10.4,14.71,106.4,5.38,1.6,,,,,1108,488.64,45.8,,,,16.43902,81.70968
09/01/18,15:01:06,25.57,8.1,-64.6,138.6,29070,29380,34,14530,17.93,10.3,14.709,105.7,5.33,1.6,,,,,1701.6,502.44,46.48,,,,16.43899,81.70972
09/01/18,15:01:16,25.55,8.1,-64.8,138.5,29110,29410,34,14550,17.96,10.4,14.709,105.1,5.28,1.6,,,,,1701.6,502.44,46.48,,,,16.43897,81.70972
09/01/18,15:01:26,25.56,8.1,-64.6,138.2,29100,29410,34,14550,17.95,10.4,14.708,104.5,5.24,1.6,,,,,1649.2,492.28,37.88,,,,16.43894,81.70972
09/01/18,15:01:36,25.56,8.1,-64.6,138,29100,29410,34,14550,17.95,10.4,14.707,104.4,5.23,1.6,,,,,1649.2,492.28,37.88,,,,16.43892,81.70972
09/01/18,15:01:46,25.53,8.1,-64.6,137.9,29180,29470,34,14590,18.01,10.4,14.709,104.6,5.25,2,,,,,1476.4,500.24,37.44,,,,16.4389,81.70968
09/01/18,15:01:56,25.55,8.1,-64.6,137.6,29130,29430,34,14560,17.97,10.4,14.71,105.6,5.32,2.2,,,,,1476.4,500.24,37.44,,,,16.43887,81.70968
09/01/18,15:02:06,25.57,8.1,-64.7,137.4,29090,29410,34,14540,17.95,10.3,14.708,107.1,5.43,2.1,,,,,1792,504.16,46.48,,,,16.43876,81.70977
09/01/18,15:02:16,25.58,8.1,-64.8,137.1,29080,29400,34,14540,17.94,10.3,14.712,108,5.49,2.2,,,,,1792,504.16,46.48,,,,16.43872,81.70992
