Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
01/08/17,16:11:40,31.79,8.52,-127.6,-138.9,1376,1554,727,688,0.68,0,14.62,90.3,6.36,12.5,,,0.36,-32.7,,,,,,,16.43906,81.70877
01/08/17,16:11:50,31.78,8.53,-127.8,-132.3,1388,1567,720,694,0.69,0,14.622,90.2,6.35,14.2,,,0.37,-32.1,,,,,,,16.43904,81.70875
01/08/17,16:12:00,31.8,8.53,-127.9,-124,1395,1575,717,698,0.69,0,14.624,90.1,6.34,13.7,,,0.36,-32.6,,,,,,,16.43901,81.70872
01/08/17,16:12:10,31.8,8.53,-128,-117.5,1405,1587,712,703,0.69,0,14.624,90,6.33,12.8,,,0.36,-32.7,,,,,,,16.43899,81.70872
01/08/17,16:12:20,31.84,8.47,-125.1,-113.1,1530,1729,654,765,0.76,0,14.624,88.7,6.24,13.9,,,0.35,-32.7,,,,,,,16.43895,81.7087
01/08/17,16:12:30,31.89,8.42,-122.4,-110.4,1535,1737,651,768,0.76,0,14.622,87.6,6.16,14.9,,,0.36,-32.4,,,,,,,16.43892,81.70868
01/08/17,16:12:40,31.96,8.36,-119.4,-107.5,1560,1766,641,780,0.77,0,14.623,86.8,6.09,15.4,,,0.36,-32.6,,,,,,,16.43889,81.70867
01/08/17,16:12:50,31.81,8.39,-121.3,-104.4,1472,1663,679,736,0.73,0,14.622,87.4,6.15,13.7,,,0.35,-32.7,,,,,,,16.43886,81.70864
01/08/17,16:13:00,31.79,8.45,-123.8,-99,1530,1727,654,765,0.76,0,14.62,88.5,6.22,16.2,,,0.35,-32.8,,,,,,,16.43882,81.70864
01/08/17,16:13:10,31.82,8.43,-123.1,-96.5,1557,1758,642,779,0.77,0,14.623,88,6.19,14,,,0.35,-32.8,,,,,,,16.43878,81.70862
01/08/17,16:13:20,32.04,8.29,-116.4,-97.6,1587,1799,630,794,0.79,0,14.623,85.2,5.98,9.4,,,0.35,-32.7,,,,,,,16.43876,81.70861
01/08/17,16:13:30,32.09,8.23,-113.4,-97.8,1655,1878,604,828,0.82,0,14.624,84,5.88,16.5,,,0.35,-32.7,,,,,,,16.43874,81.70858
01/08/17,16:13:40,32.23,8.17,-110.4,-96.3,1690,1922,592,845,0.84,0,14.625,83.3,5.82,16.6,,,0.35,-32.7,,,,,,,16.43869,81.70856
01/08/17,16:13:50,32.29,8.21,-112.3,-91.2,1780,2027,562,890,0.89,0,14.624,85.2,5.96,17,,,0.37,-31.9,,,,,,,16.43866,81.70856
01/08/17,16:14:00,32.62,8.11,-107.5,-91.5,1844,2111,542,922,0.92,0,14.626,82.9,5.77,17.5,,,0.39,-30.5,,,,,,,16.43863,81.70851
01/08/17,16:14:10,32.5,8.12,-107.7,-90.3,1901,2172,526,951,0.95,0,14.628,83.3,5.8,17.4,,,0.41,-29.7,,,,,,,16.4386,81.70851
01/08/17,16:14:20,32.42,8.14,-108.9,-90.6,1901,2169,526,951,0.95,0,14.628,84.3,5.88,17.3,,,0.36,-32.2,,,,,,,16.43856,81.70849
01/08/17,16:14:30,32.65,8.1,-106.9,-91,1838,2105,544,919,0.92,0,14.63,83,5.77,17.4,,,0.37,-31.6,,,,,,,16.43856,81.70848
01/08/17,16:14:40,32.55,8.1,-107,-96.5,1390,1590,719,695,0.69,0,14.628,77.1,5.36,16.4,4.2,231.3,0.38,-31.1,,,,,,,16.43868,81.70856
01/08/17,16:14:50,32.64,7.99,-101.4,-99.4,1420,1626,704,710,0.7,0,14.629,71.4,4.95,16.9,4.2,231.7,0.38,-31.1,,,,,,,16.43878,81.7087
01/08/17,16:15:00,32.77,7.95,-99.5,-94.9,1784,2048,561,892,0.89,0,14.629,73.9,5.12,17.4,4.1,232,0.38,-31.2,,,,,,,16.43886,81.70888
01/08/17,16:15:10,32.82,7.96,-99.7,-92.2,1746,2005,573,873,0.87,0,14.627,74.5,5.16,17.5,4.1,232.4,0.38,-31,,,,,,,16.43894,81.70909
01/08/17,16:15:20,32.68,7.99,-101.2,-94.1,1443,1653,693,722,0.71,0,14.628,71.4,4.95,16.7,4.2,231.3,0.35,-32.9,,,,,,,16.43901,81.70925
01/08/17,16:15:30,32.59,7.99,-101.1,-102.6,973,1113,1028,487,0.47,0,14.629,62.7,4.34,15.8,4.3,230.6,0.35,-32.7,,,,,,,16.43907,81.70942
01/08/17,16:15:40,32.53,7.93,-98.3,-111.2,957,1094,1045,479,0.46,0,14.629,25.7,1.84,15.7,4.1,232.4,0.34,-33.4,,,,,,,16.43911,81.70952
01/08/17,16:15:50,32.53,7.9,-96.6,-118.1,941,1076,1063,471,0.46,0,14.63,21.3,1.52,15.9,4,232.8,0.33,-34,,,,,,,16.43914,81.70956
01/08/17,16:16:00,32.5,7.88,-96,-123.2,945,1080,1058,473,0.46,0,14.629,18.8,1.34,15.9,3.9,233.6,0.35,-32.9,,,,,,,16.43914,81.70957
01/08/17,16:16:10,32.5,7.87,-95.4,-126.3,948,1083,1055,474,0.46,0,14.631,17.2,1.23,15.8,4.6,228.9,0.35,-33,,,,,,,16.43914,81.70956
01/08/17,16:16:20,32.5,7.86,-95,-129.3,969,1107,1032,485,0.47,0,14.632,16.1,1.15,15.8,3.9,233.9,0.35,-33.1,,,,,,,16.43913,81.70956
01/08/17,16:16:30,32.47,7.86,-95,-131.9,972,1110,1029,486,0.47,0,14.632,15.1,1.08,15.7,4.1,232.5,0.35,-33.1,,,,,,,16.4391,81.70952
01/08/17,16:16:40,32.48,7.87,-95.2,-134.1,967,1104,1034,484,0.47,0,14.633,14,1,15.7,4.3,231.1,0.36,-32.5,,,,,,,16.43907,81.70948
01/08/17,16:16:50,32.45,7.85,-94.5,-133.2,997,1138,1003,499,0.48,0,14.634,13.5,0.96,15.6,4.1,232.9,0.36,-32.4,,,,,,,16.43904,81.70946
01/08/17,16:17:00,32.45,7.86,-94.9,-132.6,982,1121,1018,491,0.48,0,14.636,13.1,0.94,15.6,3.5,236.4,0.36,-32.4,,,,,,,16.43901,81.70942
01/08/17,16:17:10,32.48,7.85,-94.3,-131.5,968,1106,1033,484,0.47,0,14.633,12.8,0.91,15.7,3.1,239.9,0.36,-32.5,,,,,,,16.43897,81.7094
01/08/17,16:17:20,32.43,7.85,-94.1,-129.5,1009,1151,991,505,0.49,0,14.636,12.9,0.92,15.5,3.4,237.5,0.35,-32.7,,,,,,,16.43894,81.70939
01/08/17,16:17:30,32.5,7.85,-94.5,-134.9,982,1122,1018,491,0.48,0,14.637,12.6,0.9,14.3,3.6,236.5,0.36,-32.6,,,,,,,16.43891,81.70936
01/08/17,16:17:40,32.56,7.84,-93.6,-129.3,982,1124,1018,491,0.48,0,14.636,14,1,15.2,3.4,237.8,0.37,-32,,,,,,,16.43895,81.70936
01/08/17,16:17:50,32.6,7.83,-93.2,-126,978,1119,1022,489,0.47,0,14.634,13.9,1,15.3,2.7,243.3,0.38,-31.3,,,,,,,16.43908,81.70944
01/08/17,16:18:00,32.59,7.82,-92.9,-125.6,966,1106,1035,483,0.47,0,14.637,13.4,0.96,15.1,2.4,247.1,0.37,-32,,,,,,,16.43919,81.70957
01/08/17,16:18:10,32.62,7.82,-92.8,-126.3,951,1089,1052,476,0.46,0,14.636,13.1,0.94,15.3,2.2,248.3,0.35,-33.2,,,,,,,16.43928,81.70972
01/08/17,16:18:20,32.63,7.8,-92.1,-126.8,946,1084,1057,473,0.46,0,14.637,12.5,0.89,14.2,2.2,248.4,0.35,-33.1,,,,,,,16.43935,81.70984
01/08/17,16:18:30,32.67,7.81,-92.1,-123.5,954,1093,1048,477,0.46,0,14.636,13.7,0.98,15.4,2.3,247.8,0.35,-33.2,,,,,,,16.43941,81.70996
01/08/17,16:18:40,32.72,7.8,-92,-123.6,921,1057,1086,461,0.45,0,14.636,13.1,0.94,15.1,2.3,247.8,0.32,-35.1,,,,,,,16.43949,81.71011
01/08/17,16:18:50,32.72,7.79,-91.5,-123.1,920,1055,1087,460,0.45,0,14.636,13.1,0.93,15.3,2.4,246,0.32,-34.8,,,,,,,16.43956,81.71027
01/08/17,16:19:00,32.78,7.78,-91,-125.5,904,1038,1106,452,0.44,0,14.635,12.1,0.86,14.1,2.4,247,0.3,-36.1,,,,,,,16.43963,81.71035
01/08/17,16:19:10,32.76,7.8,-91.6,-120.9,870,998,1149,435,0.42,0,14.635,14.5,1.03,14.7,2.4,246.7,0.31,-35.7,,,,,,,16.43973,81.71043
01/08/17,16:19:20,32.74,7.79,-91.6,-118,877,1006,1140,439,0.42,0,14.637,14.4,1.03,14.8,2.5,245.9,0.31,-35.5,,,,,,,16.43989,81.71052
01/08/17,16:19:30,32.65,7.82,-92.8,-114.8,855,979,1170,428,0.41,0,14.638,15.8,1.13,14,2.4,246.2,0.31,-35.7,,,,,,,16.44005,81.71059
01/08/17,16:19:40,32.71,7.81,-92.4,-108.2,848,972,1179,424,0.41,0,14.638,18.9,1.35,14,2.5,245.6,0.31,-35.8,,,,,,,16.44024,81.71066
01/08/17,16:19:50,32.71,7.81,-92.4,-105.2,841,964,1189,421,0.41,0,14.637,19.4,1.39,14,2.4,246.1,0.31,-35.7,,,,,,,16.44041,81.71072
01/08/17,16:20:00,32.68,7.82,-92.9,-102,831,952,1203,416,0.4,0,14.637,20.9,1.49,14.1,2.4,246.6,0.31,-35.5,,,,,,,16.4406,81.71076
01/08/17,16:20:10,32.69,7.82,-92.9,-98.7,822,943,1217,411,0.4,0,14.64,22,1.57,14.1,2.4,247,0.35,-32.9,,,,,,,16.44079,81.71083
01/08/17,16:20:20,32.74,7.82,-92.7,-95.4,843,967,1186,422,0.41,0,14.639,23.6,1.68,15,2.4,247,0.37,-31.7,,,,,,,16.44096,81.71089
01/08/17,16:20:30,32.78,7.82,-92.7,-92.2,825,947,1212,413,0.4,0,14.638,25.7,1.83,15.1,2.4,246.9,0.39,-30.5,,,,,,,16.44114,81.71091
01/08/17,16:20:40,32.8,7.81,-92.6,-89.3,838,962,1193,419,0.4,0,14.638,26.9,1.91,16.8,2.3,247.8,0.33,-34.4,,,,,,,16.44132,81.71098
01/08/17,16:20:50,32.79,7.82,-92.8,-87.8,831,954,1203,416,0.4,0,14.638,27.5,1.95,15.5,2.4,247,0.33,-34.1,,,,,,,16.44152,81.71102
01/08/17,16:21:00,32.81,7.82,-92.8,-86.8,817,938,1224,409,0.39,0,14.638,28.7,2.04,15.6,2.4,247.2,0.38,-31.3,,,,,,,16.4417,81.71105
01/08/17,16:21:10,32.79,7.82,-93.1,-85.5,796,914,1256,398,0.38,0,14.639,29.6,2.1,15.2,2.3,247.5,0.43,-28.5,,,,,,,16.44191,81.71109
01/08/17,16:21:20,32.84,7.81,-92.4,-83.9,865,994,1156,433,0.42,0,14.638,29.1,2.07,16.3,2.3,248.1,0.43,-28.5,,,,,,,16.44209,81.71112
01/08/17,16:21:30,32.86,7.82,-92.7,-84.8,855,983,1170,428,0.41,0,14.638,28.2,2,16.1,2.3,247.5,0.43,-28.3,,,,,,,16.44228,81.71114
01/08/17,16:21:40,32.83,7.82,-92.6,-83.5,818,940,1222,409,0.39,0,14.639,30.1,2.14,16.9,2.4,246.9,0.4,-29.7,,,,,,,16.44248,81.71114
01/08/17,16:21:50,32.82,7.81,-92.6,-82.9,845,971,1183,423,0.41,0,14.638,29.5,2.1,16,2.4,247.1,0.41,-29.4,,,,,,,16.44268,81.71114
01/08/17,16:22:00,32.78,7.83,-93.4,-82.3,760,873,1316,380,0.37,0,14.641,31.1,2.22,15.1,2.4,246.5,0.41,-29.5,,,,,,,16.44288,81.71112
01/08/17,16:22:10,32.82,7.82,-92.7,-81,823,946,1215,412,0.4,0,14.638,30.2,2.15,15.8,2.4,246.7,0.41,-29.4,,,,,,,16.44308,81.71112
01/08/17,16:22:20,32.73,7.82,-92.8,-79.8,819,939,1221,410,0.39,0,14.637,32.1,2.28,17,2.4,246.6,0.41,-29.2,,,,,,,16.44327,81.7111
01/08/17,16:22:30,32.74,7.85,-94.5,-81.4,698,801,1433,349,0.33,0,14.639,30.7,2.18,14.9,2.4,246.4,0.48,-25.9,,,,,,,16.44339,81.7111
01/08/17,16:22:40,32.74,7.84,-93.7,-78.7,637,730,1570,319,0.3,0,14.638,32.5,2.32,15.8,2.4,246.3,0.49,-25.3,,,,,,,16.44348,81.71112
