Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
23/11/17,14:42:41,29.43,8.35,-79.5,91.3,18490,20050,54,9249,10.88,3.9,14.635,109.9,7.9,4.7,,,,,,,,,,,16.43683,81.70744
23/11/17,14:42:51,29.38,8.35,-79.4,90.8,18190,19700,55,9097,10.69,3.8,14.635,110.7,7.97,6.6,,,,,,,,,,,16.43685,81.70747
23/11/17,14:43:01,29.42,8.34,-78.8,90.5,18340,19880,55,9171,10.78,3.9,14.635,112.6,8.1,5.3,,,,,,,,,,,16.43693,81.70753
23/11/17,14:43:11,29.44,8.34,-78.9,90.2,18500,20060,54,9252,10.89,3.9,14.637,113.7,8.18,6.3,,,,,,,,,,,16.437,81.70764
23/11/17,14:43:21,29.44,8.34,-78.7,90.1,18940,20540,53,9471,11.17,4.1,14.636,114.6,8.23,7.5,,,,,,,,,,,16.437,81.70784
23/11/17,14:43:31,29.45,8.34,-79.1,89.6,18820,20420,53,9415,11.1,4.1,14.636,115.3,8.28,4.4,,,,,,,,,,,16.43697,81.70805
23/11/17,14:43:41,29.48,8.35,-79.3,88.5,18220,19770,55,9112,10.71,3.8,14.635,115.4,8.3,5.8,,,,,,,,,,,16.43694,81.70822
23/11/17,14:43:51,29.48,8.33,-78.6,88.2,18150,19700,55,9077,10.66,3.7,14.636,114.9,8.27,5.6,,,,,,,,,,,16.4369,81.70837
23/11/17,14:44:01,29.49,8.33,-78.5,87.9,18070,19610,55,9036,10.61,3.7,14.635,115.1,8.28,5.6,,,,,,,,,,,16.4369,81.70837
23/11/17,14:44:11,29.53,8.33,-78.1,87.4,17990,19540,56,8996,10.56,3.7,14.634,115.1,8.28,5.3,,,,,,,,,,,16.4369,81.70837
23/11/17,14:44:21,29.62,8.34,-78.9,87.5,18290,19900,55,9148,10.75,3.8,14.633,116.4,8.35,4.9,,,,,,,,,,,16.4369,81.70837
23/11/17,14:44:31,29.71,8.35,-79.3,87.1,18230,19860,55,9117,10.71,3.7,14.636,116.9,8.38,4.9,,,,,,,,,,,16.4369,81.70837
23/11/17,14:44:41,29.69,8.34,-79,87.4,18860,20550,53,9435,11.12,4,14.636,117,8.37,5.4,,,,,,,,,,,16.4369,81.70837
23/11/17,14:44:51,29.56,8.33,-78.2,87.9,19400,21090,52,9704,11.47,4.3,14.639,116.2,8.32,6.2,,,,,,,,,,,16.43697,81.70952
23/11/17,14:45:01,29.48,8.32,-77.6,88.1,19830,21520,50,9919,11.74,4.6,14.636,115.4,8.26,7,,,,,,,,,,,16.43706,81.70972
23/11/17,14:45:11,29.42,8.31,-77.2,88,19980,21660,50,9992,11.84,4.6,14.637,114.8,8.23,6.8,,,,,,,,,,,16.43718,81.70972
23/11/17,14:45:21,29.5,8.32,-77.7,87,19530,21210,51,9770,11.55,4.4,14.636,115.4,8.26,6,,,,,,,,,,,16.43732,81.70959
23/11/17,14:45:31,29.55,8.33,-78.4,86.2,19090,20740,52,9547,11.26,4.2,14.635,116.4,8.34,5.7,,,,,,,,,,,16.43746,81.7094
23/11/17,14:45:41,29.61,8.34,-79,85.6,18700,20330,53,9351,11.01,4,14.637,117.3,8.41,6.6,,,,,,,,,,,16.43757,81.70923
23/11/17,14:45:51,29.69,8.36,-79.9,84.3,17830,19420,56,8917,10.46,3.5,14.637,118.1,8.48,5.3,,,,,,,,,,,16.43769,81.70909
23/11/17,14:46:01,29.49,8.34,-79,85.3,18660,20250,54,9331,10.99,4,14.637,118.9,8.54,4.5,,,,,,,,,,,16.43784,81.7089
23/11/17,14:46:11,29.53,8.35,-79.4,84.7,18310,19890,55,9156,10.76,3.8,14.639,119,8.56,4.9,,,,,,,,,,,16.43796,81.70872
23/11/17,14:46:21,29.47,8.33,-78.1,84.2,17970,19500,56,8990,10.55,3.7,14.638,117,8.43,5.8,,,,,,,,,,,16.43812,81.70856
23/11/17,14:46:31,29.42,8.33,-78.3,84.6,18200,19730,55,9103,10.7,3.8,14.638,118.1,8.51,5.8,,,,,,,,,,,16.43824,81.70838
23/11/17,14:46:41,29.24,8.3,-76.7,86.6,20030,21640,50,10010,11.87,4.7,14.637,116.5,8.37,7.3,,,,,,,,,,,16.43844,81.70827
23/11/17,14:46:51,29.23,8.3,-76.9,85.5,19270,20820,52,9638,11.39,4.4,14.639,115.7,8.33,15.7,,,,,,,,,,,16.43859,81.70831
23/11/17,14:47:01,29.34,8.31,-77,84.7,18860,20420,53,9433,11.12,4.1,14.638,116.2,8.36,6.5,,,,,,,,,,,16.43874,81.70842
23/11/17,14:47:11,29.28,8.31,-77,85,18940,20480,53,9472,11.17,4.2,14.638,116.2,8.37,6.7,,,,,,,,,,,16.4388,81.70846
23/11/17,14:47:21,29.33,8.32,-77.6,84.1,18490,20020,54,9248,10.88,4,14.637,117,8.43,8.3,,,,,,,,,,,16.4388,81.70846
23/11/17,14:47:31,29.37,8.32,-77.8,83.5,17990,19490,56,8999,10.56,3.7,14.639,117.2,8.46,6.3,,,,,,,,,,,16.4388,81.70846
23/11/17,14:47:41,29.41,8.32,-77.6,82.8,17430,18890,57,8718,10.21,3.4,14.639,116.8,8.44,7.8,,,,,,,,,,,16.4388,81.70846
23/11/17,14:47:51,29.43,8.33,-78.3,83.5,18250,19780,55,9126,10.73,3.8,14.639,118.8,8.56,5.7,,,,,,,,,,,16.43894,81.7092
23/11/17,14:48:01,29.48,8.34,-78.6,83,17920,19440,56,8961,10.51,3.6,14.641,118.4,8.53,5.7,,,,,,,,,,,16.43892,81.70942
23/11/17,14:48:11,29.51,8.33,-78.3,82.6,17610,19120,57,8807,10.32,3.5,14.641,117.3,8.46,6.1,,,,,,,,,,,16.43888,81.70952
23/11/17,14:48:21,29.53,8.33,-78.2,82.4,17440,18950,57,8724,10.21,3.4,14.642,116.5,8.4,6.4,,,,,,,,,,,16.43885,81.70961
23/11/17,14:48:31,29.54,8.32,-77.8,82.2,17320,18810,58,8660,10.13,3.3,14.642,115.7,8.35,6.8,,,,,,,,,,,16.43882,81.70966
23/11/17,14:48:41,29.57,8.32,-77.8,81.9,17170,18660,58,8586,10.04,3.3,14.642,115.7,8.35,6.7,,,,,,,,,,,16.43878,81.70973
23/11/17,14:48:51,29.69,8.33,-78.1,81.8,17250,18780,58,8625,10.08,3.3,14.637,116.3,8.37,5.7,,,,,,,,,,,16.43875,81.70981
23/11/17,14:49:01,29.83,8.35,-79.4,81.8,17480,19090,57,8744,10.23,3.3,14.639,118.2,8.48,5.1,,,,,,,,,,,16.43872,81.70987
23/11/17,14:49:11,29.82,8.35,-79.6,82.1,17730,19350,56,8866,10.39,3.4,14.639,118.9,8.52,5,,,,,,,,,,,16.4387,81.70996
23/11/17,14:49:21,29.77,8.35,-79.7,82.3,17990,19620,56,8996,10.56,3.6,14.64,119.5,8.57,4.7,,,,,,,,,,,16.43872,81.71008
23/11/17,14:49:31,29.7,8.35,-79.3,82.7,18310,19950,55,9159,10.76,3.8,14.64,119.5,8.57,5,,,,,,,,,,,16.43872,81.71018
23/11/17,14:49:41,29.65,8.34,-79,83.3,18580,20220,54,9293,10.94,3.9,14.642,119.4,8.56,5.1,,,,,,,,,,,16.43872,81.71032
23/11/17,14:49:51,29.59,8.33,-78.6,83.6,18880,20530,53,9443,11.13,4.1,14.643,118.8,8.52,5.5,,,,,,,,,,,16.43874,81.71042
23/11/17,14:50:01,29.58,8.33,-78.4,83.6,18860,20500,53,9432,11.12,4.1,14.641,118.6,8.51,5.7,,,,,,,,,,,16.43883,81.71044
23/11/17,14:50:11,29.66,8.34,-78.9,83.2,18450,20080,54,9225,10.85,3.8,14.642,119.1,8.54,5.4,,,,,,,,,,,16.43892,81.71039
23/11/17,14:50:21,29.72,8.35,-79.5,82.7,17980,19600,56,8994,10.55,3.6,14.641,120,8.61,5.3,,,,,,,,,,,16.439,81.71028
23/11/17,14:50:31,29.8,8.36,-80.2,82.1,17500,19100,57,8753,10.24,3.3,14.641,120.7,8.67,5.1,,,,,,,,,,,16.43908,81.71018
23/11/17,14:50:41,29.79,8.37,-80.6,81.9,17330,18910,58,8665,10.13,3.3,14.641,121.5,8.73,4.7,,,,,,,,,,,16.43908,81.71018
23/11/17,14:50:51,29.7,8.36,-79.9,82.5,17600,19170,57,8802,10.31,3.4,14.642,120.7,8.67,5.5,,,,,,,,,,,16.4393,81.70984
23/11/17,14:51:01,29.46,8.32,-77.7,82.8,17660,19150,57,8830,10.35,3.5,14.643,118,8.51,7,,,,,,,,,,,16.4394,81.70962
23/11/17,14:51:11,29.42,8.31,-77,83.5,18250,19780,55,9127,10.73,3.8,14.642,118,8.51,6.1,,,,,,,,,,,16.43948,81.70946
23/11/17,14:51:21,29.38,8.31,-77.1,83.8,18360,19900,54,9185,10.8,3.9,14.64,117.6,8.47,6.9,,,,,,,,,,,16.43958,81.70931
23/11/17,14:51:31,29.34,8.28,-75.9,84.9,19450,21050,51,9727,11.5,4.4,14.64,116.2,8.35,6.6,,,,,,,,,,,16.43971,81.7092
23/11/17,14:51:41,29.32,8.27,-75.3,85.6,19750,21370,51,9877,11.69,4.6,14.638,115.2,8.27,7.3,,,,,,,,,,,16.43984,81.70918
23/11/17,14:51:51,29.35,8.28,-75.4,85.1,19530,21150,51,9770,11.55,4.5,14.64,114.7,8.24,6.8,,,,,,,,,,,16.43995,81.70922
23/11/17,14:52:01,29.33,8.28,-75.8,86.3,19520,21120,51,9761,11.54,4.5,14.641,114.8,8.25,6.8,,,,,,,,,,,16.44002,81.70931
23/11/17,14:52:11,29.28,8.28,-75.6,86.9,19950,21580,50,9979,11.82,4.7,14.641,114.9,8.25,6.5,,,,,,,,,,,16.44007,81.70942
23/11/17,14:52:21,29.27,8.29,-76,86.7,19880,21490,50,9943,11.78,4.6,14.642,115.2,8.27,8.2,,,,,,,,,,,16.44008,81.70959
23/11/17,14:52:31,29.33,8.29,-76.2,86,19250,20830,52,9625,11.37,4.3,14.641,115.4,8.3,6.6,,,,,,,,,,,16.44007,81.70973
23/11/17,14:52:41,29.38,8.3,-76.6,84.9,18300,19820,55,9152,10.76,3.9,14.641,115.9,8.35,7,,,,,,,,,,,16.44007,81.70992
23/11/17,14:52:51,29.44,8.3,-76.5,84.3,17750,19250,56,8879,10.41,3.6,14.644,115.6,8.34,7.8,,,,,,,,,,,16.4401,81.71009
23/11/17,14:53:01,29.51,8.29,-76,83.7,17290,18780,58,8650,10.12,3.3,14.643,114.9,8.29,9.2,,,,,,,,,,,16.44012,81.71028
23/11/17,14:53:11,29.58,8.3,-76.7,83.3,16990,18470,59,8496,9.92,3.2,14.643,115.8,8.35,7.9,,,,,,,,,,,16.44014,81.71046
23/11/17,14:53:21,29.56,8.28,-75.7,82.9,16750,18200,60,8377,9.77,3.1,14.643,113.9,8.23,8.6,,,,,,,,,,,16.44016,81.71066
23/11/17,14:53:31,29.71,8.31,-77.6,83,16890,18400,59,8448,9.86,3.1,14.644,117.5,8.47,6.1,,,,,,,,,,,16.44016,81.71089
23/11/17,14:53:41,29.78,8.34,-78.9,83,17010,18560,59,8509,9.94,3.1,14.643,118.7,8.54,5.8,,,,,,,,,,,16.44016,81.71091
23/11/17,14:53:51,29.79,8.35,-79.5,83.5,17730,19340,56,8865,10.39,3.4,14.642,119.6,8.58,6.5,,,,,,,,,,,16.44016,81.71091
23/11/17,14:54:01,29.78,8.35,-79.7,83.3,17640,19240,57,8821,10.33,3.4,14.642,120,8.62,6.6,,,,,,,,,,,16.44016,81.71091
23/11/17,14:54:11,29.79,8.36,-79.9,82.9,17450,19040,57,8727,10.21,3.3,14.642,120.6,8.66,5.5,,,,,,,,,,,16.44061,81.71112
23/11/17,14:54:21,29.76,8.35,-79.7,82.7,17180,18730,58,8590,10.04,3.2,14.643,120.9,8.69,5.2,,,,,,,,,,,16.44072,81.71091
23/11/17,14:54:31,29.61,8.33,-78.2,82.2,16590,18050,60,8299,9.67,3,14.642,117.7,8.5,8.1,,,,,,,,,,,16.4408,81.7107
23/11/17,14:54:41,29.62,8.3,-76.9,82.4,16640,18100,60,8322,9.7,3,14.643,117.7,8.5,8.3,,,,,,,,,,,16.44091,81.7105
23/11/17,14:54:51,29.54,8.29,-76.2,83.6,17680,19210,57,8843,10.36,3.5,14.644,117,8.43,6.3,,,,,,,,,,,16.44101,81.71035
23/11/17,14:55:01,29.49,8.3,-76.6,84.4,18270,19830,55,9139,10.74,3.8,14.643,117.6,8.46,7.8,,,,,,,,,,,16.44112,81.71022
23/11/17,14:55:11,29.41,8.27,-74.9,85.4,19250,20870,52,9630,11.37,4.3,14.642,115.3,8.28,7.7,,,,,,,,,,,16.4413,81.71013
23/11/17,14:55:21,29.39,8.26,-74.8,85.3,19120,20710,52,9560,11.28,4.2,14.642,114.8,8.25,11.8,,,,,,,,,,,16.44146,81.71018
23/11/17,14:55:31,29.46,8.27,-75.3,84.5,18590,20160,54,9297,10.95,4,14.643,115.2,8.29,8.5,,,,,,,,,,,16.44162,81.71022
