Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
23/11/17,8:19:05,28.77,8.16,-69.3,55,21760,23320,46,10880,13.01,5.7,14.663,92.7,6.68,6.6,,,,,,,,,,,16.43997,81.70994
23/11/17,8:19:15,28.77,8.17,-69.5,54.3,21720,23280,46,10860,12.98,5.7,14.665,93,6.7,5.9,,,,,,,,,,,16.43998,81.70996
23/11/17,8:19:25,28.72,8.2,-71.2,51.8,20190,21610,50,10090,11.99,5,14.665,95.9,6.96,6.6,,,,,520.8,506.64,33.56,1.533936,89.999265,72.621951,16.43998,81.70996
23/11/17,8:19:35,28.78,8.2,-71.1,51.7,20800,22290,48,10400,12.38,5.2,14.666,96.8,7,6.2,,,,,697.2,498.24,38.56,2.400255,99.652465,72.805613,16.43996,81.71009
23/11/17,8:19:45,28.65,8.26,-74.5,47.9,18600,19890,54,9304,10.97,4.2,14.666,102.1,7.45,5.5,,,,,546.4,433.16,39.28,1.65966,87.066161,72.83206,16.43987,81.71044
23/11/17,8:19:55,28.77,8.2,-71.4,51.8,20810,22300,48,10400,12.39,5.2,14.665,98.8,7.14,6.1,,,,,773.6,321.56,34.24,2.775464,65.48301,72.646929,16.4399,81.71066
23/11/17,8:20:05,28.77,8.2,-71.4,51.5,20790,22280,48,10390,12.37,5.2,14.665,99.3,7.18,6.4,,,,,484.4,422.52,41.72,1.355171,85.008413,72.921687,16.44004,81.71078
23/11/17,8:20:15,28.76,8.21,-71.9,50.5,20790,22280,48,10400,12.38,5.2,14.665,98.1,7.1,6.2,,,,,579.2,573.08,35.6,1.820745,92.439759,72.696885,16.44022,81.71078
23/11/17,8:20:25,28.66,8.25,-73.7,47.8,19120,20450,52,9563,11.3,4.5,14.666,101.5,7.39,5.4,,,,,560.4,383.52,39.96,1.728416,77.465914,72.857038,16.44036,81.7107
23/11/17,8:20:35,28.64,8.27,-75.2,46.2,17820,19050,56,8910,10.46,3.9,14.665,102.1,7.47,5,,,,,666.4,471.28,30.84,2.248993,94.438471,72.522039,16.44051,81.71057
23/11/17,8:20:45,28.72,8.24,-73.1,49,19180,20530,52,9590,11.33,4.5,14.666,102,7.42,5.7,,,,,325.6,545.16,29.08,0.575287,91.414193,72.457391,16.44066,81.71039
23/11/17,8:20:55,28.71,8.22,-72.3,49.9,19990,21400,50,9997,11.86,4.9,14.667,101,7.33,6.2,,,,,609.56,403.04,34.88,1.969846,81.241031,72.670438,16.4408,81.71024
23/11/17,8:21:05,28.74,8.19,-70.8,51,20720,22190,48,10360,12.33,5.2,14.667,99.3,7.19,6.7,,,,,586,267.8,35.24,1.85414,55.085965,72.683661,16.44097,81.71009
23/11/17,8:21:15,28.64,8.22,-72.1,48.8,19540,20900,51,9774,11.57,4.7,14.665,100.6,7.32,6.6,,,,,327.2,611.64,43.56,0.583145,93.856156,72.989274,16.44118,81.71011
23/11/17,8:21:25,28.68,8.2,-71.4,48.9,19160,20500,52,9581,11.32,4.5,14.664,99,7.21,6.5,,,,,414.72,590.8,33.68,1.012965,93.090655,72.626359,16.44134,81.71024
23/11/17,8:21:35,28.72,8.19,-70.7,49.9,20060,21470,50,10030,11.9,4.9,14.661,98.9,7.17,6,,,,,509.48,712.4,30.2,1.478342,97.557302,72.498531,16.44142,81.71046
23/11/17,8:21:45,28.74,8.19,-71,50.2,20540,22000,49,10270,12.21,5.1,14.662,99.5,7.2,6.3,,,,,628.88,566.8,33.2,2.064728,92.20908,72.608728,16.44141,81.71066
23/11/17,8:21:55,28.7,8.23,-72.7,48.5,20190,21610,50,10090,11.99,5,14.663,101.1,7.33,5.8,,,,,534,502.8,37.96,1.598762,89.858213,72.783573,16.4414,81.7109
23/11/17,8:22:05,28.78,8.2,-71.5,50.1,21150,22670,47,10570,12.61,5.4,14.664,100.2,7.23,6.2,,,,,368.8,870.8,38.88,0.787447,103.375698,72.817367,16.44139,81.71108
23/11/17,8:22:15,28.78,8.22,-72.2,48.9,20490,21960,49,10240,12.18,5.1,14.663,100,7.23,5.9,,,,,393.2,626,37.08,0.907278,94.383632,72.751249,16.4414,81.71131
23/11/17,8:22:25,28.78,8.2,-71.3,49.2,19160,20530,52,9580,11.32,4.5,14.664,98.9,7.19,5.7,,,,,488.4,662.8,39.4,1.374816,95.735381,72.836468,16.44144,81.71155
23/11/17,8:22:35,28.66,8.26,-74.2,46.7,18350,19620,54,9175,10.8,4.1,14.662,102.7,7.5,5.7,,,,,392,657.6,30.6,0.901385,95.544373,72.513224,16.44148,81.71173
23/11/17,8:22:45,28.77,8.21,-71.7,50.4,21090,22610,47,10540,12.57,5.4,14.661,100.8,7.28,7.1,,,,,501.6,940.4,36.08,1.439642,105.932266,72.714517,16.44156,81.71198
23/11/17,8:22:55,28.74,8.21,-72,49.7,19470,20860,51,9738,11.52,4.6,14.663,100.1,7.27,9.2,,,,,499.6,428.4,43.6,1.42982,86.14559,72.990743,16.44167,81.71216
23/11/17,8:23:05,28.33,8.29,-75.8,40.1,12350,13130,81,6176,7.03,1.4,14.666,100.4,7.52,8.2,,,,,394.8,478.4,31.84,0.915136,95.81546,72.558772,16.44182,81.71232
23/11/17,8:23:15,28.41,8.23,-72.9,43.8,14100,15010,71,7051,8.12,2.2,14.665,100.4,7.46,7.6,,,,,284.4,446,32.72,0.37295,89.549384,72.591096,16.44186,81.71235
