Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
05/06/18,12:01:34,31.43,8.36,-87.3,72.1,542,608,1845,271,0.26,0,14.51,116.3,8.55,16.6,,,,,,,,,,,25.3065,83.01138
05/06/18,12:01:44,31.44,8.36,-87.3,72.1,542,608,1845,271,0.26,0,14.51,116.2,8.54,16.6,,,,,,,,,,,25.3065,83.01138
05/06/18,12:01:54,31.36,8.36,-87.4,5,542,608,1845,271,0.26,0,14.51,114,8.39,15.7,,,,,,,,,,,25.3065,83.01138
05/06/18,12:02:04,31.39,8.36,-87.5,1,542,608,1845,271,0.26,0,14.511,112.4,8.27,16.2,,,,,,,,,,,25.3065,83.01136
05/06/18,12:02:14,31.42,8.37,-87.6,0.9,543,608,1842,271,0.26,0,14.51,115,8.45,15.9,,,,,,,,,,,25.3065,83.01131
05/06/18,12:02:24,31.42,8.37,-87.6,0.8,542,608,1845,271,0.26,0,14.512,114.8,8.44,16.5,,,,,,,,,,,25.3065,83.01131
05/06/18,12:02:34,31.42,8.36,-87.5,0.8,543,608,1842,272,0.26,0,14.513,114.1,8.39,15.7,,,,,,,,,,,25.30649,83.01128
05/06/18,12:02:44,31.42,8.37,-87.6,0.8,543,609,1842,272,0.26,0,14.515,116.3,8.55,16.1,,,,,,,,,,,25.30648,83.01124
05/06/18,12:02:54,31.42,8.37,-88,0.8,544,609,1838,272,0.26,0,14.514,115,8.46,16.1,,,,,,,,,,,25.30647,83.01123
05/06/18,12:03:04,31.41,8.37,-88.1,0.8,544,609,1838,272,0.26,0,14.515,117.6,8.65,16.7,,,,,,,,,,,25.30645,83.01123
05/06/18,12:03:14,31.41,8.37,-88,0.8,544,610,1838,272,0.26,0,14.515,117.3,8.63,15.6,,,,,,,,,,,25.30643,83.01117
05/06/18,12:03:24,31.42,8.37,-87.9,0.8,548,614,1825,274,0.26,0,14.516,116.9,8.6,15.4,,,,,,,,,,,25.30639,83.01112
05/06/18,12:03:34,31.43,8.38,-88.2,0.8,549,615,1821,274,0.26,0,14.516,117.5,8.64,15.2,,,,,,,,,,,25.30632,83.01108
05/06/18,12:03:44,31.41,8.38,-88.5,0.8,548,614,1825,274,0.26,0,14.516,117,8.61,15.7,,,,,,,,,,,25.30618,83.01112
05/06/18,12:03:54,31.46,8.38,-88.4,0.8,548,614,1825,274,0.26,0,14.518,119.4,8.78,16.2,,,,,,,,,,,25.30608,83.01123
05/06/18,12:04:04,31.48,8.38,-88.2,0.8,548,613,1825,274,0.26,0,14.517,122.9,9.03,16.1,,,,,,,,,,,25.30598,83.01136
05/06/18,12:04:14,31.46,8.37,-88.1,0.8,549,613,1821,274,0.26,0,14.516,122.4,9,17,,,,,,,,,,,25.30598,83.01136
05/06/18,12:04:24,31.42,8.37,-87.8,0.8,549,615,1821,275,0.26,0,14.517,122.3,8.99,16.8,,,,,,,,,,,25.30598,83.01136
05/06/18,12:04:34,31.36,8.37,-87.8,0.8,550,615,1818,275,0.26,0,14.515,121.4,8.93,16.7,,,,,,,,,,,25.30598,83.01136
05/06/18,12:04:44,31.34,8.37,-87.6,0.8,550,615,1818,275,0.26,0,14.52,119.7,8.82,18.2,,,,,,,,,,,25.30588,83.01211
05/06/18,12:04:54,31.39,8.36,-87.5,0.8,551,617,1815,276,0.26,0,14.52,119.1,8.76,20.9,,,,,,,,,,,25.30593,83.01228
05/06/18,12:05:04,31.32,8.37,-87.8,62.8,551,619,1815,276,0.26,0,14.519,118.5,8.73,22.6,,,,,,,,,,,25.30604,83.01242
05/06/18,12:05:14,31.3,8.38,-88.3,62.3,552,619,1812,276,0.26,0,14.517,117,8.62,22.2,,,,,,,,,,,25.30619,83.01245
05/06/18,12:07:24,31.39,7.78,-56.6,20.5,549,615,1821,275,0.26,0,14.513,117.2,8.63,16.6,,,,,,,,,,,25.3074,83.01282
05/06/18,12:07:34,31.38,7.92,-63.6,4.2,550,615,1818,275,0.26,0,14.515,117.1,8.62,17.4,,,,,,,,,,,25.30736,83.01299
05/06/18,12:07:44,31.34,8,-68.1,0.9,550,616,1818,275,0.26,0,14.514,117,8.62,18.4,,,,,,,,,,,25.30734,83.01324
05/06/18,12:07:54,31.36,8.06,-71.5,0.9,550,616,1818,275,0.26,0,14.517,116.7,8.59,17.7,,,,,,,,,,,25.30733,83.01343
05/06/18,12:08:04,31.34,8.11,-74,1.1,551,617,1815,276,0.26,0,14.516,116.2,8.56,18.7,,,,,,,,,,,25.30732,83.01362
05/06/18,12:08:14,31.31,8.14,-75.8,1.6,552,618,1812,276,0.26,0,14.515,115.9,8.54,18.9,,,,,,,,,,,25.30735,83.01381
05/06/18,12:08:24,31.35,8.17,-77,1.5,553,620,1808,277,0.26,0,14.514,116.4,8.58,20.3,,,,,,,,,,,25.30741,83.014
05/06/18,12:08:34,31.39,8.2,-78.5,0.8,553,620,1808,276,0.26,0,14.516,115.5,8.5,20.7,,,,,,,,,,,25.30751,83.01409
05/06/18,12:08:44,31.34,8.22,-79.7,0.8,553,620,1808,277,0.26,0,14.515,113.5,8.36,20.7,,,,,,,,,,,25.30759,83.01418
05/06/18,12:08:54,31.34,8.23,-80.6,0.8,553,619,1808,276,0.26,0,14.516,110.3,8.13,19.5,,,,,,,,,,,25.30759,83.01418
05/06/18,12:09:04,31.43,8.25,-81.2,0.8,553,618,1808,276,0.26,0,14.516,111.5,8.2,17.9,,,,,,,,,,,25.30759,83.01418
