Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
31/01/18,7:32:42,18.57,8.24,-72.1,62.2,526,461,1901,263,0.25,0,14.564,37.4,3.47,2.2,,,,,,,,,,,25.28989,83.00764
31/01/18,7:32:52,18.57,8.24,-71.9,62.3,525,461,1905,263,0.25,0,14.56,36.8,3.41,2.4,,,,,,,,,,,25.28992,83.00764
31/01/18,7:33:02,18.57,8.25,-72.9,60.7,526,461,1901,263,0.25,0,14.561,36.9,3.42,2.3,,,,,,,,,,,25.28996,83.00764
31/01/18,7:33:12,18.57,8.27,-73.6,59.6,527,463,1898,264,0.26,0,14.559,34.4,3.19,2.1,,,,,,,,,,,25.29,83.00762
31/01/18,7:33:22,18.56,8.28,-74.2,58.2,539,473,1855,269,0.26,0,14.561,34,3.14,2.2,,,,,,,,,,,25.29002,83.00764
31/01/18,7:33:32,18.56,8.24,-72.3,59.3,534,469,1873,267,0.26,0,14.561,33.2,3.08,2.2,,,,,,,,,,,25.29006,83.00762
31/01/18,7:33:42,18.56,8.24,-72.4,57.8,532,467,1880,266,0.26,0,14.557,33.7,3.12,2.3,,,,,,,,,,,25.29009,83.0076
31/01/18,7:33:52,18.58,8.26,-73.4,55.9,530,466,1887,265,0.26,0,14.558,33.5,3.1,2.4,1.87,227.9,,,,,,,,,25.29013,83.0076
31/01/18,7:34:02,18.58,8.26,-73.3,55.3,530,465,1887,265,0.26,0,14.558,33.8,3.13,2.2,1.89,227.2,,,,,,,,,25.29018,83.0076
31/01/18,7:34:12,18.58,8.27,-73.5,54.1,529,465,1890,264,0.26,0,14.558,33.9,3.13,2.3,1.89,227.4,,,,,,,,,25.29021,83.0076
31/01/18,7:34:22,18.59,8.27,-73.9,52.9,529,464,1890,264,0.26,0,14.558,34.1,3.15,2.3,1.86,228.1,,,,,,,,,25.29026,83.0076
31/01/18,7:34:32,18.59,8.28,-74.5,51.5,528,464,1894,264,0.26,0,14.557,34.1,3.15,2.3,1.87,227.8,,,,,,,,,25.29028,83.00758
31/01/18,7:34:42,18.59,8.29,-75,50.4,527,463,1898,264,0.26,0,14.56,33.8,3.13,2.1,1.88,227.4,,,,,,,,,25.29028,83.00758
31/01/18,7:34:52,18.59,8.3,-75.3,49.1,527,463,1898,264,0.26,0,14.559,32.9,3.04,2.6,1.85,228.4,,,,,,,,,25.29037,83.00758
31/01/18,7:35:02,18.59,8.29,-75,48.6,527,463,1898,264,0.26,0,14.559,32.4,3,2.5,1.86,228,,,,,,,,,25.29041,83.00758
31/01/18,7:35:12,18.59,8.3,-75.4,47.5,527,463,1898,264,0.26,0,14.559,32.4,2.99,2.2,1.84,228.6,,,,,,,,,25.29042,83.00758
31/01/18,7:35:22,18.62,8.31,-75.7,46.5,527,463,1898,263,0.26,0,14.56,32.3,2.99,2.3,1.84,228.5,,,,,,,,,25.29048,83.00758
31/01/18,7:35:32,18.61,8.32,-76.6,45,526,462,1901,263,0.25,0,14.56,29.8,2.76,2.2,1.84,228.6,,,,,,,,,25.29048,83.00758
31/01/18,7:35:42,18.61,8.32,-76.6,44.4,526,462,1901,263,0.26,0,14.56,30.5,2.82,2.1,1.85,228.3,,,,,,,,,25.29055,83.00758
31/01/18,7:35:52,18.62,8.34,-77.4,43,525,461,1905,262,0.25,0,14.561,29.3,2.71,2.4,1.85,228.4,,,,,,,,,25.2906,83.00758
31/01/18,7:36:02,18.62,8.33,-77,42.5,525,461,1905,262,0.25,0,14.557,26.3,2.43,2.4,1.86,228.2,,,,,,,,,25.29064,83.00758
