Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
21/12/19,15:57:35,19.06,8.34,-77.8,62.4,504,448,1984,252,0.24,0.0,14.693,130.1,12.03,37.6,,, ,,,,,,,,25.28965,83.00693
21/12/19,15:57:45,19.01,8.34,-77.9,62.4,501,444,1996,251,0.24,0.0,14.693,133.5,12.36,35.5,,, ,,,,,,,,25.28965,83.00693
21/12/19,15:57:55,18.92,8.40,-81.3,60.3,491,434,2037,245,0.24,0.0,14.694,135.3,12.55,34.1,,, ,,,,,,,,25.28965,83.00693
21/12/19,15:58:05,18.83,8.46,-84.6,58.5,478,422,2092,239,0.23,0.0,14.693,137.1,12.74,32.2,,, ,,,,,,,,25.28966,83.00702
21/12/19,15:58:15,18.74,8.53,-88.5,57.1,466,411,2146,233,0.23,0.0,14.693,138.6,12.90,28.4,,, ,,,,,,,,25.28967,83.00706
21/12/19,15:58:25,18.59,8.62,-93.9,56.3,447,393,2237,224,0.22,0.0,14.695,141.9,13.25,22.3,,, ,,,,,,,,25.28966,83.00715
21/12/19,15:58:35,18.59,8.62,-94.1,56.9,449,395,2227,225,0.22,0.0,14.695,142.8,13.33,22.4,,, ,,,,,,,,25.28958,83.00719
21/12/19,15:58:45,18.62,8.61,-93.2,57.0,456,400,2193,228,0.22,0.0,14.693,143.7,13.41,24.0,,, ,,,,,,,,25.28949,83.00719
21/12/19,15:58:55,18.64,8.60,-92.9,55.8,454,399,2203,227,0.22,0.0,14.693,144.3,13.46,24.5,,, ,,,,,,,,25.28939,83.00724
21/12/19,15:59:05,18.66,8.60,-92.7,54.7,455,400,2198,228,0.22,0.0,14.695,144.4,13.47,27.3,,, ,,,,,,,,25.28925,83.0073
