Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
21/10/19,16:01:52,28.34,,-463.4,-11.6,161,171,6211,80,7.44E-02,0.0,14.528,67.0,8.19,143,,, ,,,,,,,,25.294,83.00962
21/10/19,16:02:02,28.34,,-465.1,-20.8,161,171,6211,80,7.45E-02,0.0,14.526,67.3,8.19,143,,, ,,,,,,,,25.29408,83.0096
21/10/19,16:02:12,28.34,,-467.1,-25.4,158,169,6329,79,7.33E-02,0.0,14.527,67.0,8.22,131,,, ,,,,,,,,25.29416,83.00957
21/10/19,16:02:22,28.34,,-468.3,-29.0,158,168,6329,79,7.32E-02,0.0,14.527,66.2,8.21,138,,, ,,,,,,,,25.29424,83.00956
21/10/19,16:02:32,28.34,,-469.1,-22.8,164,174,6098,82,7.6E-02,0.0,14.525,70.6,8.22,135,,, ,,,,,,,,25.29429,83.00952
21/10/19,16:02:42,28.34,,-469.5,-34.0,164,175,6098,82,7.61E-02,0.0,14.527,72.6,8.2,139,,, ,,,,,,,,25.29426,83.00942
21/10/19,16:02:52,28.34,,-471.1,-31.7,167,178,5988,84,7.75E-02,0.0,14.528,73.2,8.2,136,,, ,,,,,,,,25.29427,83.00929
21/10/19,16:03:02,28.34,,-470.4,-30.8,152,162,6579,76,7.04E-02,0.0,14.527,72.1,8.19,146,,, ,,,,,,,,25.29427,83.00929
21/10/19,16:03:12,28.33,,-472.9,-30.4,150,160,6667,75,6.93E-02,0.0,14.527,70.9,8.19,146,,, ,,,,,,,,25.29444,83.00898
21/10/19,16:03:22,28.33,,-473.1,-22.6,152,162,6579,76,7.04E-02,0.0,14.529,71.5,8.17,149,,, ,,,,,,,,25.29468,83.00881
21/10/19,16:03:32,28.33,,-474.1,-18.8,152,162,6579,76,7.05E-02,0.0,14.528,70.9,8.18,147,,, ,,,,,,,,25.29496,83.00869
21/10/19,16:03:42,28.33,,-473.1,-15.8,150,159,6667,75,6.91E-02,0.0,14.528,70.9,8.18,148,,, ,,,,,,,,25.29516,83.00863
21/10/19,16:03:52,28.33,,-471.4,-15.6,146,155,6849,73,6.74E-02,0.0,14.528,70.7,8.15,150,,, ,,,,,,,,25.29516,83.00863
21/10/19,16:04:02,28.33,,-471.5,-25.5,144,154,6944,72,6.66E-02,0.0,14.526,70.1,8.14,147,,, ,,,,,,,,25.29576,83.00851
21/10/19,16:04:12,28.33,,-471.7,-19.6,144,153,6944,72,6.66E-02,0.0,14.527,69.8,8.1,143,,, ,,,,,,,,25.29612,83.00845
21/10/19,16:04:22,28.33,,-471.8,-23.7,149,158,6711,74,6.88E-02,0.0,14.528,70.5,8.09,147,,, ,,,,,,,,25.29612,83.00845
21/10/19,16:04:32,28.33,,-471.9,-24.8,147,156,6803,73,6.78E-02,0.0,14.528,70.5,8.09,155,,, ,,,,,,,,25.29612,83.00845
21/10/19,16:04:42,28.33,,-473.8,-30.1,144,154,6944,72,6.66E-02,0.0,14.526,69.9,8.06,148,,, ,,,,,,,,25.29714,83.00843
21/10/19,16:04:52,28.33,,-475.4,-29.6,146,155,6849,73,6.74E-02,0.0,14.526,69.7,8.11,154,,, ,,,,,,,,25.29759,83.00845
21/10/19,16:05:02,28.33,,-473.9,-29.8,143,152,6993,72,6.61E-02,0.0,14.527,69.8,8.14,152,,, ,,,,,,,,25.29794,83.00846
21/10/19,16:05:12,28.33,,-473.0,-34.5,139,148,7190,69,6.4E-02,0.0,14.528,69.2,8.13,148,,, ,,,,,,,,25.29824,83.0085
21/10/19,16:05:22,28.33,,-474.5,-24.0,148,157,6757,74,6.83E-02,0.0,14.529,70.2,8.14,156,,, ,,,,,,,,25.29863,83.00851
21/10/19,16:05:32,28.33,,-474.9,-28.5,144,154,6944,72,6.67E-02,0.0,14.529,69.8,8.14,160,,, ,,,,,,,,25.29898,83.00856
21/10/19,16:05:42,28.33,,-475.3,-24.8,143,152,6993,72,6.6E-02,0.0,14.529,70.0,8.14,158,,, ,,,,,,,,25.29931,83.00861
21/10/19,16:05:52,28.33,,-475.3,-26.0,142,151,7042,71,6.53E-02,0.0,14.528,69.5,8.15,162,,, ,,,,,,,,25.29966,83.00864
21/10/19,16:06:02,28.33,,-474.3,-24.5,146,155,6849,73,6.74E-02,0.0,14.526,69.9,8.16,154,,, ,,,,,,,,25.3,83.00869
21/10/19,16:06:12,28.33,,-473.9,-27.2,145,154,6897,73,0.07,0.0,14.527,69.9,8.16,152,,, ,,,,,,,,25.30034,83.00877
21/10/19,16:06:22,28.33,,-473.8,-28.2,149,159,6711,75,6.9E-02,0.0,14.529,69.9,8.16,151,,, ,,,,,,,,25.30068,83.00891
21/10/19,16:06:32,28.33,,-474.0,-26.4,153,163,6536,77,7.08E-02,0.0,14.530,70.1,8.13,151,,, ,,,,,,,,25.301,83.00904
21/10/19,16:06:42,28.33,,-473.6,-27.0,154,163,6494,77,7.11E-02,0.0,14.531,70.0,8.14,141,,, ,,,,,,,,25.30131,83.0092
21/10/19,16:06:52,28.33,,-473.7,-25.1,158,169,6329,79,7.33E-02,0.0,14.530,70.1,8.17,146,,, ,,,,,,,,25.30162,83.00934
21/10/19,16:07:02,28.33,,-471.8,-28.2,159,169,6289,80,7.37E-02,0.0,14.529,70.0,8.18,161,,, ,,,,,,,,25.30191,83.00954
21/10/19,16:07:12,28.33,,-471.4,-24.5,160,170,6250,80,7.41E-02,0.0,14.528,70.6,8.16,145,,, ,,,,,,,,25.3021,83.00966
21/10/19,16:07:22,28.33,,-469.8,-20.5,166,176,6024,83,7.67E-02,0.0,14.527,70.8,8.11,147,,, ,,,,,,,,25.3021,83.00966
21/10/19,16:07:32,28.33,,-465.1,-26.0,161,171,6211,81,7.46E-02,0.0,14.527,70.3,8.11,147,,, ,,,,,,,,25.30256,83.01
21/10/19,16:07:42,28.33,,-462.9,-19.8,171,182,5848,86,7.95E-02,0.0,14.525,71.0,8.11,139,,, ,,,,,,,,25.30256,83.01
21/10/19,16:07:52,28.34,,-456.8,-24.8,172,183,5814,86,0.08,0.0,14.526,71.3,8.15,146,,, ,,,,,,,,25.30256,83.01
21/10/19,16:08:02,28.34,,-456.0,-33.8,169,180,5917,84,7.83E-02,0.0,14.527,70.4,8.13,147,,, ,,,,,,,,25.30256,83.01
21/10/19,16:08:12,28.34,,-456.5,-23.7,183,194,5464,91,8.48E-02,0.0,14.527,71.2,8.16,142,,, ,,,,,,,,25.30359,83.0109
21/10/19,16:08:22,28.34,,-455.2,-28.4,183,194,5464,91,8.48E-02,0.0,14.527,71.2,8.12,143,,, ,,,,,,,,25.30388,83.01117
21/10/19,16:08:32,28.35,,-454.5,-25.1,190,202,5263,95,8.83E-02,0.0,14.529,71.7,8.16,141,,, ,,,,,,,,25.3041,83.01131
21/10/19,16:08:42,28.37,,-453.0,-29.5,189,202,5291,95,8.81E-02,0.0,14.528,71.8,8.13,133,,, ,,,,,,,,25.30433,83.01144
21/10/19,16:08:52,28.37,,-452.6,-29.0,192,205,5208,96,8.94E-02,0.0,14.527,71.8,8.09,127,,, ,,,,,,,,25.30458,83.01155
21/10/19,16:09:02,28.36,,-452.4,-25.4,197,209,5076,98,0.09,0.0,14.530,72.0,8.06,127,,, ,,,,,,,,25.30484,83.01164
21/10/19,16:09:12,28.35,,-452.0,-23.1,199,212,5025,99,9.26E-02,0.0,14.528,72.0,8.1,134,,, ,,,,,,,,25.30511,83.01173
21/10/19,16:09:22,28.36,,-450.0,-30.2,195,208,5128,98,9.08E-02,0.0,14.528,71.4,8.07,126,,, ,,,,,,,,25.30539,83.01185
21/10/19,16:09:32,28.36,,-449.8,-21.8,201,214,4975,101,9.37E-02,0.0,14.527,71.9,8.11,128,,, ,,,,,,,,25.30567,83.01189
21/10/19,16:09:42,28.37,,-448.6,-32.8,196,209,5102,98,9.14E-02,0.0,14.528,71.3,8.11,140,,, ,,,,,,,,25.30595,83.01198
21/10/19,16:09:52,28.36,,-446.3,-30.2,199,212,5025,99,9.26E-02,0.0,14.529,71.2,8.07,137,,, ,,,,,,,,25.30625,83.0121
21/10/19,16:10:02,28.35,,-445.5,-20.2,204,217,4902,102,9.51E-02,0.0,14.529,71.7,8.13,144,,, ,,,,,,,,25.30654,83.0122
21/10/19,16:10:12,28.34,,-443.3,-31.3,200,213,5000,100,9.31E-02,0.0,14.527,70.7,8.13,143,,, ,,,,,,,,25.30683,83.01232
21/10/19,16:10:22,28.34,,-442.3,-19.5,207,220,4831,103,9.63E-02,0.0,14.529,71.4,8.04,138,,, ,,,,,,,,25.30709,83.01242
21/10/19,16:10:32,28.33,,-438.7,-18.4,206,219,4854,103,9.58E-02,0.0,14.527,71.1,8.03,155,,, ,,,,,,,,25.30739,83.01253
21/10/19,16:10:42,28.34,,-436.5,-24.4,201,214,4975,100,0.09,0.0,14.526,70.3,8.12,148,,, ,,,,,,,,25.30774,83.01266
21/10/19,16:10:52,28.33,,-436.9,-21.1,210,223,4762,105,9.79E-02,0.0,14.527,71.1,8.17,151,,, ,,,,,,,,25.30787,83.01272
21/10/19,16:11:02,28.34,,-435.2,-8.6,205,218,4878,102,9.54E-02,0.0,14.526,72.1,8.15,138,,, ,,,,,,,,25.30811,83.01279
21/10/19,16:11:12,28.33,,-433.1,12.2,210,223,4762,105,9.77E-02,0.0,14.528,72.0,8.08,156,,, ,,,,,,,,25.30811,83.01279
21/10/19,16:11:22,28.34,,-431.0,7.3,209,222,4785,104,9.72E-02,0.0,14.529,71.4,8.07,150,,, ,,,,,,,,25.30884,83.01327
21/10/19,16:11:32,28.34,,-430.8,6.0,213,227,4695,107,9.96E-02,0.0,14.527,71.8,8.07,157,,, ,,,,,,,,25.30899,83.01344
21/10/19,16:11:42,28.34,,-430.1,-9.9,206,219,4854,103,9.61E-02,0.0,14.528,70.4,8.04,155,,, ,,,,,,,,25.30922,83.01375
21/10/19,16:11:52,28.34,,-428.3,-15.2,210,224,4762,105,9.8E-02,0.0,14.530,70.7,8.14,156,,, ,,,,,,,,25.30938,83.01398
21/10/19,16:12:02,28.34,,-427.9,-13.0,214,227,4673,107,9.97E-02,0.0,14.528,70.5,8.13,152,,, ,,,,,,,,25.30948,83.01427
21/10/19,16:12:12,28.34,,-427.7,4.1,218,232,4587,109,0.10,0.0,14.529,71.8,8.04,161,,, ,,,,,,,,25.30963,83.01448
21/10/19,16:12:22,28.33,,-427.1,2.3,220,234,4545,110,0.10,0.0,14.529,71.4,8.14,151,,, ,,,,,,,,25.30985,83.01468
21/10/19,16:12:32,28.34,,-426.7,-9.3,219,233,4566,110,0.10,0.0,14.528,70.4,8.13,151,,, ,,,,,,,,25.3101,83.01486
21/10/19,16:12:42,28.33,,-426.2,2.7,227,241,4405,114,0.11,0.0,14.529,71.9,8.1,152,,, ,,,,,,,,25.31036,83.01502
21/10/19,16:12:52,28.34,,-425.8,-0.8,223,237,4484,112,0.10,0.0,14.528,71.2,8.13,156,,, ,,,,,,,,25.31062,83.01522
21/10/19,16:13:02,28.34,,-426.6,-10.4,220,234,4545,110,0.10,0.0,14.528,70.5,8.11,156,,, ,,,,,,,,25.31088,83.01541
21/10/19,16:13:12,28.34,,-424.9,-3.4,231,246,4329,115,0.11,0.0,14.529,71.7,8.07,153,,, ,,,,,,,,25.3111,83.01566
