Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
20/12/19,11:12:22,18.87,7.82,-47.3,40.1,287,254,3484,144,0.14,0.0,14.714,100.9,9.39,58.5,,, ,,3314.8,564.8,137.76,,,,25.28959,83.007
20/12/19,11:12:32,18.64,8.17,-68.0,34.1,368,323,2717,184,0.18,0.0,14.713,109.5,10.23,45.0,,, ,,3266.8,560.04,148.92,,,,25.28962,83.00706
20/12/19,11:12:40,18.63,8.30,-75.3,31.7,380,334,2632,190,0.18,0.0,14.712,113.5,10.61,40.2,,, ,,3477.2,562.44,145.96,,,,25.28963,83.00709
20/12/19,11:12:50,18.63,8.30,-75.3,31.7,380,334,2632,190,0.18,0.0,14.712,113.5,10.61,40.2,,, ,,3536.4,564.12,167.96,,,,25.28963,83.00709
20/12/19,11:13:00,18.62,8.39,-80.5,28.7,390,343,2564,195,0.19,0.0,14.715,115.4,10.79,41.3,,, ,,3333.2,565.32,175.6,,,,25.28964,83.00712
20/12/19,11:13:10,18.63,8.43,-82.9,26.6,416,366,2404,208,0.20,0.0,14.716,117.7,11.00,33.8,,, ,,3357.6,565.4,178.44,,,,25.28966,83.00709
20/12/19,11:13:20,18.63,8.46,-84.6,23.9,423,372,2364,211,0.20,0.0,14.717,120.7,11.28,32.8,,, ,,3276.4,570.48,200.68,,,,25.28962,83.00712
20/12/19,11:13:30,18.59,8.49,-86.3,22.0,415,365,2410,208,0.20,0.0,14.717,122.4,11.45,30.2,,, ,,3089.6,425.36,79.36,,,,25.28961,83.00712
20/12/19,11:13:40,18.56,8.54,-88.9,20.5,417,366,2398,209,0.20,0.0,14.715,123.4,11.55,30.3,,, ,,3216.4,428.12,78.92,,,,25.2896,83.00715
20/12/19,11:13:50,18.58,8.52,-88.0,20.0,424,372,2358,212,0.20,0.0,14.714,124.5,11.64,32.0,,, ,,3529.2,431.96,76.36,,,,25.28958,83.00716
20/12/19,11:14:00,18.64,8.48,-85.7,19.4,435,383,2299,218,0.21,0.0,14.714,125.1,11.69,33.6,,, ,,3720.4,432.44,80.08,,,,25.28951,83.00716
20/12/19,11:14:10,18.61,8.50,-87.1,17.4,427,375,2342,214,0.21,0.0,14.712,126.3,11.81,30.8,,, ,,3048.8,429.96,78.28,,,,25.28944,83.00718
20/12/19,11:14:20,18.57,8.53,-88.8,16.9,428,375,2336,214,0.21,0.0,14.714,127.7,11.95,30.0,,, ,,3346,432.4,80.36,,,,25.28936,83.00719
20/12/19,11:14:30,18.67,8.46,-84.8,16.4,441,388,2268,220,0.21,0.0,14.716,127.6,11.92,32.8,,, ,,3586,431.48,84.24,,,,25.28928,83.00724
20/12/19,11:14:40,18.58,8.53,-88.5,14.7,431,378,2320,215,0.21,0.0,14.712,129.3,12.09,29.7,,, ,,3481.6,436.68,76.88,,,,25.28918,83.0073
20/12/19,11:14:50,18.58,8.53,-88.8,14.1,433,380,2309,217,0.21,0.0,14.711,129.9,12.15,31.5,,, ,,2980,341.2,215.6,,,,25.28905,83.00737
20/12/19,11:15:00,18.64,8.48,-85.5,13.2,436,383,2294,218,0.21,0.0,14.711,129.3,12.07,31.0,,, ,,2980,341.2,215.6,,,,25.28894,83.00739
20/12/19,11:15:10,18.58,8.53,-88.4,12.9,436,382,2294,218,0.21,0.0,14.714,130.8,12.24,32.1,,, ,,2873.6,324.4,82.24,,,,25.28888,83.00742
