Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
18/03/19,08:08:58,23.47,7.34,-58.5,0.2,546,530,1832,273,0.26,0.0,14.607,62.0,5.23,15.1,,, ,,28.08,6.32,25.76,,,,25.28967,83.00712
18/03/19,08:09:08,23.49,7.34,-58.7,-0.1,546,530,1832,273,0.26,0.0,14.606,62.1,5.24,15.5,,, ,,27.44,4.2,27.08,,,,25.28967,83.00712
18/03/19,08:09:18,23.52,7.34,-58.9,-0.5,545,529,1835,272,0.26,0.0,14.608,62.7,5.28,15.4,,, ,,27.68,4.2,20.4,,,,25.28967,83.00712
18/03/19,08:09:28,23.54,7.35,-59.1,-1.0,544,529,1838,272,0.26,0.0,14.608,64.6,5.44,15.4,,, ,,27.2,2.08,19.16,,,,25.28966,83.00712
18/03/19,08:09:38,23.55,7.35,-59.4,-1.6,544,529,1838,272,0.26,0.0,14.611,64.7,5.46,13.6,,, ,,24.8,2.16,23.96,,,,25.28965,83.00712
18/03/19,08:09:48,23.57,7.36,-59.8,-2.3,542,527,1845,271,0.26,0.0,14.608,66.8,5.63,15.4,,, ,,26,6.96,18.16,,,,25.28964,83.00712
18/03/19,08:09:58,23.56,7.37,-60.2,-2.9,543,528,1842,271,0.26,0.0,14.611,66.5,5.60,14.4,,, ,,29.2,9.4,25.96,,,,25.28964,83.00712
18/03/19,08:10:08,23.54,7.38,-60.4,-3.1,544,529,1838,272,0.26,0.0,14.611,66.4,5.59,15.1,,, ,,24.6,0,17.52,,,,25.28962,83.00716
18/03/19,08:10:18,23.60,7.38,-60.5,-3.8,539,524,1855,269,0.26,0.0,14.609,69.2,5.82,13.6,,, ,,25.36,7.28,23.04,,,,25.28959,83.00728
18/03/19,08:10:28,23.66,7.41,-62.0,-5.7,520,507,1923,260,0.25,0.0,14.610,81.9,6.89,8.5,,, ,,30.08,8.6,27.16,,,,25.28952,83.00742
18/03/19,08:10:38,23.67,7.44,-63.6,-6.4,518,505,1931,259,0.25,0.0,14.608,87.4,7.34,7.5,,, ,,29.52,7.92,18.68,,,,25.28941,83.00749
18/03/19,08:10:48,23.67,7.47,-64.9,-6.7,519,505,1927,259,0.25,0.0,14.609,90.0,7.56,7.8,,, ,,22.84,0.24,19.88,,,,25.2893,83.00752
