Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
04/05/19,06:57:39,30.08,8.71,-102.6,25.2,452,496,2212,226,0.21,0.0,14.483,103.9,7.72,46.5,,, ,,4752,2147.6,79.64,,,,25.28964,83.00693
04/05/19,06:57:49,30.07,8.71,-102.4,25.1,453,497,2208,227,0.21,0.0,14.484,106.3,7.90,48.1,,, ,,4908,2143.6,87.96,,,,25.28964,83.00696
04/05/19,06:57:59,30.04,8.67,-100.5,25.8,455,499,2198,228,0.22,0.0,14.485,105.9,7.87,47.9,,, ,,4892,2154.8,83.32,,,,25.28963,83.007
04/05/19,06:58:09,30.03,8.65,-99.1,25.7,459,503,2179,229,0.22,0.0,14.484,104.2,7.75,46.5,,, ,,4744,2141.6,81.92,,,,25.28963,83.00705
04/05/19,06:58:19,30.01,8.61,-97.0,26.1,462,506,2165,231,0.22,0.0,14.484,100.5,7.47,48.2,,, ,,4744,2141.6,81.92,,,,25.28962,83.00708
04/05/19,06:58:29,29.93,8.49,-90.2,27.4,473,518,2114,237,0.22,0.0,14.484,96.9,7.21,51.8,,, ,,4596,2156,82.48,,,,25.28964,83.00712
04/05/19,06:58:39,30.00,8.46,-88.9,28.5,470,515,2128,235,0.22,0.0,14.482,100.0,7.43,42.4,,, ,,4596,2156,82.48,,,,25.28964,83.00712
04/05/19,06:58:49,30.21,8.72,-103.0,26.0,444,488,2252,222,0.21,0.0,14.485,112.0,8.30,37.2,,, ,,4580,2129.6,82.24,,,,25.28964,83.00712
04/05/19,06:58:59,30.27,8.78,-106.4,24.5,442,487,2262,221,0.21,0.0,14.484,117.4,8.69,35.7,,, ,,4580,2129.6,82.24,,,,25.28964,83.00712
04/05/19,06:59:09,30.28,8.75,-105.0,26.3,442,486,2262,221,0.21,0.0,14.483,120.3,8.91,35.2,,, ,,4648,2130.4,83.24,,,,25.28964,83.00712
04/05/19,06:59:19,30.28,8.75,-104.9,26.4,442,486,2262,221,0.21,0.0,14.484,121.7,9.00,35.1,,, ,,4648,2130.4,83.24,,,,25.28964,83.00712
04/05/19,06:59:29,30.27,8.75,-105.0,26.5,442,486,2262,221,0.21,0.0,14.485,122.6,9.08,36.2,,, ,,4748,2138.8,85.64,,,,25.28964,83.00712
04/05/19,06:59:39,30.27,8.75,-104.9,26.6,442,486,2262,221,0.21,0.0,14.484,123.1,9.11,37.0,,, ,,4748,2138.8,85.64,,,,25.28892,83.00771
04/05/19,06:59:49,30.27,8.75,-104.7,26.9,442,486,2262,221,0.21,0.0,14.483,123.8,9.17,34.4,,, ,,4612,2133.2,84.96,,,,25.28876,83.00774
04/05/19,06:59:59,30.26,8.75,-104.7,27.2,442,486,2262,221,0.21,0.0,14.484,124.0,9.18,36.3,,, ,,4580,2116.4,81.56,,,,25.28859,83.00778
04/05/19,07:00:09,30.26,8.74,-104.6,27.4,442,487,2262,221,0.21,0.0,14.484,124.4,9.21,37.0,,, ,,4616,2121.6,87.4,,,,25.28842,83.0078
04/05/19,07:00:19,30.25,8.75,-104.7,27.4,442,486,2262,221,0.21,0.0,14.484,124.4,9.21,35.6,,, ,,4652,2110,85.68,,,,25.28826,83.00783
04/05/19,07:00:29,30.24,8.75,-104.7,27.7,442,486,2262,221,0.21,0.0,14.482,124.5,9.22,33.3,,, ,,4752,2110.4,80.96,,,,25.28811,83.00786
04/05/19,07:00:39,30.24,8.74,-104.6,28.1,443,487,2257,221,0.21,0.0,14.482,124.8,9.24,33.6,,, ,,4684,2108,85.56,,,,25.28793,83.00795
04/05/19,07:00:49,30.23,8.74,-104.4,28.3,443,487,2257,221,0.21,0.0,14.482,124.8,9.24,34.8,,, ,,4716,2149.2,90.04,,,,25.28777,83.00802
04/05/19,07:00:59,30.24,8.74,-104.4,28.5,443,487,2257,221,0.21,0.0,14.484,124.7,9.24,35.4,,, ,,4808,2112.4,82.28,,,,25.2876,83.00811
04/05/19,07:01:09,30.24,8.74,-104.4,28.7,443,487,2257,221,0.21,0.0,14.483,124.6,9.23,34.3,,, ,,4656,2125.2,87.28,,,,25.28744,83.00815
04/05/19,07:01:19,30.24,8.74,-104.3,28.9,443,487,2257,221,0.21,0.0,14.483,124.8,9.24,34.9,,, ,,4600,2108,77.56,,,,25.28728,83.00824
04/05/19,07:01:29,30.24,8.74,-104.3,29.1,443,487,2257,221,0.21,0.0,14.482,124.9,9.25,34.6,,, ,,4684,2107.6,79.04,,,,25.28712,83.0083
04/05/19,07:01:39,30.24,8.74,-104.3,29.3,443,487,2257,221,0.21,0.0,14.484,125.0,9.26,33.5,,, ,,4596,2109.2,83.36,,,,25.28696,83.00836
04/05/19,07:01:49,30.25,8.74,-104.3,29.5,443,487,2257,222,0.21,0.0,14.483,125.1,9.26,34.9,,, ,,4508,2124.8,83.56,,,,25.28679,83.00845
04/05/19,07:01:59,30.24,8.74,-104.2,29.6,443,488,2257,222,0.21,0.0,14.483,124.8,9.24,36.4,,, ,,4484,2104,85.04,,,,25.28663,83.00851
04/05/19,07:02:09,30.24,8.74,-104.1,29.8,443,487,2257,222,0.21,0.0,14.484,124.8,9.24,34.7,,, ,,4672,2093.2,89.76,,,,25.28649,83.00856
04/05/19,07:02:19,30.24,8.74,-104.1,30.0,443,488,2257,222,0.21,0.0,14.482,124.7,9.23,36.2,,, ,,4792,2106.8,84.08,,,,25.28633,83.00864
04/05/19,07:02:29,30.24,8.73,-104.0,30.2,443,488,2257,222,0.21,0.0,14.483,124.7,9.23,34.9,,, ,,4728,2098,84.92,,,,25.28616,83.00872
