Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
01/02/18,16:41:20,19.14,8.33,-74.5,8.4,540,480,1852,270,0.26,0,14.536,27.7,2.52,2.5,1.94,226.4,,,,,,,,,25.29109,83.00863
01/02/18,16:41:30,19.14,8.33,-74.4,7.8,540,480,1852,270,0.26,0,14.537,28.2,2.58,2.7,1.94,226.5,,,,,,,,,25.29112,83.00864
01/02/18,16:41:40,19.14,8.34,-75,6.3,540,480,1852,270,0.26,0,14.538,28,2.56,2.5,1.92,227.1,,,,,,,,,25.29116,83.00864
01/02/18,16:41:50,19.15,8.34,-75.2,5.4,540,480,1852,270,0.26,0,14.538,28.1,2.57,2.8,1.91,227.1,,,,,,,,,25.29118,83.00864
01/02/18,16:42:00,19.15,8.35,-75.3,4.5,541,481,1848,270,0.26,0,14.539,28.1,2.57,2.8,1.91,227.2,,,,,,,,,25.2912,83.00867
01/02/18,16:42:10,19.15,8.34,-75.1,3.9,540,480,1852,270,0.26,0,14.539,28.1,2.57,2.5,1.89,227.6,,,,,,,,,25.29124,83.00869
01/02/18,16:42:20,19.15,8.34,-75,3.3,540,480,1852,270,0.26,0,14.537,28.4,2.59,2.7,1.88,228,,,,,,,,,25.29124,83.00869
01/02/18,16:42:30,19.16,8.34,-75.1,2.3,541,481,1848,270,0.26,0,14.54,28.5,2.6,2.8,1.85,228.7,,,,,,,,,25.29126,83.00869
01/02/18,16:42:40,19.15,8.34,-75.1,1.6,541,481,1848,270,0.26,0,14.54,28.5,2.6,2.6,1.86,228.4,,,,,,,,,25.29128,83.00872
01/02/18,16:42:50,19.16,8.34,-75.1,0.8,541,481,1848,270,0.26,0,14.537,28.9,2.64,2.8,1.87,228.2,,,,,,,,,25.29132,83.00872
01/02/18,16:43:00,19.16,8.34,-74.7,0.4,541,481,1848,270,0.26,0,14.539,28.9,2.64,2.7,1.87,228.3,,,,,,,,,25.29134,83.00876
01/02/18,16:43:10,19.16,8.34,-74.9,-0.5,541,481,1848,271,0.26,0,14.54,29.3,2.67,2.9,1.84,228.9,,,,,,,,,25.29138,83.00877
01/02/18,16:43:20,19.16,8.34,-74.8,-1,539,480,1855,270,0.26,0,14.538,29.9,2.73,2.8,1.86,228.4,,,,,,,,,25.29141,83.00877
01/02/18,16:43:30,19.16,8.34,-75.1,-1.8,541,481,1848,271,0.26,0,14.535,30,2.73,2.7,1.86,228.4,,,,,,,,,25.29145,83.00881
01/02/18,16:43:40,19.17,8.34,-75.2,-2.7,540,480,1852,270,0.26,0,14.539,30.1,2.75,2.5,1.87,228.3,,,,,,,,,25.29148,83.00882
01/02/18,16:43:50,19.17,8.34,-74.9,-2.9,539,480,1855,270,0.26,0,14.538,30.5,2.78,2.6,1.86,228.5,,,,,,,,,25.29152,83.00882
01/02/18,16:44:00,19.17,8.31,-73.5,-2.4,542,482,1845,271,0.26,0,14.537,30.7,2.8,2.6,1.81,229.8,,,,,,,,,25.29156,83.00885
01/02/18,16:44:10,19.18,8.3,-72.9,-2.7,544,484,1838,272,0.26,0,14.537,32.7,2.98,2.7,1.77,230.9,,,,,,,,,25.29166,83.00891
01/02/18,16:44:20,19.23,8.31,-73.2,-3.5,538,479,1859,269,0.26,0,14.538,33.7,3.07,2.6,1.78,230.7,,,,,,,,,25.29184,83.00895
01/02/18,16:44:30,19.49,8.31,-73.7,-3.9,539,482,1855,269,0.26,0,14.537,38.5,3.49,2.6,1.78,230.7,,,,,,,,,25.2919,83.00898
01/02/18,16:44:40,19.55,8.34,-75.1,-4.3,537,481,1862,268,0.26,0,14.538,42.1,3.81,2.6,1.79,230.7,,,,,,,,,25.2919,83.00898
01/02/18,16:44:50,19.61,8.35,-75.6,-4.6,536,481,1866,268,0.26,0,14.539,43.3,3.92,2.6,1.79,230.6,,,,,,,,,25.2919,83.00898
01/02/18,16:45:00,19.66,8.36,-76.1,-4.8,542,487,1845,271,0.26,0,14.538,44,3.98,2.7,1.8,230.5,,,,,,,,,25.29265,83.00915
01/02/18,16:45:10,19.78,8.37,-76.7,-5.3,543,490,1842,272,0.26,0,14.537,46.7,4.21,2.8,1.79,230.6,,,,,,,,,25.29287,83.0092
01/02/18,16:45:20,20.28,8.4,-78.8,-5.8,539,490,1855,269,0.26,0,14.535,58,5.18,3,1.81,230.5,,,,,,,,,25.29306,83.00925
01/02/18,16:45:30,20.39,8.45,-81.3,-6.2,541,494,1848,270,0.26,0,14.534,63.7,5.67,3,1.82,230.5,,,,,,,,,25.29322,83.00929
01/02/18,16:45:40,20.26,8.46,-82.1,-6.1,540,491,1852,270,0.26,0,14.535,63.4,5.66,3,1.82,230.5,,,,,,,,,25.29342,83.00934
01/02/18,16:45:50,20.27,8.47,-82.5,-6.4,541,492,1848,270,0.26,0,14.538,63.8,5.69,3,1.82,230.5,,,,,,,,,25.29359,83.00939
01/02/18,16:46:00,20.38,8.5,-83.8,-6.4,538,491,1859,269,0.26,0,14.538,70.8,6.3,3,1.8,231,,,,,,,,,25.29375,83.00941
01/02/18,16:46:10,20.38,8.49,-83.6,-6.4,538,491,1859,269,0.26,0,14.536,69.6,6.2,3.1,1.79,231.2,,,,,,,,,25.29393,83.00946
01/02/18,16:46:20,20.32,8.51,-84.8,-6.4,536,488,1866,268,0.26,0,14.536,73,6.51,3,1.79,231,,,,,,,,,25.29412,83.00947
01/02/18,16:46:30,20.37,8.52,-85.2,-6.7,535,488,1869,268,0.26,0,14.537,75,6.69,2.9,1.79,231.1,,,,,,,,,25.2943,83.00946
01/02/18,16:46:40,20.28,8.52,-85.4,-6.7,534,486,1873,267,0.26,0,14.538,74.5,6.65,2.8,1.79,231.2,,,,,,,,,25.29446,83.00941
01/02/18,16:46:50,20.17,8.51,-84.6,-6.6,534,485,1873,267,0.26,0,14.539,71.2,6.37,2.9,1.79,231.1,,,,,,,,,25.29462,83.00934
01/02/18,16:47:00,20.11,8.49,-83.7,-6.5,535,485,1869,268,0.26,0,14.539,68.2,6.11,2.8,1.8,230.7,,,,,,,,,25.29479,83.00925
01/02/18,16:47:10,19.97,8.49,-83.2,-6.5,533,482,1876,267,0.26,0,14.54,66.7,5.99,2.9,1.79,231,,,,,,,,,25.29498,83.00915
01/02/18,16:47:20,19.95,8.47,-82.3,-6.5,535,483,1869,267,0.26,0,14.54,64.9,5.84,2.9,1.8,230.7,,,,,,,,,25.29512,83.00908
01/02/18,16:47:30,19.98,8.46,-81.9,-6.6,535,484,1869,267,0.26,0,14.54,65.4,5.88,3,1.79,230.9,,,,,,,,,25.29529,83.009
01/02/18,16:47:40,19.89,8.46,-81.9,-6.7,531,480,1883,266,0.26,0,14.541,65.8,5.93,2.8,1.79,230.8,,,,,,,,,25.29545,83.00888
01/02/18,16:47:50,19.81,8.45,-81.3,-6.7,534,482,1873,267,0.26,0,14.539,63.4,5.71,2.8,1.8,230.7,,,,,,,,,25.29562,83.00877
01/02/18,16:48:00,19.73,8.45,-81,-6.6,531,478,1883,266,0.26,0,14.54,63.3,5.71,2.7,1.79,230.4,,,,,,,,,25.29579,83.00869
01/02/18,16:48:10,19.23,8.42,-79.5,-6.6,528,470,1894,264,0.26,0,14.539,57,5.19,2.4,1.79,230.4,,,,,,,,,25.29594,83.00861
01/02/18,16:48:20,19.43,8.4,-78.5,-6.6,530,474,1887,265,0.26,0,14.54,57.5,5.22,2.5,1.78,230.8,,,,,,,,,25.29615,83.00848
01/02/18,16:48:30,19.48,8.4,-78.1,-6.7,531,476,1883,266,0.26,0,14.539,56.6,5.13,2.7,1.78,230.9,,,,,,,,,25.29633,83.00838
01/02/18,16:48:40,19.55,8.38,-77.2,-6.4,538,482,1859,269,0.26,0,14.539,55.8,5.06,4.3,1.77,231.1,,,,,,,,,25.29649,83.0083
01/02/18,16:48:50,19.59,8.36,-76,-6.5,538,482,1859,269,0.26,0,14.541,54.8,4.96,4.5,1.76,231.6,,,,,,,,,25.29662,83.00824
01/02/18,16:49:00,19.57,8.35,-75.4,-6.7,538,482,1859,269,0.26,0,14.542,54.9,4.97,4.4,1.76,231.7,,,,,,,,,25.29662,83.00824
01/02/18,16:49:10,19.59,8.34,-74.9,-6.9,539,484,1855,270,0.26,0,14.541,54.3,4.91,4.7,1.76,231.7,,,,,,,,,25.29662,83.00824
01/02/18,16:49:20,19.58,8.33,-74.7,-7.1,538,482,1859,269,0.26,0,14.54,54.1,4.89,4.5,1.75,231.9,,,,,,,,,25.29731,83.00805
01/02/18,16:49:30,19.58,8.32,-74.1,-7.2,540,484,1852,270,0.26,0,14.54,53.7,4.86,4.7,1.75,231.8,,,,,,,,,25.29747,83.00804
01/02/18,16:49:40,19.57,8.32,-74,-7.4,540,484,1852,270,0.26,0,14.54,53.2,4.82,4.4,1.75,232,,,,,,,,,25.29768,83.00815
01/02/18,16:49:50,19.58,8.31,-73.6,-7.5,540,484,1852,270,0.26,0,14.539,53.1,4.81,4.4,1.75,232,,,,,,,,,25.29784,83.00827
01/02/18,16:50:00,19.58,8.32,-73.9,-7.9,540,485,1852,270,0.26,0,14.54,53.5,4.85,4.2,1.74,232.2,,,,,,,,,25.298,83.00842
01/02/18,16:50:10,19.58,8.32,-73.9,-7.9,540,485,1852,270,0.26,0,14.541,53.8,4.87,4.1,1.74,232.2,,,,,,,,,25.29817,83.00856
01/02/18,16:50:20,19.57,8.32,-74.2,-8.1,539,484,1855,270,0.26,0,14.541,54.4,4.92,4.3,1.74,232.1,,,,,,,,,25.29832,83.00867
01/02/18,16:50:30,19.59,8.32,-74.1,-8.1,541,486,1848,271,0.26,0,14.539,54.4,4.92,4.4,1.74,232.2,,,,,,,,,25.29848,83.00882
01/02/18,16:50:40,19.57,8.32,-74.1,-8.4,540,484,1852,270,0.26,0,14.539,54.9,4.98,4.2,1.74,232.1,,,,,,,,,25.29863,83.00895
01/02/18,16:50:50,19.54,8.33,-74.3,-8.6,538,482,1859,269,0.26,0,14.54,55.2,5,3.8,1.74,232,,,,,,,,,25.29884,83.00908
01/02/18,16:51:00,19.58,8.34,-74.8,-8.8,537,482,1862,268,0.26,0,14.539,56.7,5.14,3.3,1.74,232.1,,,,,,,,,25.299,83.00923
01/02/18,16:51:10,19.56,8.35,-75.7,-8.9,537,482,1862,269,0.26,0,14.541,57.9,5.25,3.8,1.76,231.7,,,,,,,,,25.29916,83.00938
01/02/18,16:51:20,19.77,8.37,-77,-9.3,534,481,1873,267,0.26,0,14.54,62.4,5.62,2.6,1.75,231.9,,,,,,,,,25.29931,83.0095
01/02/18,16:51:30,19.64,8.39,-77.9,-9.2,530,476,1887,265,0.26,0,14.538,61,5.51,2.6,1.78,231.1,,,,,,,,,25.29949,83.00965
01/02/18,16:51:40,19.53,8.39,-77.9,-9,532,477,1880,266,0.26,0,14.539,60.2,5.46,2.7,1.77,231.2,,,,,,,,,25.29964,83.00973
01/02/18,16:51:50,19.55,8.39,-77.8,-8.9,532,477,1880,266,0.26,0,14.541,60.4,5.47,2.6,1.77,231.2,,,,,,,,,25.29981,83.00981
01/02/18,16:52:00,19.52,8.4,-78.2,-9,532,477,1880,266,0.26,0,14.539,61.2,5.54,2.6,1.78,231,,,,,,,,,25.29999,83.0099
01/02/18,16:52:10,19.57,8.4,-78.5,-8.8,529,475,1890,265,0.26,0,14.539,63.8,5.77,2.7,1.78,231,,,,,,,,,25.30018,83.00997
01/02/18,16:52:20,19.6,8.4,-78.4,-8.9,534,479,1873,267,0.26,0,14.538,62.6,5.67,2.7,1.79,230.7,,,,,,,,,25.30036,83.01006
01/02/18,16:52:30,19.78,8.42,-79.3,-8.9,533,480,1876,266,0.26,0,14.541,66.4,5.99,2.6,1.79,230.7,,,,,,,,,25.30056,83.01012
01/02/18,16:52:40,19.73,8.42,-79.8,-8.9,533,479,1876,266,0.26,0,14.539,66.1,5.97,2.6,1.79,230.8,,,,,,,,,25.30074,83.01024
01/02/18,16:52:50,19.82,8.43,-80.3,-9.1,533,480,1876,266,0.26,0,14.537,67.6,6.09,2.6,1.79,230.9,,,,,,,,,25.30092,83.01032
01/02/18,16:53:00,19.86,8.44,-80.7,-9.2,533,481,1876,267,0.26,0,14.537,68.7,6.18,2.6,1.79,230.9,,,,,,,,,25.30111,83.01039
01/02/18,16:53:10,19.86,8.45,-81.5,-9.3,532,480,1880,266,0.26,0,14.538,70.5,6.35,2.5,1.79,230.8,,,,,,,,,25.30129,83.01046
01/02/18,16:53:20,19.77,8.45,-81.3,-9.2,532,479,1880,266,0.26,0,14.54,68.6,6.19,2.6,1.79,231,,,,,,,,,25.30145,83.01052
01/02/18,16:53:30,19.76,8.45,-81.1,-9.1,533,480,1876,266,0.26,0,14.541,68.4,6.17,2.5,1.78,231,,,,,,,,,25.30145,83.01052
01/02/18,16:53:40,19.73,8.44,-80.7,-9.1,534,480,1873,267,0.26,0,14.54,66.8,6.03,2.5,1.79,230.9,,,,,,,,,25.30145,83.01052
01/02/18,16:53:50,19.78,8.44,-80.8,-9.3,533,480,1876,266,0.26,0,14.544,68.3,6.16,2.6,1.79,230.8,,,,,,,,,25.30145,83.01052
