Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
29/10/18,7:17:02,26.57,7.91,-89.3,-19.1,423,436,2591,193,0.18,0,14.584,,,33.5,,,,,,,,,,,25.28972,83.00702
29/10/18,7:17:12,26.56,7.91,-89.6,-19,423,437,2591,193,0.18,0,14.585,,,31.5,,,,,,,,,,,25.28972,83.00702
29/10/18,7:17:22,26.57,7.92,-90,-19.1,425,438,2591,193,0.18,0,14.584,,,31.8,,,,,,,,,,,25.28972,83.00705
29/10/18,7:17:32,26.57,7.93,-90.5,-19.4,425,438,2611,192,0.18,0,14.581,,,35,,,,,,,,,,,25.28974,83.00706
29/10/18,7:17:42,26.58,7.91,-89.5,-18,423,437,2604,192,0.18,0,14.581,,,36.1,,,,,,,,,,,25.28973,83.00706
29/10/18,7:17:52,26.58,7.9,-89.1,-17.3,423,437,2625,191,0.18,0,14.583,,,33.6,,,,,,,,,,,25.28972,83.00712
29/10/18,7:18:02,26.61,7.94,-91.1,-18,417,430,2667,187,0.18,0,14.583,,,33.3,,,,,,,,,,,25.28967,83.00728
29/10/18,7:18:12,26.64,7.98,-92.8,-17.7,412,425,2710,184,0.17,0,14.583,,,31.2,,,,,,,,,,,25.28956,83.00737
29/10/18,7:18:22,26.65,8.01,-94.6,-17.3,410,423,2717,184,0.17,0,14.581,,,31.3,,,,,,,,,,,25.28943,83.00739
29/10/18,7:18:32,26.64,8.03,-95.5,-16.5,410,423,2710,184,0.17,0,14.584,,,30.8,,,,,,,,,,,25.28926,83.00737
29/10/18,7:18:42,26.63,8.04,-96.2,-16,410,423,2703,185,0.18,0,14.584,,,31.3,,,,,,,,,,,25.28912,83.00739
29/10/18,7:18:52,26.62,8.05,-96.5,-15.5,410,423,2703,185,0.18,0,14.584,,,31.2,,,,,,,,,,,25.28894,83.00742
29/10/18,7:19:02,26.63,8.06,-97,-15.2,410,423,2703,185,0.18,0,14.584,,,31.4,,,,,,,,,,,25.28878,83.00747
29/10/18,7:19:12,26.63,8.06,-97.3,-14.8,409,423,2703,185,0.18,0,14.581,,,31.7,,,,,,,,,,,25.28859,83.00752
29/10/18,7:19:22,26.63,8.07,-97.6,-14.4,410,423,2703,185,0.18,0,14.581,,,31.3,,,,,,,,,,,25.28843,83.00758
29/10/18,7:19:32,26.63,8.08,-97.9,-14.1,410,423,2703,185,0.18,0,14.583,,,31.6,,,,,,,,,,,25.28826,83.00765
29/10/18,7:19:42,26.62,8.08,-97.9,-13.6,410,423,2703,185,0.18,0,14.584,,,30.3,,,,,,,,,,,25.2881,83.00771
29/10/18,7:19:52,26.63,8.08,-98.2,-13.5,410,423,2703,185,0.18,0,14.584,,,31.2,,,,,,,,,,,25.28796,83.00774
29/10/18,7:20:02,26.62,8.08,-98.1,-13,410,423,2695,185,0.18,0,14.587,,,30.6,,,,,,,,,,,25.2878,83.00778
29/10/18,7:20:12,26.63,8.09,-98.3,-12.8,410,423,2695,185,0.18,0,14.584,,,30.5,,,,,,,,,,,25.28764,83.00783
29/10/18,7:20:22,26.63,8.09,-98.4,-12.4,410,423,2695,185,0.18,0,14.582,,,32.3,,,,,,,,,,,25.28749,83.00786
29/10/18,7:20:32,26.63,8.09,-98.4,-12.1,410,423,2695,186,0.18,0,14.583,,,31.5,,,,,,,,,,,25.28734,83.00792
29/10/18,7:20:42,26.63,8.09,-98.5,-11.9,410,423,2695,186,0.18,0,14.585,,,31.6,,,,,,,,,,,25.28734,83.00792
29/10/18,7:20:52,26.63,8.09,-98.5,-11.6,410,423,2695,186,0.18,0,14.586,,,30.5,,,,,,,,,,,25.28709,83.00802
29/10/18,7:21:02,26.62,8.09,-98.6,-11.4,410,424,2695,186,0.18,0,14.584,,,31,,,,,,,,,,,25.28709,83.00802
29/10/18,7:21:12,26.63,8.09,-98.6,-11.2,410,424,2695,186,0.18,0,14.581,,,32,,,,,,,,,,,25.28669,83.00819
29/10/18,7:21:22,26.62,8.09,-98.7,-10.9,411,424,2695,186,0.18,0,14.584,,,30.6,,,,,,,,,,,25.28653,83.00826
29/10/18,7:21:32,26.63,8.09,-98.7,-10.7,410,424,2695,186,0.18,0,14.584,,,30.7,,,,,,,,,,,25.28637,83.0083
29/10/18,7:21:42,26.63,8.09,-98.8,-10.5,410,424,2688,186,0.18,0,14.584,,,32.3,,,,,,,,,,,25.28622,83.00838
29/10/18,7:21:52,26.63,8.09,-98.8,-10.2,410,424,2688,186,0.18,0,14.585,,,31.1,,,,,,,,,,,25.28608,83.00845
29/10/18,7:22:02,26.63,8.1,-98.8,-10.1,411,424,2688,186,0.18,0,14.585,,,31.9,,,,,,,,,,,25.28593,83.00853
29/10/18,7:22:12,26.62,8.09,-98.8,-9.9,411,424,2688,186,0.18,0,14.587,,,31.7,,,,,,,,,,,25.28579,83.00863
29/10/18,7:22:22,26.63,8.09,-98.8,-9.7,411,424,2688,186,0.18,0,14.585,,,32,,,,,,,,,,,25.28564,83.00869
29/10/18,7:22:32,26.62,8.1,-98.8,-9.5,411,424,2688,186,0.18,0,14.586,,,31.5,,,,,,,,,,,25.28548,83.00876
29/10/18,7:22:42,26.62,8.1,-98.9,-9.4,411,424,2681,186,0.18,0,14.585,,,32.3,,,,,,,,,,,25.28533,83.00882
29/10/18,7:22:52,26.62,8.09,-98.8,-9.2,411,425,2681,186,0.18,0,14.585,,,32.6,,,,,,,,,,,25.28518,83.00888
29/10/18,7:23:02,26.62,8.1,-98.9,-9.3,412,425,2681,186,0.18,0,14.582,,,31.2,,,,,,,,,,,25.28502,83.00895
29/10/18,7:23:12,26.62,8.09,-98.6,-9,413,426,2681,187,0.18,0,14.584,,,30.8,,,,,,,,,,,25.28488,83.00904
29/10/18,7:23:22,26.62,8.09,-98.7,-8.9,411,424,2681,186,0.18,0,14.583,,,31.4,,,,,,,,,,,25.28474,83.00915
29/10/18,7:23:32,26.62,8.09,-98.8,-8.9,412,425,2681,186,0.18,0,14.583,,,30.8,,,,,,,,,,,25.28459,83.00923
29/10/18,7:23:42,26.62,8.1,-98.9,-8.9,411,425,2681,186,0.18,0,14.583,,,31.3,,,,,,,,,,,25.28445,83.00931
29/10/18,7:23:52,26.62,8.1,-98.9,-8.6,411,425,2681,186,0.18,0,14.584,,,30.6,,,,,,,,,,,25.28432,83.00941
29/10/18,7:24:02,26.62,8.1,-99.1,-8.5,411,425,2681,186,0.18,0,14.585,,,32.1,,,,,,,,,,,25.28419,83.00949
29/10/18,7:24:12,26.61,8.1,-99.1,-8.3,411,425,2681,187,0.18,0,14.584,,,30.7,,,,,,,,,,,25.28406,83.00956
29/10/18,7:24:22,26.62,8.1,-99,-8.2,412,425,2681,186,0.18,0,14.584,,,30.3,,,,,,,,,,,25.2839,83.00965
29/10/18,7:24:32,26.62,8.1,-99.1,-8.1,411,425,2681,186,0.18,0,14.585,,,30.6,,,,,,,,,,,25.28376,83.00972
29/10/18,7:24:42,26.62,8.1,-99.2,-8,411,425,2681,187,0.18,0,14.585,,,31.1,,,,,,,,,,,25.28362,83.00978
29/10/18,7:24:52,26.63,8.1,-99.2,-7.7,412,425,2681,187,0.18,0,14.584,,,30.5,,,,,,,,,,,25.28349,83.00984
29/10/18,7:25:02,26.63,8.1,-99.3,-7.6,411,425,2681,186,0.18,0,14.58,,,30.9,,,,,,,,,,,25.28343,83.00988
29/10/18,7:25:12,26.63,8.11,-99.4,-7.5,411,425,2681,187,0.18,0,14.58,,,33.2,,,,,,,,,,,25.28343,83.00988
29/10/18,7:25:22,26.62,8.11,-99.4,-7.4,412,425,2681,187,0.18,0,14.582,,,29.9,,,,,,,,,,,25.28343,83.00988
29/10/18,7:25:32,26.62,8.11,-99.4,-7.2,412,425,2681,187,0.18,0,14.582,,,30.8,,,,,,,,,,,25.2829,83.01011
29/10/18,7:25:42,26.62,8.11,-99.3,-7.1,412,425,2681,187,0.18,0,14.582,,,30.1,,,,,,,,,,,25.28275,83.01019
29/10/18,7:25:52,26.62,8.11,-99.4,-6.9,412,425,2681,187,0.18,0,14.582,,,30.5,,,,,,,,,,,25.2826,83.01024
29/10/18,7:26:02,26.62,8.11,-99.4,-6.8,412,425,2674,187,0.18,0,14.581,,,31,,,,,,,,,,,25.28246,83.01028
29/10/18,7:26:12,26.62,8.11,-99.4,-6.6,412,425,2674,187,0.18,0,14.584,,,32.6,,,,,,,,,,,25.28231,83.01034
29/10/18,7:26:22,26.62,8.11,-99.4,-6.6,412,426,2674,187,0.18,0,14.583,,,32.3,,,,,,,,,,,25.28215,83.01039
29/10/18,7:26:32,26.61,8.11,-99.4,-6.4,412,425,2674,187,0.18,0,14.584,,,30.9,,,,,,,,,,,25.28201,83.01045
29/10/18,7:26:42,26.62,8.11,-99.3,-6.3,412,426,2674,187,0.18,0,14.585,,,32.8,,,,,,,,,,,25.28186,83.01053
29/10/18,7:26:52,26.62,8.1,-99.3,-6.2,412,426,2674,187,0.18,0,14.583,,,32.3,,,,,,,,,,,25.28172,83.01059
29/10/18,7:27:02,26.62,8.11,-99.3,-6.1,412,426,2674,187,0.18,0,14.584,,,31,,,,,,,,,,,25.28158,83.01066
29/10/18,7:27:12,26.62,8.11,-99.4,-6,412,426,2674,187,0.18,0,14.584,,,32.4,,,,,,,,,,,25.28144,83.01073
29/10/18,7:27:22,26.62,8.11,-99.5,-5.9,412,426,2674,187,0.18,0,14.583,,,31.3,,,,,,,,,,,25.28128,83.0108
29/10/18,7:27:32,26.62,8.11,-99.4,-5.7,412,426,2674,187,0.18,0,14.581,,,31.4,,,,,,,,,,,25.28114,83.01086
29/10/18,7:27:42,26.62,8.11,-99.4,-5.6,413,426,2667,187,0.18,0,14.583,,,32.8,,,,,,,,,,,25.281,83.01093
29/10/18,7:27:52,26.62,8.11,-99.4,-5.6,413,426,2667,187,0.18,0,14.581,,,31.6,,,,,,,,,,,25.28085,83.01102
