Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a [mg per m3],CDOM [ppb],Tryptophan [ppb],GPS Lat.,GPS Long.
31/01/18,16:20:32,19.12,8.38,-77,42.8,526,467,1901,263,0.26,0,14.546,58,4.3,3,,,,,,,,,,,25.2911,83.00882
31/01/18,16:20:42,19.12,8.39,-77.5,41.9,529,470,1890,264,0.26,0,14.545,57.7,4.27,2.8,,,,,,,,,,,25.29112,83.00888
31/01/18,16:20:52,19.13,8.37,-76.7,42.2,526,467,1901,263,0.25,0,14.545,58,4.3,2.9,,,,,,,,,,,25.29116,83.00888
31/01/18,16:21:02,19.13,8.37,-76.9,41.5,526,467,1901,263,0.25,0,14.544,58.1,4.31,2.8,2.1,223,,,,,,,,,25.29118,83.00891
31/01/18,16:21:12,19.17,8.38,-77,40.9,526,468,1901,263,0.25,0,14.544,58.8,4.37,2.8,2.1,223.1,,,,,,,,,25.29122,83.00894
31/01/18,16:21:22,19.18,8.38,-77.3,40.2,526,468,1901,263,0.25,0,14.543,59.1,4.39,2.8,2.1,223.4,,,,,,,,,25.29126,83.00895
31/01/18,16:21:32,19.19,8.38,-77.4,39.8,526,468,1901,263,0.25,0,14.545,59.5,4.43,2.7,2.1,223.6,,,,,,,,,25.29127,83.00895
31/01/18,16:21:42,19.21,8.38,-77.4,39.3,525,467,1905,263,0.25,0,14.543,59.9,4.46,2.6,2.1,223.7,,,,,,,,,25.29132,83.00898
31/01/18,16:21:52,19.23,8.39,-77.6,38.7,525,468,1905,263,0.25,0,14.544,60.6,4.52,2.7,2.1,224,,,,,,,,,25.29136,83.009
31/01/18,16:22:02,19.24,8.39,-77.8,38.2,525,468,1905,262,0.25,0,14.543,60.9,4.55,3,2.1,224,,,,,,,,,25.29138,83.00904
31/01/18,16:22:12,19.31,8.39,-78,37.6,525,468,1905,263,0.25,0,14.543,62,4.64,2.8,2,224.4,,,,,,,,,25.2914,83.00904
31/01/18,16:22:22,19.3,8.4,-78.4,37.1,525,468,1905,263,0.25,0,14.545,62.5,4.69,3.1,2,224.2,,,,,,,,,25.29143,83.00907
31/01/18,16:22:32,19.29,8.4,-78.6,36.6,525,468,1905,263,0.25,0,14.545,62.6,4.7,2.9,2,224.2,,,,,,,,,25.29146,83.00908
31/01/18,16:22:42,19.39,8.41,-78.7,36.1,525,469,1905,263,0.25,0,14.545,64,4.82,3,2,224.2,,,,,,,,,25.29149,83.0091
31/01/18,16:22:52,19.37,8.42,-79.3,35.4,525,469,1905,263,0.25,0,14.545,63.9,4.81,2.8,2,224.3,,,,,,,,,25.29153,83.00911
31/01/18,16:23:02,19.51,8.42,-79.6,35,528,473,1894,264,0.26,0,14.547,67.2,5.09,2.9,2,224.4,,,,,,,,,25.2916,83.00915
31/01/18,16:23:12,19.47,8.43,-80.1,34.6,530,475,1887,265,0.26,0,14.546,68.9,5.26,2.9,2,224.4,,,,,,,,,25.29171,83.0092
31/01/18,16:23:22,19.52,8.44,-80.5,34.1,530,475,1887,265,0.26,0,14.545,71.1,5.45,2.9,2,224.6,,,,,,,,,25.2919,83.00922
31/01/18,16:23:32,19.52,8.44,-80.7,33.6,530,475,1887,265,0.26,0,14.547,71.1,5.45,3,2,225,,,,,,,,,25.29208,83.00923
31/01/18,16:23:42,19.63,8.45,-81.1,33.1,530,476,1887,265,0.26,0,14.546,73.4,5.64,3,2,225.3,,,,,,,,,25.29226,83.00925
31/01/18,16:23:52,19.7,8.45,-81.4,32.6,531,478,1883,266,0.26,0,14.547,74.2,5.71,3.1,2,225.4,,,,,,,,,25.29247,83.00922
31/01/18,16:24:02,19.68,8.46,-81.7,32.1,530,477,1887,265,0.26,0,14.547,74.6,5.75,3,2,225.6,,,,,,,,,25.29266,83.00918
